source	target	MI	distance	row_num	interaction_type
ENSG00000065183	ENSG00000116830	0.146213	869417	9122	Inter-Cytoband
ENSG00000129696	ENSG00000198791	0.146211	16248422	9123	Inter-Cytoband
ENSG00000132604	ENSG00000168872	0.14621	991268	9124	Intra-Cytoband
ENSG00000137802	ENSG00000137806	0.146202	387085	9125	Intra-Cytoband
ENSG00000132153	ENSG00000145041	0.146199	3592958	9126	Inter-Cytoband
ENSG00000132376	ENSG00000141503	0.146198	3338817	9127	Inter-Cytoband
ENSG00000008853	ENSG00000158941	0.146196	382785	9128	Intra-Cytoband
ENSG00000167740	ENSG00000170291	0.146195	3108248	9129	Inter-Cytoband
ENSG00000062370	ENSG00000178386	0.146194	275188	9130	Intra-Cytoband
ENSG00000003756	ENSG00000272886	0.146188	3194520	9131	Inter-Cytoband
ENSG00000083635	ENSG00000136143	0.146187	2806487	9132	Inter-Cytoband
ENSG00000183011	ENSG00000215041	0.146185	541057	9133	Intra-Cytoband
ENSG00000198918	ENSG00000213741	0.14618	NA	9134	Trans
ENSG00000010322	ENSG00000173402	0.146177	2986415	9135	Inter-Cytoband
ENSG00000099219	ENSG00000183354	0.146176	116520	9136	Intra-Cytoband
ENSG00000040633	ENSG00000167842	0.146174	1748743	9137	Inter-Cytoband
ENSG00000147439	ENSG00000186918	0.146164	5725167	9138	Inter-Cytoband
ENSG00000178971	ENSG00000187624	0.146163	7814494	9139	Inter-Cytoband
ENSG00000179454	ENSG00000198252	0.146159	7805861	9140	Inter-Cytoband
ENSG00000129197	ENSG00000141030	0.146156	11827179	9141	Inter-Cytoband
ENSG00000100227	ENSG00000100330	0.146154	12700566	9142	Inter-Cytoband
ENSG00000010322	ENSG00000114902	0.146151	249837	9143	Intra-Cytoband
ENSG00000253485	ENSG00000262209	0.14615	6032	9144	Intra-Cytoband
ENSG00000060749	ENSG00000175104	0.146147	3594207	9145	Inter-Cytoband
ENSG00000088766	ENSG00000125875	0.146135	5570610	9146	Inter-Cytoband
ENSG00000123178	ENSG00000136146	0.146135	1859383	9147	Intra-Cytoband
ENSG00000140525	ENSG00000198901	0.146135	1722089	9148	Intra-Cytoband
ENSG00000116489	ENSG00000155363	0.146134	53968	9149	Intra-Cytoband
ENSG00000147533	ENSG00000168172	0.146133	1406536	9150	Intra-Cytoband
ENSG00000177602	ENSG00000185722	0.146129	440004	9151	Intra-Cytoband
ENSG00000047621	ENSG00000078246	0.146128	1610505	9152	Inter-Cytoband
ENSG00000010292	ENSG00000215021	0.146124	471971	9153	Intra-Cytoband
ENSG00000107862	ENSG00000151923	0.146113	17326270	9154	Inter-Cytoband
ENSG00000108306	ENSG00000276293	0.14611	486955	9155	Intra-Cytoband
ENSG00000162298	ENSG00000162300	0.146104	37570	9156	Intra-Cytoband
ENSG00000158480	ENSG00000244687	0.146104	177733	9157	Intra-Cytoband
ENSG00000170037	ENSG00000179029	0.146103	241136	9158	Intra-Cytoband
ENSG00000175224	ENSG00000213619	0.146094	947809	9159	Intra-Cytoband
ENSG00000004455	ENSG00000176261	0.146089	407768	9160	Intra-Cytoband
ENSG00000171953	ENSG00000215041	0.146078	10661781	9161	Inter-Cytoband
ENSG00000100109	ENSG00000100335	0.146075	13008207	9162	Inter-Cytoband
ENSG00000115286	ENSG00000133243	0.14607	601911	9163	Intra-Cytoband
ENSG00000079313	ENSG00000175221	0.146068	947616	9164	Intra-Cytoband
ENSG00000100429	ENSG00000170638	0.146065	59268	9165	Intra-Cytoband
ENSG00000040633	ENSG00000070366	0.14606	5175189	9166	Inter-Cytoband
ENSG00000119541	ENSG00000141646	0.146056	12360796	9167	Inter-Cytoband
ENSG00000110395	ENSG00000137656	0.146055	2458106	9168	Intra-Cytoband
ENSG00000136045	ENSG00000139372	0.146055	3719928	9169	Intra-Cytoband
ENSG00000178896	ENSG00000185730	0.146052	788950	9170	Intra-Cytoband
ENSG00000083520	ENSG00000152193	0.146051	5862122	9171	Inter-Cytoband
ENSG00000132383	ENSG00000180626	0.146046	3349834	9172	Inter-Cytoband
ENSG00000086475	ENSG00000152464	0.146043	1779756	9173	Intra-Cytoband
ENSG00000169139	ENSG00000187735	0.146042	5958152	9174	Inter-Cytoband
ENSG00000175105	ENSG00000179021	0.146037	90469	9175	Intra-Cytoband
ENSG00000132589	ENSG00000132591	0.146028	24397	9176	Intra-Cytoband
ENSG00000108590	ENSG00000167699	0.146022	5886218	9177	Inter-Cytoband
ENSG00000175063	ENSG00000237649	0.146016	NA	9178	Trans
ENSG00000172830	ENSG00000175482	0.146014	47329	9179	Intra-Cytoband
ENSG00000114902	ENSG00000174840	0.145996	4851321	9180	Inter-Cytoband
ENSG00000126217	ENSG00000126226	0.145992	283161	9181	Intra-Cytoband
ENSG00000121022	ENSG00000175073	0.145991	414592	9182	Intra-Cytoband
ENSG00000163161	ENSG00000163166	0.145989	178917	9183	Intra-Cytoband
ENSG00000100083	ENSG00000100380	0.145988	3216060	9184	Inter-Cytoband
ENSG00000162222	ENSG00000167770	0.145988	1257784	9185	Inter-Cytoband
ENSG00000167700	ENSG00000179526	0.145988	410441	9186	Intra-Cytoband
ENSG00000108559	ENSG00000186532	0.145988	3581478	9187	Inter-Cytoband
ENSG00000103018	ENSG00000184939	0.145961	894435	9188	Intra-Cytoband
ENSG00000169093	ENSG00000197976	0.145957	188454	9189	Intra-Cytoband
ENSG00000100526	ENSG00000123485	0.145956	NA	9190	Trans
ENSG00000100216	ENSG00000100412	0.145955	2787177	9191	Inter-Cytoband
ENSG00000204351	ENSG00000204356	0.145955	6993	9192	Intra-Cytoband
ENSG00000164062	ENSG00000177352	0.145953	511467	9193	Intra-Cytoband
ENSG00000004975	ENSG00000074356	0.145944	3423176	9194	Inter-Cytoband
ENSG00000164611	ENSG00000175063	0.145943	NA	9195	Trans
ENSG00000125037	ENSG00000171135	0.145941	71965	9196	Intra-Cytoband
ENSG00000168092	ENSG00000186166	0.145941	1853875	9197	Intra-Cytoband
ENSG00000131148	ENSG00000131165	0.14594	3872673	9198	Inter-Cytoband
ENSG00000141425	ENSG00000154059	0.14594	11557771	9199	Inter-Cytoband
ENSG00000136271	ENSG00000196262	0.145939	231263	9200	Intra-Cytoband
ENSG00000079459	ENSG00000147457	0.145937	11448064	9201	Inter-Cytoband
ENSG00000114395	ENSG00000163939	0.145936	2194657	9202	Inter-Cytoband
ENSG00000136152	ENSG00000188342	0.145931	344383	9203	Inter-Cytoband
ENSG00000148773	ENSG00000183856	0.145926	NA	9204	Trans
ENSG00000170310	ENSG00000215041	0.145923	1934843	9205	Intra-Cytoband
ENSG00000132376	ENSG00000170310	0.145921	7755900	9206	Inter-Cytoband
ENSG00000175216	ENSG00000180423	0.145921	140187	9207	Intra-Cytoband
ENSG00000115286	ENSG00000130332	0.145918	937990	9208	Intra-Cytoband
ENSG00000100324	ENSG00000100348	0.145917	2932705	9209	Inter-Cytoband
ENSG00000163681	ENSG00000164068	0.145914	8065951	9210	Inter-Cytoband
ENSG00000074695	ENSG00000152242	0.145912	13154270	9211	Inter-Cytoband
ENSG00000165688	ENSG00000177239	0.145912	676357	9212	Intra-Cytoband
ENSG00000104714	ENSG00000120910	0.145911	21826073	9213	Inter-Cytoband
ENSG00000116459	ENSG00000134248	0.145906	1047615	9214	Inter-Cytoband
ENSG00000161921	ENSG00000175826	0.145906	2510065	9215	Inter-Cytoband
ENSG00000134899	ENSG00000139746	0.145897	23495322	9216	Inter-Cytoband
ENSG00000099326	ENSG00000119574	0.145892	48401	9217	Intra-Cytoband
ENSG00000005100	ENSG00000181885	0.145884	1818991	9218	Inter-Cytoband
ENSG00000005194	ENSG00000132612	0.14588	11883187	9219	Inter-Cytoband
ENSG00000132471	ENSG00000132478	0.145875	60928	9220	Intra-Cytoband
ENSG00000099800	ENSG00000104969	0.145874	329090	9221	Intra-Cytoband
ENSG00000162222	ENSG00000162227	0.145873	43234	9222	Intra-Cytoband
ENSG00000132953	ENSG00000173141	0.145872	399316	9223	Intra-Cytoband
ENSG00000122882	ENSG00000185009	0.14587	990100	9224	Intra-Cytoband
ENSG00000125779	ENSG00000125843	0.145869	68315	9225	Intra-Cytoband
ENSG00000150773	ENSG00000150779	0.145869	20790	9226	Intra-Cytoband
ENSG00000111335	ENSG00000137965	0.145864	NA	9227	Trans
ENSG00000010256	ENSG00000126062	0.145857	1755747	9228	Intra-Cytoband
ENSG00000102710	ENSG00000136146	0.145851	11044011	9229	Inter-Cytoband
ENSG00000126267	ENSG00000205155	0.14585	96891	9230	Intra-Cytoband
ENSG00000136238	ENSG00000178397	0.145844	45114	9231	Intra-Cytoband
ENSG00000060069	ENSG00000153339	0.145834	47850628	9232	Inter-Cytoband
ENSG00000120885	ENSG00000147419	0.145827	136394	9233	Intra-Cytoband
ENSG00000134444	ENSG00000141646	0.145826	11158861	9234	Inter-Cytoband
ENSG00000141076	ENSG00000166747	0.145823	2597709	9235	Inter-Cytoband
ENSG00000183530	ENSG00000184076	0.145819	1908887	9236	Intra-Cytoband
ENSG00000141556	ENSG00000141562	0.145813	293884	9237	Intra-Cytoband
ENSG00000160193	ENSG00000160208	0.145813	816454	9238	Intra-Cytoband
ENSG00000005100	ENSG00000141040	0.145807	11110475	9239	Inter-Cytoband
ENSG00000146587	ENSG00000164818	0.145793	4319120	9240	Inter-Cytoband
ENSG00000175213	ENSG00000175224	0.14579	83291	9241	Intra-Cytoband
ENSG00000029725	ENSG00000108963	0.145788	3252155	9242	Inter-Cytoband
ENSG00000100425	ENSG00000196576	0.145788	501696	9243	Intra-Cytoband
ENSG00000070413	ENSG00000100393	0.145773	22055504	9244	Inter-Cytoband
ENSG00000091651	ENSG00000102921	0.145773	1849083	9245	Inter-Cytoband
ENSG00000075336	ENSG00000186814	0.145773	38897453	9246	Inter-Cytoband
ENSG00000143106	ENSG00000197323	0.145771	4993746	9247	Inter-Cytoband
ENSG00000079134	ENSG00000176890	0.14577	443084	9248	Intra-Cytoband
ENSG00000100211	ENSG00000213923	0.145765	365945	9249	Intra-Cytoband
ENSG00000079332	ENSG00000156502	0.14575	967057	9250	Intra-Cytoband
ENSG00000108561	ENSG00000174238	0.145749	3915059	9251	Inter-Cytoband
ENSG00000143476	ENSG00000161888	0.145743	NA	9252	Trans
ENSG00000108528	ENSG00000179029	0.145742	3236107	9253	Inter-Cytoband
ENSG00000164631	ENSG00000164828	0.145741	5871818	9254	Inter-Cytoband
ENSG00000100084	ENSG00000185252	0.145741	1063417	9255	Intra-Cytoband
ENSG00000060749	ENSG00000110422	0.145738	363852	9256	Intra-Cytoband
ENSG00000176101	ENSG00000188986	0.145733	66526	9257	Intra-Cytoband
ENSG00000132507	ENSG00000141258	0.145732	4969501	9258	Inter-Cytoband
ENSG00000134014	ENSG00000241852	0.145732	5490072	9259	Inter-Cytoband
ENSG00000179195	ENSG00000183955	0.14572	588072	9260	Intra-Cytoband
ENSG00000119682	ENSG00000165898	0.145709	159717	9261	Intra-Cytoband
ENSG00000164080	ENSG00000164081	0.145705	121549	9262	Intra-Cytoband
ENSG00000068745	ENSG00000164091	0.145705	3566418	9263	Inter-Cytoband
ENSG00000074755	ENSG00000129245	0.145703	3586785	9264	Inter-Cytoband
ENSG00000134419	ENSG00000182899	0.145695	NA	9265	Trans
ENSG00000129968	ENSG00000182087	0.145694	867162	9266	Intra-Cytoband
ENSG00000168061	ENSG00000174276	0.145693	75502	9267	Intra-Cytoband
ENSG00000132153	ENSG00000163946	0.145688	8817224	9268	Inter-Cytoband
ENSG00000118058	ENSG00000172269	0.14568	660039	9269	Intra-Cytoband
ENSG00000132382	ENSG00000132510	0.145678	3301007	9270	Inter-Cytoband
ENSG00000119979	ENSG00000151923	0.145678	467716	9271	Intra-Cytoband
ENSG00000106477	ENSG00000241685	0.145668	31067861	9272	Inter-Cytoband
ENSG00000108559	ENSG00000205544	0.145661	2042012	9273	Inter-Cytoband
ENSG00000141252	ENSG00000178971	0.145659	7716153	9274	Inter-Cytoband
ENSG00000132382	ENSG00000161960	0.145658	3033809	9275	Inter-Cytoband
ENSG00000185252	ENSG00000185651	0.145649	1155332	9276	Intra-Cytoband
ENSG00000143093	ENSG00000168710	0.145643	46891	9277	Intra-Cytoband
ENSG00000170619	ENSG00000185730	0.145637	1551366	9278	Intra-Cytoband
ENSG00000075914	ENSG00000163832	0.145631	2520399	9279	Intra-Cytoband
ENSG00000125835	ENSG00000125870	0.14563	14268327	9280	Inter-Cytoband
ENSG00000158042	ENSG00000205339	0.145623	2703840	9281	Intra-Cytoband
ENSG00000197837	ENSG00000246705	0.14562	6384	9282	Intra-Cytoband
ENSG00000125846	ENSG00000125870	0.145616	1558322	9283	Inter-Cytoband
ENSG00000129219	ENSG00000170043	0.145613	3123249	9284	Inter-Cytoband
ENSG00000130479	ENSG00000213638	0.145611	15813864	9285	Inter-Cytoband
ENSG00000100099	ENSG00000100325	0.145606	3345185	9286	Inter-Cytoband
ENSG00000170222	ENSG00000174231	0.145605	9046965	9287	Inter-Cytoband
ENSG00000164916	ENSG00000175970	0.145603	NA	9288	Trans
ENSG00000083457	ENSG00000141503	0.1456	1118760	9289	Intra-Cytoband
ENSG00000117650	ENSG00000198901	0.145598	NA	9290	Trans
ENSG00000100335	ENSG00000184708	0.145597	8062455	9291	Inter-Cytoband
ENSG00000062194	ENSG00000155545	0.145596	254346	9292	Intra-Cytoband
ENSG00000114316	ENSG00000178467	0.145591	287945	9293	Intra-Cytoband
ENSG00000086232	ENSG00000164631	0.145587	666189	9294	Intra-Cytoband
ENSG00000054611	ENSG00000100426	0.145586	3091225	9295	Inter-Cytoband
ENSG00000100403	ENSG00000213923	0.145582	3010831	9296	Inter-Cytoband
ENSG00000126787	ENSG00000157456	0.14558	NA	9297	Trans
ENSG00000088448	ENSG00000150401	0.145571	2577279	9298	Intra-Cytoband
ENSG00000116863	ENSG00000126088	0.145558	8923272	9299	Inter-Cytoband
ENSG00000144744	ENSG00000163684	0.145554	10748483	9300	Inter-Cytoband
ENSG00000173011	ENSG00000178988	0.145551	334198	9301	Intra-Cytoband
ENSG00000101082	ENSG00000153283	0.145546	NA	9302	Trans
ENSG00000141503	ENSG00000170296	0.145543	2406626	9303	Inter-Cytoband
ENSG00000108963	ENSG00000181284	0.145543	5405333	9304	Inter-Cytoband
ENSG00000079805	ENSG00000127616	0.14554	242746	9305	Intra-Cytoband
ENSG00000103415	ENSG00000205937	0.14554	2221574	9306	Intra-Cytoband
ENSG00000126602	ENSG00000140990	0.145536	1692131	9307	Intra-Cytoband
ENSG00000181135	ENSG00000183309	0.145536	48439	9308	Intra-Cytoband
ENSG00000182831	ENSG00000187555	0.145536	199554	9309	Intra-Cytoband
ENSG00000007168	ENSG00000070444	0.145533	209150	9310	Intra-Cytoband
ENSG00000086848	ENSG00000137656	0.145531	4965975	9311	Inter-Cytoband
ENSG00000173137	ENSG00000187954	0.145523	76481	9312	Intra-Cytoband
ENSG00000187954	ENSG00000198169	0.145523	271325	9313	Intra-Cytoband
ENSG00000095139	ENSG00000186174	0.145522	321485	9314	Intra-Cytoband
ENSG00000103932	ENSG00000104133	0.14552	3045520	9315	Inter-Cytoband
ENSG00000134690	ENSG00000135476	0.145513	NA	9316	Trans
ENSG00000126787	ENSG00000148773	0.145507	NA	9317	Trans
ENSG00000165487	ENSG00000180776	0.145506	120118	9318	Intra-Cytoband
ENSG00000102786	ENSG00000253710	0.145504	658321	9319	Intra-Cytoband
ENSG00000123064	ENSG00000177192	0.145492	18772026	9320	Inter-Cytoband
ENSG00000184983	ENSG00000185721	0.145492	10686002	9321	Inter-Cytoband
ENSG00000100387	ENSG00000196419	0.145486	669772	9322	Intra-Cytoband
ENSG00000116459	ENSG00000116752	0.145485	3118693	9323	Intra-Cytoband
ENSG00000091640	ENSG00000186532	0.145482	3179741	9324	Inter-Cytoband
ENSG00000151502	ENSG00000168092	0.145481	17080378	9325	Inter-Cytoband
ENSG00000141933	ENSG00000170955	0.145479	NA	9326	Trans
ENSG00000104067	ENSG00000185115	0.145473	434375	9327	Intra-Cytoband
ENSG00000076043	ENSG00000076053	0.145457	39356	9328	Intra-Cytoband
ENSG00000129245	ENSG00000174238	0.145457	6073512	9329	Inter-Cytoband
ENSG00000099341	ENSG00000130244	0.145453	28599	9330	Intra-Cytoband
ENSG00000100330	ENSG00000186575	0.145448	279599	9331	Intra-Cytoband
ENSG00000040633	ENSG00000179859	0.145446	678296	9332	Intra-Cytoband
ENSG00000076604	ENSG00000132581	0.145427	95628	9333	Intra-Cytoband
ENSG00000071655	ENSG00000127540	0.145417	23576	9334	Intra-Cytoband
ENSG00000127804	ENSG00000132388	0.145409	1863697	9335	Inter-Cytoband
ENSG00000110092	ENSG00000149716	0.145406	11989	9336	Intra-Cytoband
ENSG00000096401	ENSG00000124608	0.145404	87871	9337	Intra-Cytoband
ENSG00000100335	ENSG00000100348	0.145399	3032396	9338	Inter-Cytoband
ENSG00000164535	ENSG00000205903	0.145398	228196	9339	Intra-Cytoband
ENSG00000090889	ENSG00000186185	0.145395	NA	9340	Trans
ENSG00000133028	ENSG00000154957	0.145382	1304965	9341	Inter-Cytoband
ENSG00000171861	ENSG00000205544	0.145382	6620702	9342	Inter-Cytoband
ENSG00000005100	ENSG00000178999	0.145381	2763821	9343	Inter-Cytoband
ENSG00000060069	ENSG00000119537	0.14538	16352075	9344	Inter-Cytoband
ENSG00000162236	ENSG00000185085	0.145376	160049	9345	Intra-Cytoband
ENSG00000086232	ENSG00000136240	0.145375	423709	9346	Intra-Cytoband
ENSG00000101191	ENSG00000124209	0.145364	4568042	9347	Inter-Cytoband
ENSG00000112249	ENSG00000135317	0.145358	15002698	9348	Inter-Cytoband
ENSG00000120075	ENSG00000173917	0.145357	50363	9349	Intra-Cytoband
ENSG00000173334	ENSG00000177606	0.145355	NA	9350	Trans
ENSG00000133134	ENSG00000180964	0.145352	56351	9351	Inter-Cytoband
ENSG00000095139	ENSG00000120451	0.14535	12303046	9352	Inter-Cytoband
ENSG00000141425	ENSG00000186812	0.145338	743357	9353	Intra-Cytoband
ENSG00000148773	ENSG00000237649	0.14533	NA	9354	Trans
ENSG00000100429	ENSG00000128159	0.145326	27494	9355	Intra-Cytoband
ENSG00000083457	ENSG00000171861	0.145317	2932355	9356	Inter-Cytoband
ENSG00000141127	ENSG00000170291	0.145315	11588669	9357	Inter-Cytoband
ENSG00000132376	ENSG00000213859	0.145313	5857318	9358	Inter-Cytoband
ENSG00000119541	ENSG00000154832	0.145305	13106847	9359	Inter-Cytoband
ENSG00000120910	ENSG00000173273	0.145304	12884905	9360	Inter-Cytoband
ENSG00000158941	ENSG00000275074	0.145303	497760	9361	Intra-Cytoband
ENSG00000125971	ENSG00000125977	0.145294	428111	9362	Intra-Cytoband
ENSG00000104679	ENSG00000275074	0.145289	1163248	9363	Intra-Cytoband
ENSG00000180104	ENSG00000249915	0.145284	171537	9364	Intra-Cytoband
ENSG00000020426	ENSG00000126814	0.145282	236709	9365	Intra-Cytoband
ENSG00000096401	ENSG00000137207	0.145276	875698	9366	Intra-Cytoband
ENSG00000103037	ENSG00000172775	0.145271	1363013	9367	Inter-Cytoband
ENSG00000128016	ENSG00000177606	0.145264	NA	9368	Trans
ENSG00000095906	ENSG00000122386	0.145254	1329659	9369	Intra-Cytoband
ENSG00000099821	ENSG00000182087	0.145254	392424	9370	Intra-Cytoband
ENSG00000134882	ENSG00000139842	0.145251	14007419	9371	Inter-Cytoband
ENSG00000141380	ENSG00000153391	0.14525	9435977	9372	Inter-Cytoband
ENSG00000150776	ENSG00000182934	0.145246	14188833	9373	Inter-Cytoband
ENSG00000125977	ENSG00000198646	0.145243	600799	9374	Intra-Cytoband
ENSG00000008853	ENSG00000241852	0.145243	387816	9375	Intra-Cytoband
ENSG00000103091	ENSG00000168411	0.145241	249973	9376	Intra-Cytoband
ENSG00000116752	ENSG00000163349	0.14524	638365	9377	Intra-Cytoband
ENSG00000035499	ENSG00000134057	0.145239	8570098	9378	Inter-Cytoband
ENSG00000025796	ENSG00000130349	0.145237	839543	9379	Intra-Cytoband
ENSG00000137814	ENSG00000140259	0.145237	1255682	9380	Inter-Cytoband
ENSG00000134108	ENSG00000134109	0.145235	65426	9381	Intra-Cytoband
ENSG00000170291	ENSG00000174238	0.145235	5733698	9382	Inter-Cytoband
ENSG00000185024	ENSG00000198752	0.145234	2276907	9383	Inter-Cytoband
ENSG00000089775	ENSG00000126804	0.145229	54606	9384	Intra-Cytoband
ENSG00000100281	ENSG00000100348	0.145222	1209584	9385	Intra-Cytoband
ENSG00000111707	ENSG00000111786	0.145217	2085288	9386	Inter-Cytoband
ENSG00000068745	ENSG00000177479	0.145216	230818	9387	Intra-Cytoband
ENSG00000171953	ENSG00000183011	0.145216	10120724	9388	Inter-Cytoband
ENSG00000148308	ENSG00000176101	0.145215	4157972	9389	Inter-Cytoband
ENSG00000124541	ENSG00000124571	0.145213	500685	9390	Intra-Cytoband
ENSG00000168256	ENSG00000180329	0.145213	2661687	9391	Inter-Cytoband
ENSG00000179950	ENSG00000182325	0.145209	539087	9392	Intra-Cytoband
ENSG00000008324	ENSG00000132153	0.145207	5221069	9393	Inter-Cytoband
ENSG00000144736	ENSG00000163602	0.145197	377452	9394	Intra-Cytoband
ENSG00000167283	ENSG00000186174	0.145192	492721	9395	Intra-Cytoband
ENSG00000088325	ENSG00000117399	0.14519	NA	9396	Trans
ENSG00000139826	ENSG00000174405	0.14519	10940	9397	Intra-Cytoband
ENSG00000067334	ENSG00000174842	0.145187	1619881	9398	Intra-Cytoband
ENSG00000017797	ENSG00000079134	0.145186	9260489	9399	Inter-Cytoband
ENSG00000161649	ENSG00000165810	0.145183	NA	9400	Trans
ENSG00000159352	ENSG00000163468	0.145173	5054265	9401	Inter-Cytoband
ENSG00000141959	ENSG00000160218	0.145165	287732	9402	Intra-Cytoband
ENSG00000107929	ENSG00000107937	0.145163	181105	9403	Intra-Cytoband
ENSG00000141026	ENSG00000177731	0.145163	767850	9404	Intra-Cytoband
ENSG00000014164	ENSG00000171045	0.145162	1225575	9405	Intra-Cytoband
ENSG00000011295	ENSG00000167721	0.145156	13676877	9406	Inter-Cytoband
ENSG00000170345	ENSG00000177606	0.145155	NA	9407	Trans
ENSG00000110274	ENSG00000149547	0.145148	8254659	9408	Inter-Cytoband
ENSG00000136270	ENSG00000158604	0.145146	522206	9409	Intra-Cytoband
ENSG00000168303	ENSG00000241127	0.145145	559647	9410	Intra-Cytoband
ENSG00000125482	ENSG00000130713	0.145144	1681827	9411	Inter-Cytoband
ENSG00000129250	ENSG00000161920	0.145139	266520	9412	Intra-Cytoband
ENSG00000095139	ENSG00000172375	0.145139	529808	9413	Intra-Cytoband
ENSG00000154723	ENSG00000198862	0.145138	3211641	9414	Intra-Cytoband
ENSG00000149418	ENSG00000151502	0.145136	4065083	9415	Inter-Cytoband
ENSG00000023287	ENSG00000215114	0.145135	5788808	9416	Inter-Cytoband
ENSG00000123200	ENSG00000188811	0.145125	6916159	9417	Inter-Cytoband
ENSG00000120910	ENSG00000241852	0.145123	158782	9418	Intra-Cytoband
ENSG00000188283	ENSG00000245680	0.145122	36347	9419	Intra-Cytoband
ENSG00000006744	ENSG00000141127	0.145119	5847694	9420	Inter-Cytoband
ENSG00000112640	ENSG00000137221	0.145116	493024	9421	Intra-Cytoband
ENSG00000088256	ENSG00000227500	0.145111	1189196	9422	Intra-Cytoband
ENSG00000167508	ENSG00000197912	0.145107	838784	9423	Inter-Cytoband
ENSG00000108961	ENSG00000170310	0.145103	961974	9424	Intra-Cytoband
ENSG00000099899	ENSG00000100028	0.145097	4443637	9425	Inter-Cytoband
ENSG00000130193	ENSG00000235173	0.145097	1410566	9426	Intra-Cytoband
ENSG00000114316	ENSG00000114388	0.145095	1069499	9427	Intra-Cytoband
ENSG00000119616	ENSG00000151445	0.145089	2713531	9428	Intra-Cytoband
ENSG00000173457	ENSG00000173511	0.145079	9942	9429	Intra-Cytoband
ENSG00000008282	ENSG00000214253	0.145072	4851045	9430	Inter-Cytoband
ENSG00000101654	ENSG00000101782	0.14507	9726163	9431	Inter-Cytoband
ENSG00000108306	ENSG00000141741	0.145066	475852	9432	Intra-Cytoband
ENSG00000105193	ENSG00000105202	0.145062	401251	9433	Intra-Cytoband
ENSG00000085415	ENSG00000091157	0.145061	43704210	9434	Inter-Cytoband
ENSG00000104765	ENSG00000147439	0.145059	3762480	9435	Inter-Cytoband
ENSG00000141380	ENSG00000167220	0.145054	21091150	9436	Inter-Cytoband
ENSG00000061794	ENSG00000123106	0.14505	422476	9437	Intra-Cytoband
ENSG00000143590	ENSG00000243364	0.145048	15141	9438	Intra-Cytoband
ENSG00000160957	ENSG00000183309	0.145036	875275	9439	Intra-Cytoband
ENSG00000172046	ENSG00000211456	0.145035	3418990	9440	Intra-Cytoband
ENSG00000133997	ENSG00000139990	0.145034	1530376	9441	Inter-Cytoband
ENSG00000132612	ENSG00000140829	0.145027	2782206	9442	Inter-Cytoband
ENSG00000126226	ENSG00000150401	0.145027	278280	9443	Intra-Cytoband
ENSG00000104689	ENSG00000241852	0.145023	590851	9444	Intra-Cytoband
ENSG00000040531	ENSG00000142507	0.145022	1159676	9445	Intra-Cytoband
ENSG00000106263	ENSG00000164535	0.145019	4055040	9446	Inter-Cytoband
ENSG00000172081	ENSG00000227500	0.145018	165824	9447	Intra-Cytoband
ENSG00000165916	ENSG00000213619	0.145012	146567	9448	Intra-Cytoband
ENSG00000100216	ENSG00000130638	0.144998	6989850	9449	Inter-Cytoband
ENSG00000073350	ENSG00000175931	0.144995	864371	9450	Intra-Cytoband
ENSG00000108509	ENSG00000161920	0.144993	236564	9451	Intra-Cytoband
ENSG00000004975	ENSG00000141252	0.14499	6716673	9452	Inter-Cytoband
ENSG00000103254	ENSG00000171222	0.144986	NA	9453	Trans
ENSG00000160948	ENSG00000182325	0.144977	68170	9454	Intra-Cytoband
ENSG00000105953	ENSG00000122515	0.144975	142009	9455	Intra-Cytoband
ENSG00000184983	ENSG00000239900	0.144972	1739025	9456	Inter-Cytoband
ENSG00000088766	ENSG00000101365	0.144969	3347695	9457	Inter-Cytoband
ENSG00000095574	ENSG00000196177	0.144957	18173	9458	Intra-Cytoband
ENSG00000040633	ENSG00000132510	0.14495	604876	9459	Intra-Cytoband
ENSG00000134262	ENSG00000197323	0.144947	498029	9460	Intra-Cytoband
ENSG00000142166	ENSG00000159131	0.144939	179454	9461	Intra-Cytoband
ENSG00000179115	ENSG00000198356	0.144929	185340	9462	Intra-Cytoband
ENSG00000006695	ENSG00000132382	0.144926	9530599	9463	Inter-Cytoband
ENSG00000089063	ENSG00000125826	0.144919	4660734	9464	Inter-Cytoband
ENSG00000116918	ENSG00000182827	0.144918	5383974	9465	Inter-Cytoband
ENSG00000163812	ENSG00000272886	0.144915	8368171	9466	Inter-Cytoband
ENSG00000256525	ENSG00000258890	0.144912	28803	9467	Intra-Cytoband
ENSG00000133106	ENSG00000134326	0.14491	NA	9468	Trans
ENSG00000141030	ENSG00000175662	0.14491	596691	9469	Intra-Cytoband
ENSG00000132510	ENSG00000198920	0.144908	1261756	9470	Intra-Cytoband
ENSG00000006744	ENSG00000179029	0.144906	4819154	9471	Inter-Cytoband
ENSG00000119616	ENSG00000119689	0.144895	168747	9472	Intra-Cytoband
ENSG00000120685	ENSG00000133114	0.144889	5979663	9473	Inter-Cytoband
ENSG00000100056	ENSG00000215193	0.144887	1052359	9474	Intra-Cytoband
ENSG00000134287	ENSG00000174243	0.144868	105959	9475	Intra-Cytoband
ENSG00000103415	ENSG00000162076	0.144859	1591504	9476	Intra-Cytoband
ENSG00000133872	ENSG00000147421	0.144851	1172618	9477	Inter-Cytoband
ENSG00000034693	ENSG00000135597	0.144845	4547314	9478	Inter-Cytoband
