source	target	MI	distance	row_num	interaction_type
ENSG00000119280	ENSG00000166347	0.181274	NA	9744	Trans
ENSG00000078618	ENSG00000168792	0.181271	NA	9745	Trans
ENSG00000013588	ENSG00000174010	0.18127	NA	9746	Trans
ENSG00000154479	ENSG00000173846	0.181269	NA	9747	Trans
ENSG00000059804	ENSG00000120709	0.181268	NA	9748	Trans
ENSG00000183421	ENSG00000253313	0.181263	NA	9749	Trans
ENSG00000125846	ENSG00000162817	0.181257	NA	9750	Trans
ENSG00000060762	ENSG00000114480	0.181252	NA	9751	Trans
ENSG00000114480	ENSG00000161558	0.181252	NA	9752	Trans
ENSG00000163430	ENSG00000163815	0.18125	75390745	9753	Inter-Cytoband
ENSG00000079308	ENSG00000164330	0.18125	NA	9754	Trans
ENSG00000137672	ENSG00000213390	0.181249	NA	9755	Trans
ENSG00000101413	ENSG00000134250	0.181248	NA	9756	Trans
ENSG00000127666	ENSG00000170677	0.181248	NA	9757	Trans
ENSG00000063241	ENSG00000143198	0.181247	NA	9758	Trans
ENSG00000130508	ENSG00000156639	0.181247	NA	9759	Trans
ENSG00000103994	ENSG00000162733	0.181246	NA	9760	Trans
ENSG00000033050	ENSG00000153037	0.181245	NA	9761	Trans
ENSG00000113657	ENSG00000134602	0.181244	NA	9762	Trans
ENSG00000103591	ENSG00000141337	0.181244	NA	9763	Trans
ENSG00000100417	ENSG00000168792	0.181243	NA	9764	Trans
ENSG00000006062	ENSG00000151151	0.181235	NA	9765	Trans
ENSG00000147113	ENSG00000172889	0.181235	NA	9766	Trans
ENSG00000100626	ENSG00000137675	0.181231	NA	9767	Trans
ENSG00000114933	ENSG00000137947	0.181228	NA	9768	Trans
ENSG00000105357	ENSG00000197860	0.181228	NA	9769	Trans
ENSG00000100221	ENSG00000136527	0.181227	NA	9770	Trans
ENSG00000165238	ENSG00000184012	0.181227	NA	9771	Trans
ENSG00000127540	ENSG00000162735	0.181226	NA	9772	Trans
ENSG00000158156	ENSG00000170345	0.181226	NA	9773	Trans
ENSG00000132326	ENSG00000173846	0.181225	NA	9774	Trans
ENSG00000107372	ENSG00000117525	0.181224	NA	9775	Trans
ENSG00000184208	ENSG00000204304	0.181224	NA	9776	Trans
ENSG00000002586	ENSG00000066629	0.181223	NA	9777	Trans
ENSG00000100319	ENSG00000107779	0.181214	NA	9778	Trans
ENSG00000006327	ENSG00000160789	0.181214	NA	9779	Trans
ENSG00000162433	ENSG00000198624	0.181213	NA	9780	Trans
ENSG00000067082	ENSG00000124216	0.181205	NA	9781	Trans
ENSG00000111452	ENSG00000124212	0.181203	NA	9782	Trans
ENSG00000119471	ENSG00000137133	0.181202	76566977	9783	Inter-Cytoband
ENSG00000171055	ENSG00000185989	0.1812	NA	9784	Trans
ENSG00000130164	ENSG00000244462	0.18119	NA	9785	Trans
ENSG00000127993	ENSG00000198783	0.181189	NA	9786	Trans
ENSG00000100412	ENSG00000150768	0.181187	NA	9787	Trans
ENSG00000144827	ENSG00000204611	0.181186	NA	9788	Trans
ENSG00000100626	ENSG00000132205	0.181183	NA	9789	Trans
ENSG00000105427	ENSG00000143217	0.181183	NA	9790	Trans
ENSG00000112175	ENSG00000196391	0.18118	NA	9791	Trans
ENSG00000127564	ENSG00000143476	0.181176	NA	9792	Trans
ENSG00000100412	ENSG00000127540	0.181174	NA	9793	Trans
ENSG00000144476	ENSG00000167779	0.181168	NA	9794	Trans
ENSG00000154065	ENSG00000170385	0.181166	NA	9795	Trans
ENSG00000104812	ENSG00000142675	0.181156	NA	9796	Trans
ENSG00000057657	ENSG00000125148	0.181154	NA	9797	Trans
ENSG00000112531	ENSG00000151414	0.181154	NA	9798	Trans
ENSG00000160948	ENSG00000244187	0.18115	NA	9799	Trans
ENSG00000115875	ENSG00000168175	0.181148	NA	9800	Trans
ENSG00000116285	ENSG00000117525	0.181147	86524821	9801	Inter-Cytoband
ENSG00000168209	ENSG00000204103	0.18114	NA	9802	Trans
ENSG00000123240	ENSG00000178397	0.181132	NA	9803	Trans
ENSG00000085276	ENSG00000166398	0.181127	NA	9804	Trans
ENSG00000109919	ENSG00000110315	0.181122	37105637	9805	Inter-Cytoband
ENSG00000109062	ENSG00000132698	0.181122	NA	9806	Trans
ENSG00000112658	ENSG00000215301	0.181122	NA	9807	Trans
ENSG00000160588	ENSG00000185085	0.181117	55579842	9808	Inter-Cytoband
ENSG00000093144	ENSG00000110955	0.181103	NA	9809	Trans
ENSG00000124664	ENSG00000153404	0.181102	NA	9810	Trans
ENSG00000106976	ENSG00000178202	0.181098	NA	9811	Trans
ENSG00000166803	ENSG00000186185	0.181098	NA	9812	Trans
ENSG00000068903	ENSG00000102225	0.181097	NA	9813	Trans
ENSG00000140044	ENSG00000165494	0.181097	NA	9814	Trans
ENSG00000123485	ENSG00000142945	0.181095	NA	9815	Trans
ENSG00000177888	ENSG00000188647	0.181093	NA	9816	Trans
ENSG00000130518	ENSG00000164741	0.181091	NA	9817	Trans
ENSG00000138135	ENSG00000159388	0.18109	NA	9818	Trans
ENSG00000143515	ENSG00000172765	0.18109	NA	9819	Trans
ENSG00000144655	ENSG00000182950	0.181086	NA	9820	Trans
ENSG00000105643	ENSG00000147789	0.181085	NA	9821	Trans
ENSG00000105379	ENSG00000185000	0.181085	NA	9822	Trans
ENSG00000205544	ENSG00000221983	0.181083	NA	9823	Trans
ENSG00000116459	ENSG00000131174	0.181082	NA	9824	Trans
ENSG00000144426	ENSG00000172869	0.181077	NA	9825	Trans
ENSG00000134013	ENSG00000213949	0.181077	NA	9826	Trans
ENSG00000136732	ENSG00000162413	0.181075	NA	9827	Trans
ENSG00000176087	ENSG00000197283	0.181075	NA	9828	Trans
ENSG00000133398	ENSG00000240230	0.181073	NA	9829	Trans
ENSG00000160539	ENSG00000161281	0.18107	NA	9830	Trans
ENSG00000089685	ENSG00000093009	0.181067	NA	9831	Trans
ENSG00000101146	ENSG00000184557	0.181064	NA	9832	Trans
ENSG00000030582	ENSG00000071553	0.181061	NA	9833	Trans
ENSG00000116299	ENSG00000163472	0.181057	47169256	9834	Inter-Cytoband
ENSG00000104221	ENSG00000177034	0.181051	NA	9835	Trans
ENSG00000059691	ENSG00000106554	0.181049	NA	9836	Trans
ENSG00000075218	ENSG00000145386	0.181047	NA	9837	Trans
ENSG00000065361	ENSG00000137203	0.181044	NA	9838	Trans
ENSG00000125846	ENSG00000148300	0.181043	NA	9839	Trans
ENSG00000132205	ENSG00000137675	0.18104	NA	9840	Trans
ENSG00000088899	ENSG00000095585	0.181035	NA	9841	Trans
ENSG00000148291	ENSG00000158526	0.181033	NA	9842	Trans
ENSG00000107140	ENSG00000135617	0.181029	NA	9843	Trans
ENSG00000110344	ENSG00000154144	0.181027	6263251	9844	Inter-Cytoband
ENSG00000135525	ENSG00000253958	0.181027	NA	9845	Trans
ENSG00000168237	ENSG00000178449	0.181014	NA	9846	Trans
ENSG00000148498	ENSG00000155755	0.181011	NA	9847	Trans
ENSG00000185728	ENSG00000188786	0.18101	NA	9848	Trans
ENSG00000156482	ENSG00000205138	0.181003	NA	9849	Trans
ENSG00000132773	ENSG00000160613	0.181002	NA	9850	Trans
ENSG00000103363	ENSG00000243749	0.180999	NA	9851	Trans
ENSG00000119638	ENSG00000166428	0.180996	29845360	9852	Inter-Cytoband
ENSG00000126561	ENSG00000179152	0.180992	NA	9853	Trans
ENSG00000106400	ENSG00000110717	0.180989	NA	9854	Trans
ENSG00000117010	ENSG00000135974	0.180987	NA	9855	Trans
ENSG00000105996	ENSG00000166025	0.180986	NA	9856	Trans
ENSG00000146233	ENSG00000174428	0.180982	NA	9857	Trans
ENSG00000128928	ENSG00000145685	0.180975	NA	9858	Trans
ENSG00000119411	ENSG00000179178	0.18097	NA	9859	Trans
ENSG00000008277	ENSG00000134375	0.180965	NA	9860	Trans
ENSG00000117318	ENSG00000151806	0.180965	NA	9861	Trans
ENSG00000116824	ENSG00000160791	0.180965	NA	9862	Trans
ENSG00000053254	ENSG00000164330	0.180961	NA	9863	Trans
ENSG00000076555	ENSG00000135604	0.18096	NA	9864	Trans
ENSG00000115875	ENSG00000158792	0.180956	NA	9865	Trans
ENSG00000109919	ENSG00000171992	0.180956	NA	9866	Trans
ENSG00000174840	ENSG00000182481	0.180951	NA	9867	Trans
ENSG00000143578	ENSG00000204219	0.180951	130586473	9868	Inter-Cytoband
ENSG00000116898	ENSG00000146085	0.18095	NA	9869	Trans
ENSG00000090889	ENSG00000184661	0.180943	NA	9870	Trans
ENSG00000111859	ENSG00000113575	0.18094	NA	9871	Trans
ENSG00000116128	ENSG00000134057	0.180937	NA	9872	Trans
ENSG00000163430	ENSG00000172458	0.180929	NA	9873	Trans
ENSG00000059804	ENSG00000170836	0.180927	NA	9874	Trans
ENSG00000114480	ENSG00000151552	0.180925	NA	9875	Trans
ENSG00000103591	ENSG00000175274	0.180924	NA	9876	Trans
ENSG00000064961	ENSG00000183421	0.180919	NA	9877	Trans
ENSG00000144580	ENSG00000275111	0.180915	123403148	9878	Inter-Cytoband
ENSG00000126561	ENSG00000176915	0.180912	NA	9879	Trans
ENSG00000137193	ENSG00000187626	0.180911	8925580	9880	Inter-Cytoband
ENSG00000168874	ENSG00000170989	0.180906	NA	9881	Trans
ENSG00000143387	ENSG00000187098	0.180904	NA	9882	Trans
ENSG00000171680	ENSG00000196715	0.180904	NA	9883	Trans
ENSG00000105220	ENSG00000117640	0.180903	NA	9884	Trans
ENSG00000006015	ENSG00000127445	0.1809	8753428	9885	Inter-Cytoband
ENSG00000002587	ENSG00000061337	0.180896	NA	9886	Trans
ENSG00000065361	ENSG00000100290	0.180893	NA	9887	Trans
ENSG00000118515	ENSG00000196329	0.180893	NA	9888	Trans
ENSG00000079739	ENSG00000278535	0.180889	NA	9889	Trans
ENSG00000108561	ENSG00000167721	0.180887	3110274	9890	Inter-Cytoband
ENSG00000128283	ENSG00000184752	0.180881	NA	9891	Trans
ENSG00000103423	ENSG00000173846	0.180877	NA	9892	Trans
ENSG00000173276	ENSG00000180008	0.180872	NA	9893	Trans
ENSG00000114480	ENSG00000147010	0.180867	NA	9894	Trans
ENSG00000059804	ENSG00000140743	0.180858	NA	9895	Trans
ENSG00000058056	ENSG00000171291	0.180856	NA	9896	Trans
ENSG00000149564	ENSG00000251322	0.180856	NA	9897	Trans
ENSG00000100412	ENSG00000135723	0.180854	NA	9898	Trans
ENSG00000089048	ENSG00000105821	0.180849	NA	9899	Trans
ENSG00000079308	ENSG00000105974	0.180846	NA	9900	Trans
ENSG00000110921	ENSG00000172893	0.180844	NA	9901	Trans
ENSG00000137872	ENSG00000139514	0.180839	NA	9902	Trans
ENSG00000168386	ENSG00000177283	0.180838	NA	9903	Trans
ENSG00000148429	ENSG00000182463	0.180835	NA	9904	Trans
ENSG00000110395	ENSG00000165060	0.180829	NA	9905	Trans
ENSG00000143815	ENSG00000240184	0.180829	NA	9906	Trans
ENSG00000003436	ENSG00000037280	0.180826	NA	9907	Trans
ENSG00000107929	ENSG00000153922	0.180826	NA	9908	Trans
ENSG00000119471	ENSG00000131828	0.180821	NA	9909	Trans
ENSG00000120705	ENSG00000169991	0.18082	NA	9910	Trans
ENSG00000106266	ENSG00000152242	0.180815	NA	9911	Trans
ENSG00000150347	ENSG00000175087	0.180812	NA	9912	Trans
ENSG00000100077	ENSG00000173599	0.180811	NA	9913	Trans
ENSG00000100714	ENSG00000173599	0.18081	NA	9914	Trans
ENSG00000175550	ENSG00000198171	0.180799	NA	9915	Trans
ENSG00000029363	ENSG00000118508	0.180784	10287066	9916	Inter-Cytoband
ENSG00000114738	ENSG00000132561	0.180776	NA	9917	Trans
ENSG00000162191	ENSG00000167674	0.180774	NA	9918	Trans
ENSG00000106366	ENSG00000181773	0.180773	NA	9919	Trans
ENSG00000169991	ENSG00000184898	0.180773	NA	9920	Trans
ENSG00000117899	ENSG00000173486	0.180771	NA	9921	Trans
ENSG00000101246	ENSG00000102974	0.180769	NA	9922	Trans
ENSG00000104892	ENSG00000109062	0.180765	NA	9923	Trans
ENSG00000075790	ENSG00000091140	0.180761	310993	9924	Inter-Cytoband
ENSG00000010327	ENSG00000088827	0.180749	NA	9925	Trans
ENSG00000067445	ENSG00000127884	0.180749	NA	9926	Trans
ENSG00000160785	ENSG00000164741	0.180741	NA	9927	Trans
ENSG00000154723	ENSG00000169764	0.180741	NA	9928	Trans
ENSG00000114541	ENSG00000152749	0.18074	NA	9929	Trans
ENSG00000138031	ENSG00000166106	0.180736	NA	9930	Trans
ENSG00000115091	ENSG00000165704	0.180726	NA	9931	Trans
ENSG00000113575	ENSG00000234127	0.180726	NA	9932	Trans
ENSG00000062485	ENSG00000135604	0.180723	NA	9933	Trans
ENSG00000101333	ENSG00000170323	0.180721	NA	9934	Trans
ENSG00000115520	ENSG00000177873	0.18072	NA	9935	Trans
ENSG00000130402	ENSG00000163431	0.180715	NA	9936	Trans
ENSG00000100605	ENSG00000198624	0.180715	NA	9937	Trans
ENSG00000060762	ENSG00000115425	0.18071	NA	9938	Trans
ENSG00000059804	ENSG00000241839	0.180707	NA	9939	Trans
ENSG00000169242	ENSG00000197343	0.180701	NA	9940	Trans
ENSG00000083123	ENSG00000138796	0.180695	NA	9941	Trans
ENSG00000008405	ENSG00000164023	0.180695	NA	9942	Trans
ENSG00000074855	ENSG00000130312	0.180693	30614	9943	Intra-Cytoband
ENSG00000148840	ENSG00000177303	0.180691	NA	9944	Trans
ENSG00000130313	ENSG00000243678	0.180689	NA	9945	Trans
ENSG00000106809	ENSG00000124212	0.180686	NA	9946	Trans
ENSG00000105379	ENSG00000162735	0.180686	NA	9947	Trans
ENSG00000060237	ENSG00000135677	0.180684	63960852	9948	Inter-Cytoband
ENSG00000007080	ENSG00000106244	0.180683	NA	9949	Trans
ENSG00000083307	ENSG00000115255	0.18068	NA	9950	Trans
ENSG00000083123	ENSG00000166347	0.180679	NA	9951	Trans
ENSG00000107372	ENSG00000117479	0.180675	NA	9952	Trans
ENSG00000135677	ENSG00000159459	0.180673	NA	9953	Trans
ENSG00000129354	ENSG00000130701	0.18067	NA	9954	Trans
ENSG00000042445	ENSG00000245848	0.180668	NA	9955	Trans
ENSG00000049540	ENSG00000088832	0.180667	NA	9956	Trans
ENSG00000138073	ENSG00000170027	0.180667	NA	9957	Trans
ENSG00000108950	ENSG00000137868	0.180666	NA	9958	Trans
ENSG00000150347	ENSG00000169016	0.180666	NA	9959	Trans
ENSG00000005249	ENSG00000006831	0.180661	NA	9960	Trans
ENSG00000160613	ENSG00000169991	0.180661	NA	9961	Trans
ENSG00000037280	ENSG00000137077	0.18066	NA	9962	Trans
ENSG00000185453	ENSG00000214753	0.18066	NA	9963	Trans
ENSG00000125484	ENSG00000143479	0.180659	NA	9964	Trans
ENSG00000121897	ENSG00000159596	0.180659	NA	9965	Trans
ENSG00000121152	ENSG00000171848	0.180655	86215089	9966	Inter-Cytoband
ENSG00000140044	ENSG00000148339	0.180651	NA	9967	Trans
ENSG00000137331	ENSG00000170989	0.180639	NA	9968	Trans
ENSG00000119280	ENSG00000141429	0.180633	NA	9969	Trans
ENSG00000008282	ENSG00000170634	0.180633	NA	9970	Trans
ENSG00000132603	ENSG00000174840	0.180632	NA	9971	Trans
ENSG00000120149	ENSG00000120820	0.18063	NA	9972	Trans
ENSG00000104140	ENSG00000124143	0.180627	NA	9973	Trans
ENSG00000142168	ENSG00000182218	0.180623	NA	9974	Trans
ENSG00000134072	ENSG00000173599	0.180622	NA	9975	Trans
ENSG00000116871	ENSG00000181817	0.180618	235659	9976	Intra-Cytoband
ENSG00000116299	ENSG00000184828	0.180616	NA	9977	Trans
ENSG00000132603	ENSG00000151445	0.180611	NA	9978	Trans
ENSG00000106006	ENSG00000182103	0.180606	NA	9979	Trans
ENSG00000100934	ENSG00000205250	0.180601	NA	9980	Trans
ENSG00000111859	ENSG00000179476	0.18059	NA	9981	Trans
ENSG00000100605	ENSG00000112769	0.180588	NA	9982	Trans
ENSG00000143971	ENSG00000168813	0.180587	NA	9983	Trans
ENSG00000076826	ENSG00000124839	0.180583	NA	9984	Trans
ENSG00000196227	ENSG00000197566	0.180582	NA	9985	Trans
ENSG00000083307	ENSG00000197296	0.180574	NA	9986	Trans
ENSG00000106976	ENSG00000196154	0.180569	NA	9987	Trans
ENSG00000123213	ENSG00000162402	0.180568	NA	9988	Trans
ENSG00000099958	ENSG00000102096	0.180564	NA	9989	Trans
ENSG00000150459	ENSG00000168143	0.180561	NA	9990	Trans
ENSG00000160539	ENSG00000170027	0.180561	NA	9991	Trans
ENSG00000132825	ENSG00000153721	0.180556	NA	9992	Trans
ENSG00000181274	ENSG00000183161	0.180556	NA	9993	Trans
ENSG00000170027	ENSG00000245848	0.180555	NA	9994	Trans
ENSG00000181035	ENSG00000196975	0.180553	NA	9995	Trans
ENSG00000101255	ENSG00000182022	0.180552	NA	9996	Trans
ENSG00000071655	ENSG00000086848	0.180549	NA	9997	Trans
ENSG00000068323	ENSG00000119185	0.180549	NA	9998	Trans
ENSG00000103047	ENSG00000172059	0.18054	NA	9999	Trans
ENSG00000006062	ENSG00000120616	0.180539	NA	10000	Trans
ENSG00000143375	ENSG00000179178	0.180535	108240516	10001	Inter-Cytoband
ENSG00000180257	ENSG00000185252	0.180535	NA	10002	Trans
ENSG00000150433	ENSG00000172269	0.180534	6000042	10003	Inter-Cytoband
ENSG00000161217	ENSG00000185000	0.180533	NA	10004	Trans
ENSG00000184012	ENSG00000196586	0.180532	NA	10005	Trans
ENSG00000101126	ENSG00000130699	0.180525	11064553	10006	Inter-Cytoband
ENSG00000177570	ENSG00000181789	0.180525	NA	10007	Trans
ENSG00000002586	ENSG00000124343	0.180524	60915	10008	Intra-Cytoband
ENSG00000104413	ENSG00000104892	0.18052	NA	10009	Trans
ENSG00000100077	ENSG00000123080	0.180519	NA	10010	Trans
ENSG00000103978	ENSG00000158109	0.180514	NA	10011	Trans
ENSG00000102096	ENSG00000254709	0.180511	NA	10012	Trans
ENSG00000082146	ENSG00000145103	0.180509	NA	10013	Trans
ENSG00000053254	ENSG00000146700	0.180509	NA	10014	Trans
ENSG00000129625	ENSG00000167114	0.180508	NA	10015	Trans
ENSG00000160818	ENSG00000183684	0.180508	NA	10016	Trans
ENSG00000075461	ENSG00000131238	0.180507	NA	10017	Trans
ENSG00000131828	ENSG00000169021	0.180506	NA	10018	Trans
ENSG00000075415	ENSG00000127884	0.180496	NA	10019	Trans
ENSG00000067445	ENSG00000125170	0.180495	NA	10020	Trans
ENSG00000068394	ENSG00000149115	0.180495	NA	10021	Trans
ENSG00000080986	ENSG00000186185	0.180495	NA	10022	Trans
ENSG00000060237	ENSG00000183576	0.180493	NA	10023	Trans
ENSG00000105939	ENSG00000241685	0.180491	39717610	10024	Inter-Cytoband
ENSG00000122257	ENSG00000138433	0.18049	NA	10025	Trans
ENSG00000079150	ENSG00000172269	0.180489	NA	10026	Trans
ENSG00000140740	ENSG00000176974	0.180485	NA	10027	Trans
ENSG00000165527	ENSG00000174840	0.180484	NA	10028	Trans
ENSG00000089737	ENSG00000198919	0.180483	NA	10029	Trans
ENSG00000100243	ENSG00000115504	0.18048	NA	10030	Trans
ENSG00000119705	ENSG00000164258	0.180474	NA	10031	Trans
ENSG00000145147	ENSG00000183801	0.180465	NA	10032	Trans
ENSG00000115875	ENSG00000158615	0.180464	NA	10033	Trans
ENSG00000132603	ENSG00000169118	0.18046	NA	10034	Trans
ENSG00000088986	ENSG00000100312	0.180457	NA	10035	Trans
ENSG00000105643	ENSG00000116574	0.180456	NA	10036	Trans
ENSG00000114331	ENSG00000144366	0.180448	NA	10037	Trans
ENSG00000065534	ENSG00000072952	0.180447	NA	10038	Trans
ENSG00000085840	ENSG00000171848	0.180443	NA	10039	Trans
ENSG00000185252	ENSG00000196670	0.180439	NA	10040	Trans
ENSG00000168306	ENSG00000214253	0.180434	NA	10041	Trans
ENSG00000068323	ENSG00000221968	0.180432	NA	10042	Trans
ENSG00000173846	ENSG00000198612	0.180429	NA	10043	Trans
ENSG00000080546	ENSG00000168209	0.180428	NA	10044	Trans
ENSG00000136826	ENSG00000164920	0.180427	NA	10045	Trans
ENSG00000143507	ENSG00000148841	0.180418	NA	10046	Trans
ENSG00000049540	ENSG00000141750	0.180415	NA	10047	Trans
ENSG00000143369	ENSG00000179954	0.180415	NA	10048	Trans
ENSG00000114745	ENSG00000144744	0.180414	29958071	10049	Inter-Cytoband
ENSG00000159882	ENSG00000198912	0.180411	NA	10050	Trans
ENSG00000127528	ENSG00000171223	0.180409	3533321	10051	Inter-Cytoband
ENSG00000137947	ENSG00000174574	0.180406	49861709	10052	Inter-Cytoband
ENSG00000063854	ENSG00000148426	0.180405	NA	10053	Trans
ENSG00000006062	ENSG00000167554	0.180405	NA	10054	Trans
ENSG00000102100	ENSG00000105514	0.180404	NA	10055	Trans
ENSG00000122729	ENSG00000142657	0.180397	NA	10056	Trans
ENSG00000134285	ENSG00000254709	0.180392	NA	10057	Trans
ENSG00000101557	ENSG00000126249	0.18039	NA	10058	Trans
ENSG00000100147	ENSG00000100324	0.180385	2400938	10059	Inter-Cytoband
ENSG00000166224	ENSG00000167130	0.180385	NA	10060	Trans
ENSG00000149798	ENSG00000164741	0.180382	NA	10061	Trans
ENSG00000115884	ENSG00000196636	0.180379	NA	10062	Trans
ENSG00000086991	ENSG00000106976	0.180374	NA	10063	Trans
ENSG00000071553	ENSG00000117362	0.180374	NA	10064	Trans
ENSG00000132388	ENSG00000169032	0.180374	NA	10065	Trans
ENSG00000118564	ENSG00000151240	0.180372	NA	10066	Trans
ENSG00000107537	ENSG00000112651	0.18037	NA	10067	Trans
ENSG00000083307	ENSG00000148516	0.180369	NA	10068	Trans
ENSG00000147669	ENSG00000173451	0.180368	NA	10069	Trans
ENSG00000164548	ENSG00000182872	0.180367	NA	10070	Trans
ENSG00000146701	ENSG00000241837	0.180365	NA	10071	Trans
ENSG00000096872	ENSG00000170802	0.180354	NA	10072	Trans
ENSG00000105552	ENSG00000114054	0.18035	NA	10073	Trans
ENSG00000060762	ENSG00000177666	0.180349	NA	10074	Trans
ENSG00000143971	ENSG00000166855	0.180348	NA	10075	Trans
ENSG00000110002	ENSG00000135617	0.180347	NA	10076	Trans
ENSG00000101353	ENSG00000146700	0.180346	NA	10077	Trans
ENSG00000108528	ENSG00000131828	0.180344	NA	10078	Trans
ENSG00000008735	ENSG00000165238	0.180343	NA	10079	Trans
ENSG00000142675	ENSG00000147010	0.180339	NA	10080	Trans
ENSG00000133773	ENSG00000148572	0.180336	NA	10081	Trans
ENSG00000083857	ENSG00000136205	0.180334	NA	10082	Trans
ENSG00000006831	ENSG00000092445	0.180327	NA	10083	Trans
ENSG00000163520	ENSG00000166278	0.180327	NA	10084	Trans
ENSG00000117479	ENSG00000163659	0.180326	NA	10085	Trans
ENSG00000135940	ENSG00000158864	0.180321	NA	10086	Trans
ENSG00000055044	ENSG00000089048	0.180315	NA	10087	Trans
ENSG00000104325	ENSG00000116221	0.180313	NA	10088	Trans
ENSG00000101986	ENSG00000132541	0.180307	NA	10089	Trans
ENSG00000134884	ENSG00000204842	0.180305	NA	10090	Trans
ENSG00000166025	ENSG00000262655	0.180302	80743742	10091	Inter-Cytoband
ENSG00000179295	ENSG00000184014	0.180301	NA	10092	Trans
ENSG00000102100	ENSG00000198752	0.180301	NA	10093	Trans
ENSG00000123080	ENSG00000173599	0.1803	NA	10094	Trans
ENSG00000136521	ENSG00000178741	0.180296	NA	10095	Trans
ENSG00000092445	ENSG00000197879	0.18029	NA	10096	Trans
ENSG00000105289	ENSG00000140832	0.180283	NA	10097	Trans
ENSG00000101000	ENSG00000158186	0.18028	NA	10098	Trans
ENSG00000136451	ENSG00000148840	0.180279	NA	10099	Trans
ENSG00000082146	ENSG00000142675	0.180276	NA	10100	Trans
ENSG00000158615	ENSG00000167604	0.180271	NA	10101	Trans
ENSG00000163602	ENSG00000165527	0.18027	NA	10102	Trans
ENSG00000136758	ENSG00000271503	0.180266	NA	10103	Trans
ENSG00000075426	ENSG00000130164	0.180264	NA	10104	Trans
ENSG00000085788	ENSG00000168522	0.180264	4808976	10105	Inter-Cytoband
ENSG00000136754	ENSG00000188112	0.180264	NA	10106	Trans
ENSG00000127540	ENSG00000127884	0.180263	NA	10107	Trans
ENSG00000160285	ENSG00000185813	0.180263	NA	10108	Trans
ENSG00000090273	ENSG00000125651	0.18026	NA	10109	Trans
ENSG00000182950	ENSG00000196449	0.180257	NA	10110	Trans
ENSG00000205362	ENSG00000205364	0.180248	6433	10111	Intra-Cytoband
ENSG00000144655	ENSG00000174010	0.180247	NA	10112	Trans
ENSG00000101445	ENSG00000156453	0.180243	NA	10113	Trans
ENSG00000100342	ENSG00000128284	0.180241	112680	10114	Intra-Cytoband
ENSG00000179091	ENSG00000198836	0.180241	NA	10115	Trans
ENSG00000136205	ENSG00000159423	0.180238	NA	10116	Trans
ENSG00000132561	ENSG00000166823	0.180236	NA	10117	Trans
ENSG00000158526	ENSG00000175467	0.180232	NA	10118	Trans
ENSG00000173801	ENSG00000197343	0.18023	NA	10119	Trans
ENSG00000149115	ENSG00000160633	0.180228	NA	10120	Trans
ENSG00000105401	ENSG00000149929	0.180225	NA	10121	Trans
ENSG00000120370	ENSG00000161653	0.180225	NA	10122	Trans
ENSG00000127418	ENSG00000178982	0.180224	NA	10123	Trans
ENSG00000158186	ENSG00000159399	0.180222	NA	10124	Trans
ENSG00000072135	ENSG00000185340	0.180222	NA	10125	Trans
ENSG00000101220	ENSG00000127418	0.180221	NA	10126	Trans
ENSG00000019549	ENSG00000166741	0.180221	NA	10127	Trans
ENSG00000168994	ENSG00000173451	0.180221	NA	10128	Trans
ENSG00000154080	ENSG00000198910	0.180219	NA	10129	Trans
ENSG00000164611	ENSG00000166851	0.180217	NA	10130	Trans
ENSG00000153922	ENSG00000168646	0.180217	NA	10131	Trans
ENSG00000154479	ENSG00000164741	0.180204	NA	10132	Trans
ENSG00000129911	ENSG00000160789	0.180199	NA	10133	Trans
ENSG00000138769	ENSG00000189337	0.180197	NA	10134	Trans
ENSG00000103363	ENSG00000185453	0.18019	NA	10135	Trans
ENSG00000108829	ENSG00000129911	0.180185	NA	10136	Trans
ENSG00000013561	ENSG00000147852	0.180184	NA	10137	Trans
ENSG00000112378	ENSG00000162069	0.180183	NA	10138	Trans
ENSG00000142065	ENSG00000158156	0.18018	NA	10139	Trans
ENSG00000140750	ENSG00000198947	0.180174	NA	10140	Trans
ENSG00000111859	ENSG00000204923	0.180174	NA	10141	Trans
ENSG00000100568	ENSG00000118596	0.180172	NA	10142	Trans
ENSG00000134531	ENSG00000144655	0.180166	NA	10143	Trans
ENSG00000160194	ENSG00000179364	0.180161	NA	10144	Trans
ENSG00000136938	ENSG00000167674	0.180159	NA	10145	Trans
ENSG00000099785	ENSG00000148516	0.180158	NA	10146	Trans
ENSG00000168795	ENSG00000171223	0.180157	NA	10147	Trans
ENSG00000132470	ENSG00000197343	0.180155	NA	10148	Trans
ENSG00000138433	ENSG00000174720	0.180154	NA	10149	Trans
ENSG00000112081	ENSG00000177303	0.180154	NA	10150	Trans
ENSG00000124762	ENSG00000181026	0.180154	NA	10151	Trans
ENSG00000175707	ENSG00000184887	0.180154	NA	10152	Trans
ENSG00000120696	ENSG00000185049	0.180154	NA	10153	Trans
ENSG00000197019	ENSG00000221883	0.180154	NA	10154	Trans
ENSG00000196482	ENSG00000241685	0.180154	NA	10155	Trans
ENSG00000116285	ENSG00000179941	0.180153	NA	10156	Trans
ENSG00000100124	ENSG00000137720	0.180152	NA	10157	Trans
ENSG00000106538	ENSG00000169692	0.180148	NA	10158	Trans
ENSG00000076351	ENSG00000171867	0.180148	NA	10159	Trans
ENSG00000040487	ENSG00000125503	0.180147	NA	10160	Trans
