ensemblID	chr	start	end	band	symbol	isHK	isTF	community	lfc	avg_log2_cpm_exp	p_value	FDR	B	avg_exp	avg_log2_exp	avg_cpm_exp	type
ENSG00000173120	11	67119269	67258087	q13.2	KDM2A	1	1	126	0.364635102318219	7.35801284376007	1.55627110948707e-28	3.66267772987249e-28	Inf	8632.12735700588	13.0423096576514	167.835066089746	gene
ENSG00000173137	8	144373101	144393242	q24.3	ADCK5	0	0	494	0.635737619950842	3.59525216634709	6.39381257482176e-65	3.52817549401335e-64	Inf	632.127220942059	9.27518258632676	12.2954111698605	gene
ENSG00000173145	10	94333226	94362959	q23.33	NOC3L	0	0	653	0	4.84823529346292	0	0	0	1500.66650035437	10.5309131428874	29.1868886242024	gene
ENSG00000173156	11	67056818	67072013	q13.2	RHOD	0	0	126	0.775536726473512	5.15617426656008	1.35814773744053e-48	5.07954272654116e-48	Inf	1913.72436869634	10.8391797851543	37.2112042406625	gene
ENSG00000173193	3	122680618	122730840	q21.1	PARP14	0	0	67	0.4755541079547	6.76601227607486	2.44070776581566e-38	7.18901184420346e-38	Inf	5726.89402901562	12.450131325171	111.36109233906	gene
ENSG00000173218	1	115641953	115698224	p13.1	VANGL1	0	0	534	0.852037310010634	5.6203137088976	4.45563252126011e-72	2.92608099422499e-71	Inf	2603.38717649443	11.3037868553293	50.64566960502	gene
ENSG00000173272	2	131464900	131492743	q21.1	MZT2A	1	0	68	1.04119419735902	5.15497211028239	4.08044631435409e-61	2.06144432649079e-60	Inf	1941.42385923509	10.8379389484713	37.7998149222175	gene
ENSG00000173273	8	9555914	9782346	p23.1	TNKS	0	0	346	0.238739430145848	6.86479756813554	9.99118981012327e-10	1.48518518344176e-9	20.3277263591658	6195.48661955813	12.5489454883651	120.546202157457	gene
ENSG00000173281	8	9136255	9151574	p23.1	PPP1R3B	0	0	346	-0.271001563671089	6.40030436108384	5.47839533709235e-7	7.50750748997109e-7	14.102191381647	4634.82853019301	12.0842405837174	90.0975450605563	gene
ENSG00000173391	12	10158301	10172138	p13.2	OLR1	0	0	476	2.69521915372383	4.13707656680585	7.67484512323563e-95	9.28034321751984e-94	Inf	1001.26954514467	9.81813933313208	19.4598085800297	gene
ENSG00000173409	1	230978981	231000595	q42.2	ARV1	1	0	222	0.826995469966937	5.1544586105768	7.07750582048845e-90	7.54343293414948e-89	Inf	1865.17426702079	10.837503369524	36.2702548522926	gene
ENSG00000173418	20	20017116	20033655	p11.23	NAA20	1	0	254	0.663087875782292	6.41628046406641	3.01935028078656e-66	1.71717390821629e-65	Inf	4490.35895588341	12.100256736332	87.2641080523638	gene
ENSG00000173436	1	19484403	19629821	p36.13	MINOS1	1	0	69	0.358343754710728	4.89079407760917	9.1409178911236e-21	1.80302051725433e-20	Inf	1566.38965055814	10.5735022707574	30.4831184156091	gene
ENSG00000173456	11	119334527	119337313	q23.3	RNF26	1	0	90	-0.442098376420956	5.98860823502066	8.4029928769433e-41	2.63542619503526e-40	Inf	3323.92141840901	11.6723556245961	64.6959540353805	gene
ENSG00000173535	8	23102590	23117437	p21.3	TNFRSF10C	0	0	346	0	1.80656296369705	0	0	0	219.761487728227	7.47187135713535	4.26804070187236	gene
ENSG00000173542	4	70902326	71022449	q13.3	MOB1B	0	0	70	0.379660331912789	5.36304399427708	6.00707017795142e-19	1.13285125414552e-18	Inf	2201.16196517221	11.046282194992	42.8286804988704	gene
ENSG00000173545	5	16451519	16465792	p15.1	ZNF622	1	0	418	0.426338617442556	5.41716181176845	2.51228081414581e-46	8.92556517033541e-46	Inf	2226.65531778605	11.1004818214843	43.2948106521229	gene
ENSG00000173548	15	75647906	75662301	q24.2	SNX33	0	0	526	-0.656652270147495	6.16684267279047	2.69208248040337e-73	1.83021145238884e-72	Inf	3748.77555635064	11.8506983213105	72.9377728418298	gene
ENSG00000173599	11	66848233	66958376	q13.2	PC	0	0	126	-0.984336185254585	4.97278335986035	4.79117443903929e-41	1.5108378830208e-40	Inf	1758.80336935195	10.6555059725954	34.2135930874131	gene
ENSG00000173611	9	124942608	125143506	q33.3	SCAI	0	0	296	0.109983694245248	4.16032991503502	0.00111083207486186	0.00134725854294877	6.60833529323193	937.971643991262	9.84178268923475	18.2425250377093	gene
ENSG00000173614	1	9943428	9985501	p36.22	NMNAT1	0	0	669	-0.132617730934901	3.76119818695931	1.29897814651324e-5	1.70071548553891e-5	10.9818594213029	708.553465241034	9.44164215398427	13.7854342353537	gene
ENSG00000173621	11	66856647	66860475	q13.2	LRFN4	0	0	126	0.155264761367881	4.60800401868973	0.00494208723683873	0.00581984953754811	5.14064401937057	1347.56502053082	10.2901910493604	26.2353699721391	gene
ENSG00000173653	11	66842835	66846546	q13.2	RCE1	0	0	126	-0.160789793678617	5.14150224225421	8.49380532908644e-6	1.11966610503823e-5	11.3998837478838	1869.29863722123	10.8245224523681	36.3751941456377	gene
ENSG00000173726	1	235109336	235128936	q42.3	TOMM20	1	0	222	0.067217559716124	8.75897647222788	0.0436286140663339	0.0489064869885468	2.96770234301853	22848.5182013493	14.4434881610502	443.792723895979	gene
ENSG00000173744	2	227472152	227561214	q36.3	AGFG1	1	0	71	-0.264841170136477	6.62774487345449	1.0259509860741e-18	1.92128536323412e-18	Inf	5148.01447555123	12.3118172172133	100.120595504649	gene
ENSG00000173757	17	42199168	42276707	q21.2	STAT5B	0	1	477	-0.88206925661583	6.38084597531797	4.5463801440184e-70	2.83151059399838e-69	Inf	4432.47187034431	12.0647940174832	86.2192395133194	gene
ENSG00000173889	3	170086732	170181749	q26.2	PHC3	0	0	238	0.225300822337893	6.04617885143489	3.23727200418083e-14	5.43324153391852e-14	30.5444380802022	3455.54970491187	11.7299642752952	67.1824270263765	gene
ENSG00000173894	17	79778132	79787983	q25.3	CBX2	0	1	72	0	3.28923137855419	0	0	0	560.925972368906	8.96758196191533	10.8899811143393	gene
ENSG00000173898	11	66685248	66729226	q13.2	SPTBN2	0	0	478	0.216788358022713	5.09696704047434	0.014104910625372	0.0162517494341375	4.10316946093152	2109.75602949789	10.7796138872656	40.9898528075747	gene
ENSG00000173915	10	103389041	103396492	q24.33	ATP5MD	0	0	653	-0.121589038098967	5.88501604623386	1.07799464280884e-6	1.46162945761265e-6	13.4359572161191	3077.03314748098	11.5687041495811	59.7903600817973	gene
ENSG00000173917	17	48540894	48544989	q21.32	HOXB2	0	1	134	0.775640503324526	5.74982954671322	2.41836678110895e-9	3.55545360993103e-9	19.454783183844	3982.40452528894	11.4328589407905	77.376801311272	gene
ENSG00000173933	11	66638617	66668374	q13.2	RBM4	1	0	126	0.355951290110845	4.26408431359921	3.0219246880805e-22	6.18311251558907e-22	Inf	1016.24910893779	9.94574264543778	19.776640120236	gene
ENSG00000173992	11	66592821	66606019	q13.2	CCS	0	0	126	0.334203830036699	5.11987822740061	4.44938122363087e-21	8.84741638011173e-21	Inf	1833.69094464157	10.8028789075855	35.665322081008	gene
ENSG00000174007	3	196706277	196712293	q29	CEP19	0	0	238	0.104340072569271	1.90926514708859	0.0181214123950508	0.0207902126669281	3.85226357583497	198.761325342742	7.57841803759813	3.8677319144692	gene
ENSG00000174013	3	196568611	196589059	q29	FBXO45	1	0	238	0.42807195209468	4.89350520372485	3.96705418247281e-33	1.0351386738257e-32	Inf	1559.81975916733	10.5762315982272	30.3267601575389	gene
ENSG00000174021	1	84498325	84506565	p22.3	GNG5	0	0	534	0.272409195599729	6.63861326977301	9.93511275735669e-12	1.5632223290573e-11	24.8816835403642	5299.3303896072	12.3226773128874	103.017187856036	gene
ENSG00000174109	16	1419744	1420800	p13.3	C16orf91	1	0	145	0.53024105395706	4.53359341023233	6.45158159792394e-49	2.42672016757669e-48	Inf	1215.48469734742	10.2157742767354	23.6366299953029	gene
ENSG00000174130	4	38823715	38856817	p14	TLR6	0	0	479	0	1.55122077520808	0	0	0	170.899972387173	7.21477246362384	3.31959962360382	gene
ENSG00000174165	11	66520637	66546238	q13.2	ZDHHC24	0	0	126	0.524078147754264	5.03880605621544	1.03697065220588e-44	3.57871082976344e-44	Inf	1728.86157372644	10.7217125785836	33.6666840202154	gene
ENSG00000174173	3	101561862	101566446	q12.3	TRMT10C	1	0	382	-0.0641104555453087	5.47783792485361	0.0441485455017694	0.0494586724142888	2.95589422069145	2343.94379142378	11.1612003763235	45.6042584511249	gene
ENSG00000174227	4	499210	540196	p16.3	PIGG	1	0	83	0.189470530752531	5.64992996704292	4.79630402545099e-12	7.60285888340572e-12	25.6025035588539	2623.95235131955	11.3334441674681	51.0288224662485	gene
ENSG00000174327	17	7036075	7040121	p13.1	SLC16A13	0	0	480	-0.142408856871509	2.96802564505105	0.00263719823385005	0.00314447707692113	5.75895824257019	420.596269487396	8.64511926208338	8.18376048516564	gene
ENSG00000174437	12	110280756	110351093	q24.11	ATP2A2	0	0	163	0.126023812680694	8.03623892533576	5.45285801175839e-5	6.97769135020696e-5	9.57013757567777	13748.2774809512	13.7206664319336	267.144577135514	gene
ENSG00000174446	15	66490135	66497813	q22.31	SNAPC5	1	1	526	0	4.42162002144442	0	0	0	1123.25104738447	10.1036101145188	21.8493117320482	gene
ENSG00000174483	11	66510606	66533627	q13.2	BBS1	0	0	126	0.18404936838836	2.26456269591674	4.53396822430903e-8	6.42497122367818e-8	16.5604885280413	250.882568790098	7.93727219071195	4.88147771451666	gene
ENSG00000174485	15	65658046	65792293	q22.31	DENND4A	1	0	526	0.132793634781152	5.33705796839198	5.77131063300038e-5	7.3793242139618e-5	9.51416960450934	2143.85163855652	11.0202907606614	41.6863593930496	gene
ENSG00000174500	3	112120841	112133305	q13.2	GCSAM	0	0	73	0.287993330699918	1.26848641291229	1.49127670696171e-4	1.87824043304593e-4	8.57981713158401	140.6248630799	6.92634698905589	2.72286678657117	gene
ENSG00000174501	2	95836919	95991831	q11.1	ANKRD36C	0	0	482	-0.570185745697556	1.98711411638281	2.65381704475547e-23	5.55157506948847e-23	Inf	213.72437962649	7.65687059351678	4.15513419334186	gene
ENSG00000174516	11	66466327	66477337	q13.2	PELI3	0	0	126	-0.187007000877313	4.26499095641078	4.6694111689358e-7	6.4146789350016e-7	14.2595060618261	1017.29877781994	9.94664267143517	19.79853483852	gene
ENSG00000174547	11	66435075	66466738	q13.2	MRPL11	1	0	126	-0.126164338600197	4.85763974103256	8.74525577432618e-6	1.15228795701044e-5	11.3711644483064	1519.92573152088	10.5403254103464	29.5489994530469	gene
ENSG00000174606	1	212992182	213015826	q32.3	ANGEL2	0	0	222	0.577918360311873	5.69218734813608	1.67958144518277e-76	1.24860101887907e-75	Inf	2687.80607902826	11.375738231042	52.3080585631952	gene
ENSG00000174628	16	19716456	19858467	p12.3	IQCK	0	0	145	1.15098039609745	4.01767093944723	1.84387788259217e-105	2.99868409804934e-104	Inf	855.491835615177	9.69876585668919	16.6268045916196	gene
ENSG00000174684	11	66345372	66347692	q13.2	B4GAT1	0	0	126	-0.449729273051734	5.47087029533771	2.15402869983441e-33	5.65525329247292e-33	Inf	2349.93197182444	11.1542257862083	45.7033985065591	gene
ENSG00000174744	11	66337333	66345125	q13.2	BRMS1	1	0	126	0.462688039787482	5.94599934678806	1.51648512173269e-38	4.4877541713267e-38	Inf	3254.6485845079	11.6297188629317	63.259767188983	gene
ENSG00000174749	4	112145397	112195256	q25	FAM241A	0	0	483	0	6.05425628852498	0	0	0	3813.36924509016	11.7379756368284	74.0137663500264	gene
ENSG00000174775	11	532242	537287	p15.5	HRAS	0	0	74	0.0767338987838807	5.46311637549788	0.0218185738200193	0.0249291156828986	3.66647374531824	2326.43455033527	11.1464610926653	45.231148941658	gene
ENSG00000174780	4	56467336	56503681	q12	SRP72	1	0	17	0.348621805895557	7.28409760214695	5.04794913737475e-38	1.47365905232679e-37	Inf	8117.70810082124	12.9683788881893	157.788939964329	gene
ENSG00000174791	11	66330242	66336840	q13.2	RIN1	0	0	126	-0.355933993911898	3.72153371010265	2.18856922971567e-16	3.88679153753431e-16	35.3505062085572	702.272068794409	9.40175310390407	13.6554039587097	gene
ENSG00000174842	1	92246402	92298987	p22.1	GLMN	0	0	534	0.442003067373743	2.57065493754133	6.01904209821217e-18	1.1064213275276e-17	Inf	323.366858501797	8.24534402513172	6.29398293545738	gene
ENSG00000174851	11	66284580	66289170	q13.2	YIF1A	1	0	126	0.363617540485742	6.63346522599081	2.02485204855495e-26	4.53679698928551e-26	Inf	5246.13144530785	12.3175346325547	101.998086801879	gene
ENSG00000174885	11	278365	285359	p15.5	NLRP6	0	0	485	0.590262338615244	0.175735281243084	5.71224474951239e-5	7.30509193359625e-5	9.52428078123567	93.1385992034427	5.77727913720218	1.80827904158811	gene
ENSG00000174903	11	66268533	66277492	q13.2	RAB1B	1	0	126	0.347381192811319	8.19766475364495	1.38150240030024e-27	3.17344322201962e-27	Inf	15456.6151879187	13.8821146505707	300.404353891091	gene
ENSG00000174915	11	448268	491399	p15.5	PTDSS2	0	0	74	0.222915804105487	4.87790561270482	2.10453133891234e-15	3.64496668654029e-15	33.2402930082106	1535.84131896667	10.5606195494359	29.863891074311	gene
ENSG00000174928	3	155762617	155806351	q25.31	C3orf33	0	0	486	-0.205307655655549	1.84748254203968	7.53439738969328e-5	9.58622255787804e-5	9.25250268071127	195.110112915934	7.51548230894625	3.79806671284166	gene
ENSG00000174939	16	29900375	29919864	p11.2	ASPHD1	0	0	487	0.805346975128982	1.95097914268723	2.22837203121462e-16	3.9569938387683e-16	35.3505062085572	239.663875998134	7.61775974059517	4.65698770848143	gene
ENSG00000174996	11	66257294	66267860	q13.2	KLC2	0	0	126	0.475117664531865	5.70960917694577	8.44437921446661e-37	2.39185801859471e-36	Inf	2767.87471050852	11.3931592536743	53.8311136824633	gene
ENSG00000175054	3	142449235	142578826	q23	ATR	0	0	236	0.259499075815189	5.56940242167791	2.61020386345945e-17	4.73079022285401e-17	Inf	2481.73230677035	11.2528508616044	48.2606535650244	gene
ENSG00000175073	8	66628487	66667217	q13.1	VCPIP1	0	0	448	0.507984744047876	5.69370822687829	1.69584689372045e-42	5.52333211964668e-42	Inf	2731.02530141207	11.3772501820935	53.1645123449009	gene
ENSG00000175104	11	36487027	36510272	p12	TRAF6	1	0	74	-0.379677728140404	3.87626191167488	1.2874885764003e-28	3.03800287819008e-28	Inf	774.700127572918	9.5570190835529	15.0749981225099	gene
ENSG00000175105	3	88059274	88144665	p11.1	ZNF654	1	1	80	0.121289195532366	4.68551979535709	4.70354628898445e-6	6.25863338632383e-6	11.981542446926	1341.22646605783	10.3679600253438	26.0866298022387	gene
ENSG00000175110	3	139005806	139357223	q23	MRPS22	1	0	236	0.26681837639097	5.10559751038282	1.66276529536204e-29	4.0078043105862e-29	Inf	1785.16150148783	10.7886052134187	34.7280092065862	gene
ENSG00000175115	11	66070363	66244747	q13.1	PACS1	0	0	348	0.414933218394529	6.92310489056822	4.5183515571677e-30	1.104333340737e-29	Inf	6405.65959303791	12.6072769139386	124.520420924928	gene
ENSG00000175137	1	248810446	248826633	q44	SH3BP5L	1	0	222	0.432722444092191	5.86685328619439	4.32001293899141e-50	1.679051215869e-49	Inf	3035.57499321457	11.5505293397105	59.0377183073416	gene
ENSG00000175166	3	184298709	184309054	q27.1	PSMD2	1	0	238	0.225375744639864	7.91145739443071	5.30830086294922e-25	1.15329250510848e-24	Inf	12489.7665890793	13.5958673426431	242.813179747647	gene
ENSG00000175182	3	184335926	184348421	q27.1	FAM131A	0	0	238	-0.305482646069421	4.4333520707501	3.01781847831809e-23	6.30665675067514e-23	Inf	1128.14307426836	10.1153655856007	21.9539258108205	gene
ENSG00000175213	11	46700818	46705912	p11.2	ZNF408	1	1	74	0.31370745630358	4.7435504657419	3.49741315177596e-33	9.13911499527084e-33	Inf	1391.65440754518	10.4260872059244	27.0623062885795	gene
ENSG00000175216	11	46743048	46846308	p11.2	CKAP5	0	0	74	0.718457086539466	7.11836504599528	7.87907777457648e-110	1.45276142304739e-108	Inf	7219.91858455968	12.8026031372257	140.346639261445	gene
ENSG00000175224	11	46617527	46674818	p11.2	ATG13	1	0	74	0.0603084503572586	6.59541955395479	0.00990048319542768	0.0115007699655393	4.45377387703413	5030.86067887612	12.2794791801738	97.8848872968021	gene
ENSG00000175283	9	128945530	128947619	q34.11	DOLK	1	0	296	0.271271586175472	5.39471577233699	7.32576763040727e-26	1.61783888743538e-25	Inf	2189.04487321547	11.0780170281203	42.5723961047294	gene
ENSG00000175305	8	94879770	94896678	q22.1	CCNE2	0	0	488	1.2332335557897	1.74770062053297	2.00868573480955e-78	1.57666579857015e-77	Inf	180.481744296915	7.41474498006575	3.50937834118213	gene
ENSG00000175322	18	14057457	14132490	p11.21	ZNF519	0	1	26	-0.525125993048552	1.52321223773448	1.60648871405332e-28	3.77963550832376e-28	Inf	151.82067324669	7.18753966473088	2.95241804022782	gene
ENSG00000175324	8	38163321	38176730	p11.23	LSM1	1	0	64	0.463415828326845	4.70917777597766	1.53518843511167e-17	2.79606359755962e-17	Inf	1442.95891560303	10.3915481755005	28.0297372122856	gene
ENSG00000175348	11	8947294	8965011	p15.4	TMEM9B	1	0	74	0.502198506351597	6.63888102589688	9.98731234447881e-54	4.24790945853618e-53	Inf	5217.22958756918	12.3229553896791	101.345655344378	gene
ENSG00000175354	18	12785478	12929643	p11.21	PTPN2	0	0	26	0	4.43168537165803	0	0	0	1139.6784318917	10.1136748459339	22.1586448470521	gene
ENSG00000175376	11	65996545	66002176	q13.1	EIF1AD	1	0	348	0.0750878081945534	5.39783053363423	0.00442952396188629	0.00523200014887728	5.24771590138238	2205.50922625762	11.0811305317239	42.8987021920987	gene
ENSG00000175387	18	47808957	47931146	q21.1	SMAD2	1	0	26	0	6.68833529824032	0	0	0	5383.27071294354	12.3724300521001	104.684100349021	gene
ENSG00000175390	11	7970251	8001862	p15.4	EIF3F	0	0	74	-0.399973086003587	7.18922031015193	4.32513105234197e-41	1.36506643810723e-40	Inf	7603.31219984607	12.8734769843867	147.791324198822	gene
ENSG00000175449	5	95646754	95684773	q15	RFESD	0	0	75	0	0.154538811254344	0	0	0	59.240305782076	5.78392590839377	1.15203035934352	gene
ENSG00000175467	11	65961689	65979828	q13.1	SART1	1	0	348	0.0724363501374455	6.00015368854109	0.0140418735977362	0.0161816941443976	4.10756061925141	3352.30370554789	11.6839101261966	65.2071223923142	gene
ENSG00000175470	10	131900644	131959834	q26.3	PPP2R2D	1	0	653	0	5.21811847562649	0	0	0	1938.84423377085	10.9012417545395	37.7032734434495	gene
ENSG00000175482	11	67350777	67356972	q13.2	POLD4	0	0	126	0.479559085742177	4.91043408507144	1.51699682879004e-30	3.74373607841552e-30	Inf	1603.37917030746	10.5931650518235	31.1925746878549	gene
ENSG00000175536	11	74491712	74493733	q13.4	LIPT2	0	0	76	-0.267947005283729	1.78924660060567	1.75810466235507e-7	2.44869196333018e-7	15.2225414164951	184.660086986048	7.45679315002332	3.59939068853956	gene
ENSG00000175575	11	73876699	73931124	q13.4	PAAF1	0	0	76	0.393393590159692	4.65164295164928	3.20340229355618e-18	5.9299200405336e-18	Inf	1346.39838548821	10.3339698777791	26.2316736336945	gene
ENSG00000175581	11	73787316	73865133	q13.4	MRPL48	1	0	76	0.288927964337479	4.03958723224372	1.61920754634124e-14	2.73598062406527e-14	31.2314690337447	869.369778004714	9.72073186507107	16.9257964769438	gene
ENSG00000175582	11	73675638	73761137	q13.4	RAB6A	1	0	76	0.346139890807568	7.31683725743063	2.42711566065679e-16	4.30568354851653e-16	35.3505062085572	8564.9538809306	13.0011173705404	166.762184523841	gene
ENSG00000175634	11	67428460	67435408	q13.2	RPS6KB2	1	0	126	0.0831530185799993	5.55797948341723	0.0132205417686407	0.0152594993268984	4.16717593956001	2496.19012135823	11.2414076095298	48.5588861729672	gene
ENSG00000175782	12	68746106	68793964	q15	SLC35E3	1	0	489	0.479983410429297	4.62448999370852	1.76820924076246e-26	3.96730127899485e-26	Inf	1324.42847119458	10.3067880342402	25.7651298992105	gene
ENSG00000175806	8	10054268	10428891	p23.1	MSRA	1	0	346	-0.812991005375805	3.3043349839351	2.31875556512032e-60	1.15055426978236e-59	Inf	522.50705770855	8.98310733678111	10.1732716142151	gene
ENSG00000175895	8	95133804	95156684	q22.1	PLEKHF2	0	0	488	1.46435879227337	7.24758913309175	1.15458796181693e-90	1.25744967338888e-89	Inf	8277.17016027018	12.9318462513429	161.021089389258	gene
ENSG00000175931	17	76389451	76453206	q25.1	UBE2O	0	0	77	0.424548526252823	5.6209163120528	4.55796988441748e-53	1.91112561144434e-52	Inf	2559.39028117338	11.3044119231102	49.7525977725819	gene
ENSG00000176101	9	137188647	137190370	q34.3	SSNA1	1	0	296	0.405670556635479	6.21973974980012	2.54242792671048e-43	8.44403437613756e-43	Inf	3884.47985817645	11.9036242490423	75.5322611332472	gene
ENSG00000176105	18	721588	812546	p11.32	YES1	0	0	26	-0.372152566962825	5.93455241483634	1.41347757897188e-14	2.39170849638052e-14	31.3661625415494	3299.32006110041	11.6182257198682	64.1839344626939	gene
ENSG00000176108	17	80991598	81009517	q25.3	CHMP6	1	0	77	-0.165030867035459	4.79442434509982	4.70657289710427e-11	7.27575949083491e-11	23.3438880538487	1443.00815921227	10.4770304612714	28.0676972947292	gene
ENSG00000176142	3	119429500	119468830	q13.33	TMEM39A	1	0	236	0	4.97331252575008	0	0	0	1641.4069019494	10.6561455690451	31.9371412630016	gene
ENSG00000176155	17	82101460	82212830	q25.3	CCDC57	0	0	77	0.696985840406814	5.19603966959139	3.65642452955558e-52	1.49881304561845e-51	Inf	1942.13659050776	10.8791138940986	37.7651845036407	gene
ENSG00000176209	8	42541155	42555193	p11.21	SMIM19	0	0	64	0	5.49106988610574	0	0	0	2522.2479189727	11.1743814385544	48.9856810696351	gene
ENSG00000176225	18	70003031	70205945	q22.2	RTTN	0	0	26	0	4.26810073660376	0	0	0	1014.8851278398	9.94976436510562	19.7500713739466	gene
ENSG00000176248	9	137174784	137188549	q34.3	ANAPC2	1	0	296	0	5.91778574779409	0	0	0	3135.17172178316	11.6014975134942	61.0057878048997	gene
ENSG00000176261	1	32600172	32650903	p35.1	ZBTB8OS	1	0	408	0.285367915818839	3.85153435286049	1.49855239979752e-26	3.36592914876929e-26	Inf	749.835198168837	9.53225776335834	14.588938146735	gene
ENSG00000176273	10	93893973	93956062	q23.33	SLC35G1	0	0	490	-1.42247280235604	0.480902116975035	1.83880005800767e-68	1.11265853008374e-67	Inf	76.7312304297416	6.12115210904135	1.49165788737106	gene
ENSG00000176293	19	58059239	58086310	q13.43	ZNF135	0	1	359	0	3.81992768255103	0	0	0	804.792145335011	9.50003174767855	15.6231016528102	gene
ENSG00000176396	19	39538705	39540333	q13.2	EID2	1	0	78	-0.0825223120367372	4.48509158603116	0.0047252756973792	0.00557314540774662	5.18420694594253	1172.49859885948	10.1671958454693	22.8192292438622	gene
ENSG00000176401	19	39530990	39532854	q13.2	EID2B	0	0	78	-0.354884736364414	2.12197092020585	8.70946484695916e-17	1.55977226175312e-16	36.7368005696771	230.383707335441	7.79325101729857	4.48324992769271	gene
ENSG00000176402	7	99923269	99929620	q22.1	GJC3	0	0	491	-0.423016262009652	1.87202548585973	2.50502249174978e-7	3.47030010964647e-7	14.8738542268222	213.145435457472	7.53896025769586	4.14219359067634	gene
ENSG00000176444	1	155262868	155278491	q22	CLK2	0	0	385	0.274035373051985	5.73455902562489	1.71877002510711e-32	4.41090023819154e-32	Inf	2761.33060309769	11.4181453855586	53.6897645745569	gene
ENSG00000176533	19	2511219	2702709	p13.3	GNG7	0	0	492	-0.921151946264852	3.93803603481313	1.17963012263147e-48	4.41301793615092e-48	Inf	842.777570995292	9.61877839425678	16.3549217826874	gene
ENSG00000176563	17	42798792	42811587	q21.2	CNTD1	0	0	493	0.436449745218506	1.85754956473307	2.72693597155111e-12	4.35647585565461e-12	26.1593486559934	202.381262886845	7.52547583157199	3.93524164059925	gene
ENSG00000176623	8	86468257	86514357	q21.3	RMDN1	1	0	494	-0.105130326564593	5.49019545535397	0.00199774264784021	0.0023940492701473	6.03237217179025	2360.87758984472	11.1735691648537	45.9744254840052	gene
ENSG00000176624	18	51174550	51218304	q21.2	MEX3C	0	0	26	-0.532339619349336	5.22373442178787	1.4763834806387e-45	5.17664110919682e-45	Inf	1964.36137791084	10.9068501597317	38.2027932695659	gene
ENSG00000176692	16	86566829	86569728	q24.1	FOXC2	0	1	495	-1.07271237877362	1.76200416519629	3.93992122455768e-30	9.64914040681013e-30	Inf	192.669118040588	7.42779216461761	3.75157347751353	gene
ENSG00000176853	8	123768456	123815452	q24.13	FAM91A1	0	0	494	0.694202895391283	6.61737976737594	2.25486517483378e-75	1.62211324754195e-74	Inf	5146.47271870976	12.3014455982492	100.09655457752	gene
ENSG00000176890	18	657604	673578	p11.32	TYMS	0	0	26	0.725735706136188	3.90730846742449	2.67103204393322e-45	9.30457708878204e-45	Inf	801.125728798288	9.58808100151778	15.5887712604914	gene
ENSG00000176915	12	132725503	132761888	q24.33	ANKLE2	0	0	163	0	6.25381497348144	0	0	0	3960.77849382697	11.9377204063099	77.0265213362271	gene
ENSG00000176946	2	241584405	241637449	q37.3	THAP4	1	1	445	0.435248602339942	5.77600935676085	1.30308468798708e-61	6.66932382387731e-61	Inf	2842.70557039788	11.4596247209082	55.2914136250402	gene
ENSG00000176986	10	73744384	73772161	q22.2	SEC24C	1	0	653	0.067824124882255	6.05581429249206	0.020626760831377	0.0235953320377262	3.72282822184032	3496.60142097485	11.7396033151886	67.9395569879301	gene
ENSG00000177025	19	57958437	57974534	q13.43	C19orf18	0	0	359	0	1.03144252031662	0	0	0	115.629561290285	6.68322015369747	2.24900740021016	gene
ENSG00000177030	11	644233	706715	p15.5	DEAF1	0	1	74	0.329128791333296	5.24037552038349	1.23467931959464e-20	2.42446730047658e-20	Inf	1991.83536814285	10.9235036822188	38.7294679757157	gene
ENSG00000177042	11	695428	705028	p15.5	TMEM80	0	0	74	-0.183725047883947	5.0360425961904	7.13109883096487e-7	9.74190887016381e-7	13.8416575956957	1732.61946773959	10.7189360278831	33.6928016725983	gene
ENSG00000177051	19	45710629	45730904	q13.32	FBXO46	0	0	87	0.625131418231934	5.20347089544967	5.394085544157e-64	2.91647344662415e-63	Inf	1931.35257479542	10.8865702866253	37.5996211141256	gene
ENSG00000177082	15	84639281	84654343	q25.2	WDR73	1	0	526	0.171778982271035	3.53694783337161	7.4424671077224e-13	1.20751338322132e-12	27.4424867639235	600.672715695226	9.21672829335026	11.6873461290969	gene
ENSG00000177084	12	132623753	132687365	q24.33	POLE	0	0	163	0.42172585856297	5.55909868277514	4.4449395377405e-47	1.60960857816502e-46	Inf	2453.92349520375	11.2425426734706	47.7345511319435	gene
ENSG00000177106	11	694438	727727	p15.5	EPS8L2	0	0	74	0.531029618166526	6.21024076886411	3.95597122832947e-40	1.21904891545329e-39	Inf	3896.76509559809	11.8941136046477	75.7274058921418	gene
ENSG00000177125	9	126860665	126885878	q33.3	ZBTB34	0	1	93	-0.32042545856206	4.0283628756809	1.32401311373295e-18	2.47210601240593e-18	Inf	858.233126016004	9.70950692789016	16.6946519962631	gene
ENSG00000177150	18	13663347	13726663	p11.21	FAM210A	0	0	26	0.280030908661184	3.71422256885285	2.15422700319475e-12	3.45526170703023e-12	26.3911303260942	698.776266576874	9.39446495919544	13.58914189088	gene
ENSG00000177156	11	747329	765024	p15.5	TALDO1	1	0	74	0	7.20843977680308	0	0	0	7713.34206767564	12.8927006464447	150.003148918681	gene
ENSG00000177169	12	131894651	131923167	q24.33	ULK1	1	0	163	0.157086256222012	6.35090869208142	1.8055435139149e-8	2.5879814636962e-8	17.4698025043401	4258.71463516469	12.0348573456298	82.8852382432645	gene
