chr	start	end	id	score	size	phits	ghits	ohits	type	near_region	near_distance
11	1953661	1953866	MACS_peak_2972	797.18	205	0	1	0	gene	ENSG00000214026	0
11	9165970	9166177	MACS_peak_3025	613.04	207	0	1	0	gene	ENSG00000184014	0
11	13396057	13396492	MACS_peak_3043	66.99	435	0	1	0	gene	ENSG00000148925	0
11	14455112	14455345	MACS_peak_3058	678.9	233	0	1	0	gene	ENSG00000129083	0
11	14572408	14572730	MACS_peak_3059	136.91	322	0	1	0	gene	ENSG00000129084	0
11	14597573	14598025	MACS_peak_3060	178.43	452	0	1	0	gene	ENSG00000129084	0
11	14628974	14629438	MACS_peak_3061	53.31	464	0	1	0	gene	ENSG00000129084	0
11	16820370	16820709	MACS_peak_3085	538.66	339	0	1	0	gene	ENSG00000166689	0
11	16946018	16946351	MACS_peak_3086	424.75	333	0	1	0	gene	ENSG00000166689	0
11	17864469	17864819	MACS_peak_3090	532.08	350	0	1	0	gene	ENSG00000129158	0
11	17963361	17963496	MACS_peak_3091	498.22	135	0	1	0	gene	ENSG00000129158	0
11	17978762	17979026	MACS_peak_3092	464.74	264	0	1	0	gene	ENSG00000129158	0
11	17979845	17980078	MACS_peak_3093	678.9	233	0	1	0	gene	ENSG00000129158	0
11	17991772	17992102	MACS_peak_3094	488.85	330	0	1	0	gene	ENSG00000129158	0
11	18486433	18486811	MACS_peak_3098	153.24	378	0	1	0	gene	ENSG00000074319	0
11	28360990	28361373	MACS_peak_3179	218.92	383	0	1	0	gene	ENSG00000169519	0
11	31546099	31546393	MACS_peak_3208	170.9	294	0	1	0	gene	ENSG00000109911	0
11	31546621	31546980	MACS_peak_3209	52.67	359	0	1	0	gene	ENSG00000109911	0
11	31696407	31696678	MACS_peak_3210	142.94	271	0	1	1	gene	ENSG00000109911	0
11	32943341	32943702	MACS_peak_3218	57.34	361	0	1	0	gene	ENSG00000060749	0
11	34926165	34926357	MACS_peak_3227	833.66	192	0	1	0	gene	ENSG00000110435	0
11	34951776	34952087	MACS_peak_3228	87.14	311	0	1	0	gene	ENSG00000110435	0
11	34952537	34952822	MACS_peak_3229	84.69	285	0	1	0	gene	ENSG00000110435	0
11	35698259	35698638	MACS_peak_3231	125.37	379	0	1	0	gene	ENSG00000166326	0
11	35705472	35705823	MACS_peak_3232	130.39	351	0	1	0	gene	ENSG00000166326	0
11	35742396	35742821	MACS_peak_3233	1519.94	425	0	1	0	gene	ENSG00000166326	0
11	36266095	36266404	MACS_peak_3234	437.6	309	1	0	0	promoter	ENSG00000110442	0
11	46006466	46006872	MACS_peak_3289	1126.43	406	0	1	0	gene	ENSG00000135365	0
11	46507476	46507608	MACS_peak_3296	857.98	132	0	1	0	gene	ENSG00000110497	0
11	46537755	46538137	MACS_peak_3297	401.26	382	0	1	0	gene	ENSG00000110497	0
11	46573888	46574245	MACS_peak_3298	105.65	357	0	1	1	gene	ENSG00000110497	0
11	46838689	46838825	MACS_peak_3299	1056.36	136	0	1	0	gene	ENSG00000175216	0
11	47259588	47259932	MACS_peak_3302	657.74	344	0	1	0	gene	ENSG00000025434	0
11	47558519	47558880	MACS_peak_3305	525.71	361	0	1	0	gene	ENSG00000149187	0
11	47721993	47722149	MACS_peak_3306	784.03	156	0	1	0	gene	ENSG00000109920	0
11	66282562	66282858	MACS_peak_3497	566.68	296	1	0	0	promoter	ENSG00000174851	0
11	66694646	66694993	MACS_peak_3499	380.3	347	0	1	0	gene	ENSG00000173898	0
11	67168339	67168537	MACS_peak_3500	831.63	198	0	1	0	gene	ENSG00000173120	0
11	67345909	67346222	MACS_peak_3501	810.73	313	1	1	0	promoter	ENSG00000172613	0
11	67356922	67357133	MACS_peak_3502	1301.7	211	0	1	0	gene	ENSG00000172613	0
11	67371377	67371628	MACS_peak_3503	485.56	251	0	1	0	gene	ENSG00000172613	0
11	68206195	68206412	MACS_peak_3511	580.62	217	0	1	0	gene	ENSG00000110066	0
11	68409059	68409346	MACS_peak_3512	573.07	287	0	1	0	gene	ENSG00000162337	0
11	68727905	68728087	MACS_peak_3514	729.14	182	0	1	0	gene	ENSG00000132749	0
11	69101411	69101761	MACS_peak_3517	416.22	350	0	1	0	gene	ENSG00000162341	0
11	69670302	69670556	MACS_peak_3518	470.06	254	0	1	0	gene	ENSG00000149716	0
11	71512621	71513011	MACS_peak_3526	113.09	390	0	1	0	gene	ENSG00000172890	0
11	71800311	71800787	MACS_peak_3533	815.52	476	0	1	1	gene	ENSG00000158483	0
11	72025060	72025456	MACS_peak_3536	972.38	396	0	1	0	gene	ENSG00000137497	0
11	72434154	72434408	MACS_peak_3540	1171.45	254	0	1	0	gene	ENSG00000162129	0
11	72683729	72684081	MACS_peak_3543	415.24	352	1	0	0	promoter	ENSG00000186635	0
11	73072660	73073011	MACS_peak_3544	371.55	351	0	1	0	gene	ENSG00000137478	0
11	73351115	73351503	MACS_peak_3550	1102.85	388	0	1	0	gene	ENSG00000110237	0
11	73393656	73393920	MACS_peak_3551	972.38	264	0	1	0	gene	ENSG00000054967	0
11	73478776	73479053	MACS_peak_3552	456.44	277	0	1	0	gene	ENSG00000054965	0
11	73544661	73545026	MACS_peak_3553	643.49	365	0	1	0	gene	ENSG00000054965	0
11	73729893	73730197	MACS_peak_3555	529.34	304	0	1	0	gene	ENSG00000175582	0
11	73812197	73812432	MACS_peak_3556	448.43	235	0	1	0	gene	ENSG00000175581	0
11	74621987	74622394	MACS_peak_3564	473.28	407	0	1	0	gene	ENSG00000077514	0
11	74757112	74757497	MACS_peak_3566	96.97	385	0	1	0	gene	ENSG00000166439	0
11	74758221	74758585	MACS_peak_3567	76.89	364	0	1	0	gene	ENSG00000166439	0
11	74799820	74800033	MACS_peak_3568	370.25	213	0	1	0	gene	ENSG00000166439	0
11	74830785	74831115	MACS_peak_3569	1069.92	330	0	1	1	gene	ENSG00000166439	0
11	76881535	76881748	MACS_peak_3593	511.33	213	0	1	0	gene	ENSG00000078124	0
11	76908808	76909181	MACS_peak_3594	92.88	373	0	1	0	gene	ENSG00000078124	0
11	76939804	76940076	MACS_peak_3595	584.2	272	0	1	0	gene	ENSG00000078124	0
11	77326944	77327354	MACS_peak_3600	82.65	410	0	1	0	gene	ENSG00000149269	0
11	77329110	77329421	MACS_peak_3601	95.79	311	0	1	0	gene	ENSG00000149269	0
11	77330156	77330498	MACS_peak_3602	111.37	342	0	1	0	gene	ENSG00000149269	0
11	77619641	77619864	MACS_peak_3604	564.54	223	0	1	0	gene	ENSG00000074201	0
11	77758725	77758982	MACS_peak_3605	338.06	257	0	1	0	gene	ENSG00000048649	0
11	77888606	77888994	MACS_peak_3606	172.39	388	0	2	0	gene	ENSG00000087884	0
11	77949458	77949750	MACS_peak_3607	142.05	292	0	1	0	gene	ENSG00000149262	0
11	78104837	78105134	MACS_peak_3608	512.48	297	1	0	0	promoter	ENSG00000159063	0
11	78414155	78414545	MACS_peak_3609	679.18	390	0	1	1	gene	ENSG00000033327	0
11	82864293	82864528	MACS_peak_3650	972.07	235	0	1	0	gene	ENSG00000137509	0
11	86041928	86042155	MACS_peak_3676	548.55	227	0	1	0	gene	ENSG00000073921	0
11	86307891	86308288	MACS_peak_3678	391.67	397	0	1	0	gene	ENSG00000149196	0
11	86456017	86456498	MACS_peak_3681	671.72	481	0	1	1	gene	ENSG00000151376	0
11	86571642	86571899	MACS_peak_3682	449.27	257	0	1	1	gene	ENSG00000151376	0
11	86653304	86653590	MACS_peak_3683	112.91	286	0	1	0	gene	ENSG00000151376	0
11	86655455	86655908	MACS_peak_3684	57.34	453	0	1	0	gene	ENSG00000151376	0
11	86826330	86826694	MACS_peak_3685	61.7	364	0	1	0	gene	ENSG00000150687	0
11	86828322	86828776	MACS_peak_3686	57.09	454	0	1	0	gene	ENSG00000150687	0
11	95874619	95875059	MACS_peak_3750	119.54	440	0	1	0	gene	ENSG00000087053	0
11	103138769	103139188	MACS_peak_3786	77.02	419	0	1	0	gene	ENSG00000187240	0
11	103325943	103326243	MACS_peak_3787	690.75	300	0	1	0	gene	ENSG00000187240	0
11	107364182	107364564	MACS_peak_3802	78.42	382	0	1	0	gene	ENSG00000152404	0
11	107364700	107365154	MACS_peak_3803	50.57	454	0	1	0	gene	ENSG00000152404	0
11	107367080	107367423	MACS_peak_3804	124.94	343	0	1	0	gene	ENSG00000152404	0
11	107838376	107838752	MACS_peak_3805	265.34	376	0	1	0	gene	ENSG00000110660	0
11	108359256	108359728	MACS_peak_3807	272.09	472	0	1	0	gene	ENSG00000149311	0
11	108359933	108360195	MACS_peak_3808	85.37	262	0	1	0	gene	ENSG00000149311	0
11	108361919	108362382	MACS_peak_3809	100.2	463	0	1	0	gene	ENSG00000149311	0
11	108684420	108684765	MACS_peak_3811	95.66	345	0	1	0	gene	ENSG00000178105	0
11	108697922	108698178	MACS_peak_3812	729.14	256	0	1	0	gene	ENSG00000178105	0
11	113766664	113766986	MACS_peak_3835	229.83	322	0	1	0	gene	ENSG00000086827	0
11	118488535	118488951	MACS_peak_3870	455.81	416	0	1	0	gene	ENSG00000118058	0
11	118565803	118566217	MACS_peak_3871	497.6	414	0	1	0	gene	ENSG00000118096	0
11	118772253	118772469	MACS_peak_3875	577.49	216	0	1	0	gene	ENSG00000110367	0
11	119004064	119004268	MACS_peak_3876	573.39	204	0	1	1	gene	ENSG00000186166	0
11	126237657	126237887	MACS_peak_3905	762.11	230	0	1	0	gene	ENSG00000197798	0
11	126310565	126310774	MACS_peak_3906	613.04	209	0	1	0	gene	ENSG00000110063	0
11	129175073	129175519	MACS_peak_3910	54.32	446	0	1	0	gene	ENSG00000134909	0
11	129193435	129193835	MACS_peak_3911	889.09	400	0	1	0	gene	ENSG00000134909	0
11	129245099	129245472	MACS_peak_3912	148.81	373	0	1	0	gene	ENSG00000134909	0
11	134262103	134262310	MACS_peak_3933	613.04	207	0	1	0	gene	ENSG00000151498	0
11	130593	130984	MACS_peak_2963	431.45	391	0	0	2	intergen	ENSG00000177951	31799
11	135290	135527	MACS_peak_2964	950.21	237	0	0	2	intergen	ENSG00000177951	27256
11	362016	362287	MACS_peak_2968	272.05	271	0	0	0	intergen	ENSG00000184363	25326
11	509403	509703	MACS_peak_2969	380.3	300	0	0	0	intergen	ENSG00000023191	2102
11	3417100	3417304	MACS_peak_2974	1171.45	204	0	0	1	intergen	ENSG00000005801	37877
11	4171209	4171529	MACS_peak_2983	76.05	320	0	0	0	intergen	ENSG00000167325	32332
11	4172324	4172739	MACS_peak_2984	60.92	415	0	0	0	intergen	ENSG00000167325	33447
11	4173995	4174368	MACS_peak_2985	86.8	373	0	0	0	intergen	ENSG00000167325	35118
11	6188788	6188980	MACS_peak_3003	163.16	192	0	0	0	intergen	ENSG00000051009	17354
11	6189665	6189998	MACS_peak_3004	148.05	333	0	0	0	intergen	ENSG00000051009	16336
11	6282117	6282285	MACS_peak_3005	1626.92	168	0	0	0	intergen	ENSG00000051009	47405
11	6353376	6353725	MACS_peak_3006	532.67	349	0	0	0	intergen	ENSG00000166311	31705
11	13508882	13509297	MACS_peak_3045	147.82	415	0	0	0	intergen	ENSG00000148925	45584
11	14400859	14401024	MACS_peak_3057	847.14	165	0	0	0	intergen	ENSG00000129083	37415
11	17030571	17030815	MACS_peak_3087	129.76	244	0	0	1	intergen	ENSG00000166689	16127
11	18053823	18054304	MACS_peak_3095	665.94	481	0	0	0	intergen	ENSG00000166788	10630
11	27485942	27486210	MACS_peak_3174	1587.43	268	0	0	0	intergen	ENSG00000205213	13166
11	30314678	30314909	MACS_peak_3201	532.66	231	0	0	0	intergen	ENSG00000152219	3141
11	30346194	30346402	MACS_peak_3202	1305.85	208	0	0	0	intergen	ENSG00000152219	7966
11	32884845	32885117	MACS_peak_3217	459.58	272	0	0	0	intergen	ENSG00000060749	2702
11	43282948	43283225	MACS_peak_3281	1125.73	277	0	0	0	intergen	ENSG00000166181	23737
11	46122745	46122889	MACS_peak_3290	1805.04	144	0	0	0	intergen	ENSG00000135365	1566
11	46127116	46127424	MACS_peak_3291	438.15	308	0	0	1	intergen	ENSG00000135365	5937
11	46919784	46920266	MACS_peak_3301	448.43	482	0	0	0	intergen	ENSG00000149179	11422
11	47454260	47454504	MACS_peak_3304	1725.79	244	0	0	0	intergen	ENSG00000149187	6428
11	47853381	47853733	MACS_peak_3307	446.42	352	0	0	0	intergen	ENSG00000030066	4825
11	66678570	66678825	MACS_peak_3498	596.79	255	0	0	0	intergen	ENSG00000173898	1422
11	67572682	67573000	MACS_peak_3504	551.85	318	0	0	0	intergen	ENSG00000084207	5594
11	67614294	67614514	MACS_peak_3505	729.14	220	0	0	1	intergen	ENSG00000167792	1739
11	67938951	67939361	MACS_peak_3510	2161.52	410	0	0	1	intergen	ENSG00000110057	46742
11	68632904	68633230	MACS_peak_3513	775.47	326	0	0	0	intergen	ENSG00000110075	17569
11	68950475	68950765	MACS_peak_3515	448.52	290	0	0	0	intergen	ENSG00000132740	9872
11	70196104	70196428	MACS_peak_3522	806.6	324	0	0	0	intergen	ENSG00000168040	1734
11	71773042	71773269	MACS_peak_3532	808.3	227	0	0	1	intergen	ENSG00000158483	9240
11	72144036	72144341	MACS_peak_3537	796.56	305	0	0	0	intergen	ENSG00000110200	31255
11	72176144	72176454	MACS_peak_3538	265.34	310	0	0	2	intergen	ENSG00000165458	42246
11	73185220	73185519	MACS_peak_3545	443.26	299	0	0	0	intergen	ENSG00000137478	42958
11	73625627	73626003	MACS_peak_3554	636.35	376	0	0	0	intergen	ENSG00000054965	27437
11	73989260	73989510	MACS_peak_3557	561.71	250	0	0	0	intergen	ENSG00000168014	18203
11	74443299	74443465	MACS_peak_3562	831.63	166	0	0	1	intergen	ENSG00000175536	43246
11	75022975	75023197	MACS_peak_3574	564.54	222	0	0	0	intergen	ENSG00000162139	4081
11	76432964	76433124	MACS_peak_3591	955.37	160	0	0	0	intergen	ENSG00000158636	6798
11	76826746	76827116	MACS_peak_3592	77.85	370	0	0	0	intergen	ENSG00000182704	28591
11	77046974	77047205	MACS_peak_3596	532.66	231	0	0	0	intergen	ENSG00000078124	20176
11	77047770	77048051	MACS_peak_3597	506.92	281	0	0	0	intergen	ENSG00000078124	20972
11	77484191	77484324	MACS_peak_3603	1011.74	133	0	0	0	intergen	ENSG00000149269	9555
11	78420396	78420670	MACS_peak_3610	458.32	274	0	0	1	intergen	ENSG00000033327	2047
11	78586378	78586857	MACS_peak_3611	422.76	479	0	0	0	intergen	ENSG00000137513	11503
11	83324412	83324686	MACS_peak_3652	260.97	274	0	0	1	intergen	ENSG00000137500	38004
11	86291879	86292075	MACS_peak_3677	662.31	196	0	0	0	intergen	ENSG00000149196	5135
11	86351609	86351870	MACS_peak_3679	215.51	261	0	0	0	intergen	ENSG00000149196	5677
11	94189894	94190157	MACS_peak_3739	240.87	263	0	0	0	intergen	ENSG00000110218	7921
11	94922177	94922391	MACS_peak_3744	746.04	214	0	0	1	intergen	ENSG00000150316	35230
11	103039077	103039381	MACS_peak_3784	60.35	304	0	0	0	intergen	ENSG00000137692	17694
11	103114190	103114488	MACS_peak_3785	692.37	298	0	0	0	intergen	ENSG00000187240	0
11	103511776	103512119	MACS_peak_3788	148.87	343	0	0	0	intergen	ENSG00000187240	31912
11	108950469	108950657	MACS_peak_3813	362.76	188	0	0	0	intergen	ENSG00000178105	9538
11	124586123	124586448	MACS_peak_3899	671.43	325	0	0	0	intergen	ENSG00000154144	31387
11	125131503	125131950	MACS_peak_3901	159.56	447	0	0	0	intergen	ENSG00000150433	19739
11	130942854	130943183	MACS_peak_3919	146.47	329	0	0	0	intergen	ENSG00000120451	26344
12	2885365	2885586	MACS_peak_3950	1043.77	221	0	1	0	gene	ENSG00000078246	0
12	4511092	4511528	MACS_peak_3962	81.42	436	0	1	0	gene	ENSG00000047621	0
12	4512658	4513004	MACS_peak_3963	50.76	346	0	1	0	gene	ENSG00000047621	0
12	4571515	4571688	MACS_peak_3964	723.41	173	0	1	0	gene	ENSG00000010219	0
12	6938000	6938332	MACS_peak_3981	542.96	332	1	1	0	promoter	ENSG00000111676	0
12	7319557	7319717	MACS_peak_3983	1472.89	160	0	1	0	gene	ENSG00000215009	0
12	12409153	12409392	MACS_peak_4021	253.88	239	0	1	0	gene	ENSG00000165714	0
12	12409864	12410249	MACS_peak_4022	187.51	385	0	1	0	gene	ENSG00000165714	0
12	13077898	13078249	MACS_peak_4024	114.74	351	0	1	0	gene	ENSG00000084444	0
12	13098448	13098595	MACS_peak_4025	1087.19	147	0	1	0	gene	ENSG00000084444	0
12	14630162	14630343	MACS_peak_4032	936.57	181	0	1	0	gene	ENSG00000070019	0
12	14863592	14863940	MACS_peak_4034	127.5	348	0	1	0	gene	ENSG00000182993	0
12	26216511	26216811	MACS_peak_4089	69.69	300	0	1	1	gene	ENSG00000123096	0
12	27039504	27039721	MACS_peak_4095	423.76	217	0	1	0	gene	ENSG00000152944	0
12	28267592	28267965	MACS_peak_4107	762.41	373	0	1	0	gene	ENSG00000123106	0
12	28523362	28523680	MACS_peak_4108	133.95	318	0	1	0	gene	ENSG00000123106	0
12	32717144	32717468	MACS_peak_4127	801.19	324	0	1	0	gene	ENSG00000087470	0
12	42332334	42332680	MACS_peak_4221	418.18	346	0	1	0	gene	ENSG00000134283	0
12	45725767	45726011	MACS_peak_4243	918.92	244	1	0	1	promoter	ENSG00000189079	0
12	45762525	45762877	MACS_peak_4244	530.91	352	0	1	0	gene	ENSG00000189079	0
12	52894544	52894680	MACS_peak_4319	664.91	136	1	0	0	promoter	ENSG00000170421	0
12	54032585	54032854	MACS_peak_4330	852.62	269	1	1	1	promoter	ENSG00000198353	0
12	55928417	55928713	MACS_peak_4360	603.02	296	0	1	0	gene	ENSG00000170473	0
12	56271096	56271453	MACS_peak_4366	528	357	1	0	0	promoter	ENSG00000062485	0
12	56594184	56594437	MACS_peak_4373	470.06	253	1	0	0	promoter	ENSG00000076108	0
12	64499027	64499167	MACS_peak_4463	1752.27	140	0	1	0	gene	ENSG00000183735	0
12	68766482	68766614	MACS_peak_4505	977.06	132	0	1	0	gene	ENSG00000175782	0
12	68830324	68830614	MACS_peak_4506	418.87	290	0	1	0	gene	ENSG00000135679	0
12	68833044	68833394	MACS_peak_4507	304.28	350	0	1	0	gene	ENSG00000135679	0
12	89459403	89459687	MACS_peak_4750	600.96	284	0	1	0	gene	ENSG00000139323	0
12	89521999	89522280	MACS_peak_4751	1120.76	281	1	1	0	promoter	ENSG00000139323	0
12	93410040	93410315	MACS_peak_4777	581.92	275	1	0	0	promoter	ENSG00000177889	0
12	93735237	93735599	MACS_peak_4779	488.85	362	0	1	1	gene	ENSG00000169372	0
12	95073652	95073958	MACS_peak_4789	685.97	306	1	0	0	promoter	ENSG00000180263	0
12	100322039	100322334	MACS_peak_4839	243.49	295	0	1	0	gene	ENSG00000136021	0
12	102091392	102091527	MACS_peak_4857	702.09	135	0	1	0	gene	ENSG00000075188	0
12	102095706	102095940	MACS_peak_4858	644.94	234	0	1	0	gene	ENSG00000075188	0
12	106261573	106261828	MACS_peak_4903	866.35	255	0	1	0	gene	ENSG00000136026	0
12	106357387	106357752	MACS_peak_4904	409.04	365	1	0	0	promoter	ENSG00000013503	0
12	106472038	106472302	MACS_peak_4905	125.63	264	0	1	0	gene	ENSG00000013503	0
12	106473360	106473777	MACS_peak_4906	82.72	417	0	1	0	gene	ENSG00000013503	0
12	106778355	106778590	MACS_peak_4908	847.1	235	1	0	0	promoter	ENSG00000111785	0
12	108803578	108803828	MACS_peak_4924	485.56	250	0	1	0	gene	ENSG00000084112	0
12	110430831	110431064	MACS_peak_4935	302.6	233	1	0	1	promoter	ENSG00000111229	0
12	110431204	110431671	MACS_peak_4936	1204.42	467	1	0	1	promoter	ENSG00000111229	0
12	111529320	111529705	MACS_peak_4943	630.67	385	0	1	0	gene	ENSG00000204842	0
12	111553484	111553709	MACS_peak_4944	181.09	225	0	1	0	gene	ENSG00000204842	0
12	112058889	112059208	MACS_peak_4948	114.74	319	0	1	0	gene	ENSG00000111300	0
12	112138736	112138996	MACS_peak_4949	440.77	260	0	1	0	gene	ENSG00000135148	0
12	112198219	112198476	MACS_peak_4950	469.39	257	0	1	0	gene	ENSG00000173064	0
12	113174467	113174636	MACS_peak_4960	1025.76	169	0	1	0	gene	ENSG00000123064	0
12	113952899	113953114	MACS_peak_4961	453.32	215	0	1	0	gene	ENSG00000122965	0
12	118377927	118378199	MACS_peak_4984	2566.34	272	1	0	0	promoter	ENSG00000111707	0
12	120552950	120553102	MACS_peak_5004	2041.47	152	0	1	0	gene	ENSG00000022840	0
12	120583450	120583752	MACS_peak_5005	441.54	302	1	0	0	promoter	ENSG00000167272	2051
12	120898213	120898421	MACS_peak_5008	760.34	208	0	1	0	gene	ENSG00000157837	0
12	121255162	121255391	MACS_peak_5013	848.95	229	0	1	0	gene	ENSG00000110931	0
12	121479018	121479396	MACS_peak_5014	831.33	378	0	1	0	gene	ENSG00000089094	0
12	121499943	121500214	MACS_peak_5015	1279.99	271	0	1	0	gene	ENSG00000089094	0
12	121539225	121539366	MACS_peak_5016	1588.16	141	0	1	0	gene	ENSG00000089094	0
12	122289695	122289828	MACS_peak_5022	1341.63	133	0	1	0	gene	ENSG00000130779	0
12	122336105	122336442	MACS_peak_5023	922.25	337	0	1	0	gene	ENSG00000130779	0
12	122471666	122471992	MACS_peak_5024	997.64	326	1	0	0	promoter	ENSG00000033030	0
12	123264081	123264492	MACS_peak_5029	834.03	411	1	0	0	promoter	ENSG00000111328	0
12	123322892	123323130	MACS_peak_5030	690.17	238	0	1	0	gene	ENSG00000139697	0
12	123582202	123582392	MACS_peak_5033	1167.67	190	1	0	1	promoter	ENSG00000086598	0
12	123801660	123801833	MACS_peak_5034	1208.41	173	0	1	0	gene	ENSG00000197653	0
12	123810267	123810639	MACS_peak_5035	312.33	372	0	1	0	gene	ENSG00000197653	0
12	132809461	132809828	MACS_peak_5093	1310.99	367	0	1	0	gene	ENSG00000090615	0
12	6423520	6423862	MACS_peak_3979	420.18	342	0	0	0	intergen	ENSG00000111321	31948
12	7162635	7163008	MACS_peak_3982	405.33	373	0	0	0	intergen	ENSG00000139182	3689
12	7506456	7506792	MACS_peak_3984	59.47	336	0	0	0	intergen	ENSG00000177675	26558
12	8108854	8109102	MACS_peak_3988	485.56	248	0	0	1	intergen	ENSG00000089818	10994
12	10148318	10148584	MACS_peak_4001	450.1	266	0	0	0	intergen	ENSG00000173391	4716
12	14723765	14724025	MACS_peak_4033	593.56	260	0	0	1	intergen	ENSG00000070019	27179
12	22709314	22709591	MACS_peak_4072	456.44	277	0	0	1	intergen	ENSG00000139163	18648
12	26304399	26304603	MACS_peak_4090	629.38	204	0	0	2	intergen	ENSG00000123096	5108
12	26863776	26864137	MACS_peak_4093	488.85	361	0	0	0	intergen	ENSG00000064102	36043
12	27014441	27014644	MACS_peak_4094	629.38	203	0	0	0	intergen	ENSG00000064115	6
12	27116142	27116506	MACS_peak_4096	196.89	364	0	0	1	intergen	ENSG00000152944	49798
12	52865462	52865740	MACS_peak_4316	411.21	278	0	0	0	intergen	ENSG00000170421	26446
12	52879784	52880263	MACS_peak_4317	1211.29	479	0	0	0	intergen	ENSG00000170421	11923
12	52884821	52885078	MACS_peak_4318	506.92	257	0	0	0	intergen	ENSG00000170421	7108
12	56192934	56193259	MACS_peak_4365	1030.29	325	0	0	0	intergen	ENSG00000181852	3915
12	65123356	65123783	MACS_peak_4468	605.87	427	0	0	0	intergen	ENSG00000174106	40787
12	66087404	66087662	MACS_peak_4478	627.45	258	0	0	0	intergen	ENSG00000155957	43183
12	66096985	66097414	MACS_peak_4479	63.8	429	0	0	0	intergen	ENSG00000155957	33431
12	66269906	66270122	MACS_peak_4481	746.04	216	0	0	0	intergen	ENSG00000127311	27422
12	66279239	66279534	MACS_peak_4482	488.85	295	0	0	0	intergen	ENSG00000127311	18010
12	89529686	89530080	MACS_peak_4752	747.36	394	0	0	1	intergen	ENSG00000139323	3661
12	95815693	95815931	MACS_peak_4794	516.86	238	0	0	2	intergen	ENSG00000139343	37996
12	95820168	95820500	MACS_peak_4795	620.49	332	0	0	2	intergen	ENSG00000139343	33427
12	101413585	101413942	MACS_peak_4848	113.94	357	0	0	0	intergen	ENSG00000120805	5764
12	107676199	107676515	MACS_peak_4916	1478.55	316	0	0	0	intergen	ENSG00000136045	4216
12	107720177	107720438	MACS_peak_4917	430.8	261	0	0	0	intergen	ENSG00000136045	7009
12	108755317	108755538	MACS_peak_4922	300.83	221	0	0	0	intergen	ENSG00000084112	17653
12	108761364	108761741	MACS_peak_4923	349.84	377	0	0	0	intergen	ENSG00000084112	11450
12	109880439	109880697	MACS_peak_4933	727.26	258	0	0	0	intergen	ENSG00000139436	44094
12	110224390	110224751	MACS_peak_4934	410.92	361	0	0	0	intergen	ENSG00000122970	5592
12	111831182	111831615	MACS_peak_4945	55.46	433	0	0	0	intergen	ENSG00000089022	5362
12	113980506	113980916	MACS_peak_4962	1122.72	410	0	0	0	intergen	ENSG00000122965	14134
12	120430464	120430796	MACS_peak_5003	350.2	332	0	0	0	intergen	ENSG00000170855	8164
12	120926805	120927080	MACS_peak_5009	488.85	275	0	0	0	intergen	ENSG00000157837	22433
12	123365765	123365995	MACS_peak_5031	532.66	230	0	0	1	intergen	ENSG00000139697	921
12	124898524	124898795	MACS_peak_5042	584.96	271	0	0	0	intergen	ENSG00000150990	43029
12	132962075	132962441	MACS_peak_21897	408.57	366	0	0	0	intergen	ENSG00000196458	5768
13	51845176	51845409	MACS_peak_5331	972.07	233	0	0	0	intergen	ENSG00000281106	0
13	110111834	110112191	MACS_peak_5642	55.2	357	0	0	0	intergen	ENSG00000187498	31771
14	20690992	20691364	MACS_peak_5709	763.14	372	0	3	0	gene	ENSG00000258818	0
14	24002940	24003316	MACS_peak_5753	176.43	376	0	1	1	gene	ENSG00000187630	0
14	24308093	24308376	MACS_peak_5759	704.85	283	2	0	0	promoter	ENSG00000213906	0
14	36781251	36781491	MACS_peak_5881	936.57	240	0	1	0	gene	ENSG00000183032	0
14	36892542	36892901	MACS_peak_5883	179.12	359	0	1	0	gene	ENSG00000183032	0
14	36942332	36942570	MACS_peak_5884	932.35	238	0	1	0	gene	ENSG00000183032	0
14	37015511	37015838	MACS_peak_5885	121.38	327	0	1	0	gene	ENSG00000183032	0
14	37015979	37016305	MACS_peak_5886	99.41	326	0	1	0	gene	ENSG00000183032	0
14	37117632	37117893	MACS_peak_5887	466.72	261	0	1	0	gene	ENSG00000183032	0
14	37149733	37150160	MACS_peak_5888	611.86	427	0	1	0	gene	ENSG00000183032	0
14	37230702	37230918	MACS_peak_5889	1079.97	216	0	1	0	gene	ENSG00000151338	0
14	37295498	37295747	MACS_peak_5890	133.99	249	0	1	0	gene	ENSG00000151338	0
14	37446218	37446553	MACS_peak_5891	83.8	335	0	1	0	gene	ENSG00000151338	0
14	37446564	37446938	MACS_peak_5892	119.37	374	0	1	0	gene	ENSG00000151338	0
14	50755546	50755781	MACS_peak_6057	516.86	235	0	1	0	gene	ENSG00000100503	0
14	50773766	50773967	MACS_peak_6058	645.81	201	0	1	0	gene	ENSG00000100503	0
14	50777850	50778216	MACS_peak_6059	1165.72	366	0	1	0	gene	ENSG00000100503	0
14	91645552	91645893	MACS_peak_6446	85.73	341	0	1	0	gene	ENSG00000133962	0
14	91649868	91650240	MACS_peak_6447	413.49	372	0	1	0	gene	ENSG00000133962	0
14	23899264	23899417	MACS_peak_5752	621.55	153	0	0	0	intergen	ENSG00000157326	49168
14	24008925	24009224	MACS_peak_5754	443.26	299	0	0	1	intergen	ENSG00000187630	2516
14	24020075	24020407	MACS_peak_5755	312.33	332	0	0	1	intergen	ENSG00000187630	13666
14	24036836	24037017	MACS_peak_5756	1134.69	181	0	0	2	intergen	ENSG00000187630	30427
