chr	start	end	id	score	size	phits	ghits	ohits	type
8	40432612	40432908	MACS_peak_19715	73.35	296	0	0	0	intergen
8	41581568	41581918	MACS_peak_19716	171.16	350	1	0	0	promoter
8	42172251	42172494	MACS_peak_19717	651.03	243	1	0	0	promoter
8	42385480	42385729	MACS_peak_19718	748.7	249	0	0	0	intergen
8	42727870	42728093	MACS_peak_19719	549.18	223	0	1	0	gen
8	43323321	43323710	MACS_peak_19722	57.86	389	0	0	1	other
8	43393836	43394263	MACS_peak_19723	50.05	427	0	0	0	intergen
8	43425425	43425656	MACS_peak_19724	345.6	231	0	0	0	intergen
8	43428084	43428454	MACS_peak_19725	93.4	370	0	0	0	intergen
8	43536906	43537069	MACS_peak_19726	1049.46	163	0	0	0	intergen
8	43707147	43707501	MACS_peak_19727	76.3	354	0	0	0	intergen
8	43855324	43855560	MACS_peak_19728	516.86	236	0	0	0	intergen
8	43898301	43898572	MACS_peak_19729	265.34	271	0	0	0	intergen
8	43913059	43913396	MACS_peak_19732	91.92	337	0	0	0	intergen
8	43914265	43914606	MACS_peak_19733	147.82	341	0	0	0	intergen
8	43915155	43915566	MACS_peak_19734	60	411	0	0	0	intergen
8	43925781	43926229	MACS_peak_19737	124.89	448	0	0	0	intergen
8	43946810	43947095	MACS_peak_19742	118.3	285	0	0	0	intergen
8	43948542	43948830	MACS_peak_19743	267.08	288	0	0	0	intergen
8	43953432	43953679	MACS_peak_19744	138.25	247	0	0	0	intergen
8	43956504	43956715	MACS_peak_19746	280.56	211	0	0	0	intergen
8	45953013	45953298	MACS_peak_19747	70.3	285	0	0	0	intergen
8	45953783	45954158	MACS_peak_19748	61.04	375	0	0	0	intergen
8	45954747	45955033	MACS_peak_19749	75.42	286	0	0	0	intergen
8	45960453	45960865	MACS_peak_19751	87.66	412	0	0	0	intergen
8	45962191	45962402	MACS_peak_19752	83.93	211	0	0	0	intergen
8	45963732	45963943	MACS_peak_19754	280.05	211	0	0	0	intergen
8	45991445	45991655	MACS_peak_19756	170.73	210	0	0	0	intergen
8	45991971	45992317	MACS_peak_19757	106.37	346	0	0	0	intergen
8	45993975	45994298	MACS_peak_19758	114.74	323	0	0	0	intergen
8	46630263	46630475	MACS_peak_19759	71.98	212	0	0	1	other
8	46668298	46668535	MACS_peak_19760	1608.09	237	0	0	0	intergen
8	46706994	46707269	MACS_peak_19761	571.52	275	0	0	0	intergen
8	46708276	46708431	MACS_peak_19762	879.27	155	0	0	0	intergen
8	46831945	46832239	MACS_peak_19763	219.32	294	0	0	1	other
8	46957010	46957346	MACS_peak_19764	923.17	336	0	0	0	intergen
8	46983936	46984338	MACS_peak_19765	93.39	402	0	0	0	intergen
8	47021189	47021550	MACS_peak_19766	60.35	361	0	0	0	intergen
8	47099251	47099448	MACS_peak_19767	88.2	197	0	0	1	other
8	47234960	47235309	MACS_peak_19768	75.01	349	0	0	0	intergen
8	47305035	47305279	MACS_peak_19769	498.41	244	0	1	0	gen
8	47354121	47354412	MACS_peak_19770	603.02	291	0	1	0	gen
8	47395594	47395935	MACS_peak_19771	1102.85	341	0	1	0	gen
8	47446580	47446744	MACS_peak_19772	1036.76	164	0	1	0	gen
8	47488153	47488502	MACS_peak_19773	114.74	349	0	1	0	gen
8	47685373	47685514	MACS_peak_19774	1025.76	141	0	1	0	gen
8	47754420	47754725	MACS_peak_19775	178.37	305	0	0	0	intergen
8	47917376	47917620	MACS_peak_19776	635.03	244	0	1	0	gen
8	48172131	48172430	MACS_peak_19777	691.56	299	0	0	0	intergen
8	48798775	48799148	MACS_peak_19778	66.69	373	0	0	0	intergen
8	48925518	48925890	MACS_peak_19779	763.14	372	0	0	0	intergen
8	48957537	48957898	MACS_peak_19780	56.38	361	0	0	0	intergen
8	49001204	49001601	MACS_peak_19781	57.73	397	0	0	0	intergen
8	49002743	49002969	MACS_peak_19782	88.09	226	0	0	0	intergen
8	49451712	49452163	MACS_peak_19783	63.13	451	0	0	0	intergen
8	49536449	49536914	MACS_peak_19784	3100	465	0	0	1	other
8	49560813	49561074	MACS_peak_19785	466.72	261	0	0	0	intergen
8	50087942	50088354	MACS_peak_19786	141.7	412	0	1	0	gen
8	50089173	50089484	MACS_peak_19787	104.1	311	0	1	0	gen
8	50213575	50214035	MACS_peak_19788	93.78	460	0	1	0	gen
8	50908233	50908370	MACS_peak_19789	693.63	137	0	0	0	intergen
8	51526148	51526540	MACS_peak_19790	1236.43	392	0	1	0	gen
8	51599789	51600176	MACS_peak_19791	690.52	387	0	1	0	gen
8	51735420	51735560	MACS_peak_19792	1154.94	140	0	1	0	gen
8	51810893	51811204	MACS_peak_19793	791.19	311	0	0	0	intergen
8	51817058	51817220	MACS_peak_19794	736.56	162	1	0	0	promoter
8	52014308	52014612	MACS_peak_19795	561.16	304	0	0	1	other
8	52042952	52043317	MACS_peak_19796	119.84	365	0	0	0	intergen
8	52044114	52044427	MACS_peak_19797	69.25	313	0	0	0	intergen
8	52112398	52112665	MACS_peak_19798	994.68	267	1	0	0	promoter
8	52407676	52407960	MACS_peak_19799	575.25	284	0	1	0	gen
8	52510064	52510493	MACS_peak_19800	88.88	429	0	0	0	intergen
8	52622275	52622584	MACS_peak_19801	437.6	309	1	0	0	promoter
8	52698585	52698725	MACS_peak_19802	791.44	140	0	1	0	gen
8	52737149	52737411	MACS_peak_19803	466.05	262	0	1	0	gen
8	52927864	52928196	MACS_peak_19804	425.26	332	0	0	0	intergen
8	53000673	53001084	MACS_peak_19805	2141.17	411	0	0	0	intergen
8	53043423	53043760	MACS_peak_19806	52.99	337	0	0	0	intergen
8	53286787	53286950	MACS_peak_19807	743.8	163	0	0	0	intergen
8	53588142	53588415	MACS_peak_19808	458.95	273	0	0	0	intergen
8	53681185	53681661	MACS_peak_19809	55.51	476	0	0	0	intergen
8	53696273	53696588	MACS_peak_19810	54.85	315	0	0	0	intergen
8	53698882	53699125	MACS_peak_19811	119.29	243	0	0	0	intergen
8	53808837	53809086	MACS_peak_19812	901.33	249	0	1	0	gen
8	54010450	54010732	MACS_peak_19813	576.71	282	0	1	0	gen
8	54024036	54024237	MACS_peak_19814	554.96	201	0	0	0	intergen
8	54234535	54234833	MACS_peak_19815	297.73	298	0	0	0	intergen
8	54280624	54280849	MACS_peak_19816	1075.91	225	0	0	0	intergen
8	54668496	54668852	MACS_peak_19817	103.45	356	0	1	0	gen
8	54693451	54693764	MACS_peak_19818	92.02	313	0	1	0	gen
8	54694842	54695187	MACS_peak_19819	62.38	345	0	1	0	gen
8	54727812	54728004	MACS_peak_19820	1061.85	192	0	1	0	gen
8	54831819	54832163	MACS_peak_19821	374.96	344	0	1	0	gen
8	55302315	55302652	MACS_peak_19822	51.35	337	0	1	0	gen
8	55653092	55653458	MACS_peak_19823	89.02	366	0	0	0	intergen
8	55842070	55842419	MACS_peak_19824	257.95	349	0	0	0	intergen
8	56010529	56010898	MACS_peak_19825	722.05	369	0	1	0	gen
8	56093780	56094019	MACS_peak_19826	645.81	239	0	0	0	intergen
8	56241998	56242245	MACS_peak_19827	629.38	247	0	0	0	intergen
8	56262433	56262759	MACS_peak_19828	62.68	326	0	0	0	intergen
8	56327520	56327881	MACS_peak_19829	343.36	361	0	0	0	intergen
8	56335483	56335940	MACS_peak_19830	58.63	457	0	0	0	intergen
8	56344174	56344432	MACS_peak_19831	84.98	258	0	0	0	intergen
8	56787568	56787873	MACS_peak_19832	686.76	305	0	0	0	intergen
8	56819697	56820005	MACS_peak_19833	752	308	0	0	0	intergen
8	56852852	56853231	MACS_peak_19834	68.83	379	0	0	0	intergen
8	56929206	56929422	MACS_peak_19835	746.04	216	0	0	0	intergen
8	56970738	56971065	MACS_peak_19836	427.87	327	0	1	0	gen
8	57343406	57343627	MACS_peak_19838	1043.77	221	0	0	0	intergen
8	57420570	57420849	MACS_peak_19839	162.25	279	0	0	0	intergen
8	57492603	57492853	MACS_peak_19840	613.04	250	0	0	0	intergen
8	57960980	57961409	MACS_peak_19842	60	429	0	0	1	other
8	57997042	57997210	MACS_peak_19843	1001.34	168	1	0	0	promoter
8	58375072	58375291	MACS_peak_19844	97.43	219	0	0	0	intergen
8	58513308	58513583	MACS_peak_19845	711.8	275	0	0	0	intergen
8	58608634	58608923	MACS_peak_19846	571.63	289	0	1	0	gen
8	58807872	58808196	MACS_peak_19847	672.17	324	1	0	0	promoter
8	59465000	59465342	MACS_peak_19848	59.66	342	0	0	0	intergen
8	59535153	59535590	MACS_peak_19849	93.2	437	0	0	0	intergen
8	59871765	59872081	MACS_peak_19850	58.14	316	0	0	0	intergen
8	60136210	60136385	MACS_peak_19851	780.06	175	0	0	0	intergen
8	60165185	60165432	MACS_peak_19852	88.83	247	0	0	0	intergen
8	60233256	60233460	MACS_peak_19853	629.38	204	0	1	0	gen
8	60546788	60547146	MACS_peak_19854	172.39	358	0	1	0	gen
8	60617215	60617394	MACS_peak_19855	954.29	179	0	1	0	gen
8	61027220	61027526	MACS_peak_19856	439.28	306	0	0	0	intergen
8	61244042	61244277	MACS_peak_19857	516.86	235	0	1	0	gen
8	61468862	61469068	MACS_peak_19858	629.38	206	0	1	0	gen
8	61482809	61483145	MACS_peak_19859	62.38	336	0	1	0	gen
8	61563343	61563558	MACS_peak_19860	596.79	215	0	1	0	gen
8	61613890	61614243	MACS_peak_19861	406.81	353	0	1	0	gen
8	61652826	61653086	MACS_peak_19862	862.05	260	0	1	0	gen
8	61711104	61711471	MACS_peak_19863	522.32	367	0	1	0	gen
8	61751887	61752316	MACS_peak_19864	101.68	429	0	0	0	intergen
8	61998487	61998710	MACS_peak_19865	105.62	223	0	0	0	intergen
8	62079431	62079788	MACS_peak_19866	98.33	357	0	0	0	intergen
8	62131191	62131383	MACS_peak_19867	587.73	192	0	0	0	intergen
8	62239757	62239968	MACS_peak_19868	550.04	211	0	0	1	other
8	62773016	62773301	MACS_peak_19869	574.52	285	0	1	0	gen
8	62800601	62800984	MACS_peak_19870	118.1	383	0	1	0	gen
8	62814645	62815085	MACS_peak_19871	100.78	440	0	1	0	gen
8	63111142	63111539	MACS_peak_19872	506.19	397	0	0	0	intergen
8	63261958	63262236	MACS_peak_19873	455.81	278	0	0	0	intergen
8	63405574	63405890	MACS_peak_19874	93.4	316	0	0	1	other
8	63500966	63501143	MACS_peak_19875	571.49	177	0	0	0	intergen
8	63566674	63566927	MACS_peak_19876	596.79	253	0	0	0	intergen
8	63865113	63865462	MACS_peak_19877	534.92	349	0	0	1	other
8	64107002	64107435	MACS_peak_19879	62.68	433	0	0	1	other
8	64457838	64458193	MACS_peak_19880	529.16	355	0	0	0	intergen
8	64497519	64497879	MACS_peak_19881	618.85	360	0	0	0	intergen
8	64549599	64549754	MACS_peak_19882	653.77	155	0	0	0	intergen
8	64665458	64665597	MACS_peak_19883	1605.8	139	0	1	0	gen
8	64695595	64696021	MACS_peak_19884	634.13	426	0	1	0	gen
8	64960438	64960800	MACS_peak_19885	67.01	362	0	0	0	intergen
8	65123534	65123806	MACS_peak_19886	106.32	272	0	0	0	intergen
8	65436259	65436606	MACS_peak_19887	86	347	0	0	0	intergen
8	65437213	65437582	MACS_peak_19888	78.17	369	0	0	0	intergen
8	65706141	65706390	MACS_peak_19889	613.04	249	0	1	0	gen
8	65761945	65762201	MACS_peak_19890	434.14	256	0	2	0	gen
8	65995694	65996072	MACS_peak_19891	114.31	378	0	0	0	intergen
8	66036622	66036989	MACS_peak_19892	408.1	367	0	1	0	gen
8	66421734	66422084	MACS_peak_19893	416.22	350	0	0	1	other
8	66577124	66577414	MACS_peak_19894	64.51	290	0	1	0	gen
8	66579017	66579362	MACS_peak_19895	118.46	345	0	1	0	gen
8	66703565	66703934	MACS_peak_19896	142.05	369	0	1	0	gen
8	66843985	66844122	MACS_peak_19897	567.81	137	0	1	0	gen
8	67462820	67463087	MACS_peak_19900	3100	267	0	1	0	gen
8	67490293	67490573	MACS_peak_19901	764.24	280	0	1	0	gen
8	67654323	67654667	MACS_peak_19902	69	344	0	1	0	gen
8	67732954	67733323	MACS_peak_19903	258.94	369	0	1	1	gen
8	67754953	67755306	MACS_peak_19904	50.6	353	0	0	0	intergen
8	68338550	68338752	MACS_peak_19905	645.81	202	0	1	0	gen
8	68506699	68506995	MACS_peak_19906	566.68	296	0	1	0	gen
8	68622558	68622814	MACS_peak_19908	1153.04	256	0	1	0	gen
8	68966956	68967178	MACS_peak_19909	564.54	222	0	0	1	other
8	69024299	69024607	MACS_peak_19910	71.02	308	0	0	1	other
8	69127726	69128170	MACS_peak_19911	69.92	444	0	0	0	intergen
8	69556324	69556620	MACS_peak_19913	693.99	296	0	1	0	gen
8	69946136	69946445	MACS_peak_19914	683.61	309	0	0	0	intergen
8	70113676	70113890	MACS_peak_19915	596.79	214	1	0	0	promoter
8	70114778	70115020	MACS_peak_19916	402.63	242	0	1	0	gen
8	70608260	70608613	MACS_peak_19917	1179.44	353	0	0	0	intergen
8	70740132	70740521	MACS_peak_19919	57.86	389	0	1	1	gen
8	70835017	70835190	MACS_peak_19920	780.06	173	0	0	1	other
8	71254140	71254272	MACS_peak_19921	1090.31	132	0	1	0	gen
8	71408116	71408477	MACS_peak_19922	75.93	361	0	1	0	gen
8	71744597	71744991	MACS_peak_19924	62.78	394	0	0	0	intergen
8	71823916	71824299	MACS_peak_19925	63.32	383	0	0	0	intergen
8	71824998	71825282	MACS_peak_19926	50.77	284	0	0	0	intergen
8	71827915	71828277	MACS_peak_19927	718.95	362	0	0	0	intergen
8	71882429	71882718	MACS_peak_19928	535.99	289	0	0	1	other
8	72092545	72092913	MACS_peak_19929	312.33	368	0	0	1	other
8	72152456	72152799	MACS_peak_19930	67.46	343	0	0	0	intergen
8	72319831	72320082	MACS_peak_19931	396.05	251	0	0	0	intergen
8	72481831	72482065	MACS_peak_19932	91.87	234	0	0	0	intergen
8	72513009	72513379	MACS_peak_19933	406.71	370	0	0	0	intergen
8	72918625	72918856	MACS_peak_19934	532.66	231	0	1	0	gen
8	73037588	73037868	MACS_peak_19935	1267.54	280	0	1	0	gen
8	73058249	73058578	MACS_peak_19936	88.87	329	0	0	1	other
8	73174267	73174594	MACS_peak_19937	931.6	327	0	0	0	intergen
8	73255526	73255768	MACS_peak_19938	74.77	242	0	1	0	gen
8	73305587	73305830	MACS_peak_19939	645.81	243	0	1	1	gen
8	73350279	73350502	MACS_peak_19940	161.29	223	0	0	1	other
8	73467901	73468265	MACS_peak_19941	82.74	364	0	1	0	gen
8	73687130	73687452	MACS_peak_19942	386.17	322	1	1	1	promoter
8	74251956	74252206	MACS_peak_19943	105.81	250	0	1	0	gen
8	74344868	74345000	MACS_peak_19944	1116.4	132	0	1	0	gen
8	74366080	74366390	MACS_peak_19945	366.49	310	0	1	0	gen
8	74596296	74596654	MACS_peak_19946	95.51	358	0	0	0	intergen
8	74853387	74853799	MACS_peak_19947	482.81	412	0	1	1	gen
8	74931957	74932319	MACS_peak_19948	521.98	362	0	0	0	intergen
8	75280419	75280711	MACS_peak_19949	77.14	292	0	0	1	other
8	75280719	75281118	MACS_peak_19950	76.92	399	0	0	1	other
8	75329203	75329501	MACS_peak_19951	75.01	298	0	0	0	intergen
8	75353419	75353639	MACS_peak_19952	84.3	220	0	0	0	intergen
8	75354969	75355306	MACS_peak_19953	65.54	337	0	0	0	intergen
8	75372526	75372812	MACS_peak_19954	973.26	286	0	0	0	intergen
8	75483409	75483754	MACS_peak_19955	783.88	345	0	1	0	gen
8	75648221	75648635	MACS_peak_19956	348.12	414	0	0	0	intergen
8	76190030	76190300	MACS_peak_19957	460.86	270	0	0	0	intergen
8	76309041	76309334	MACS_peak_19958	66.22	293	0	0	0	intergen
8	76324829	76325174	MACS_peak_19959	312.33	345	0	0	0	intergen
8	76565270	76565585	MACS_peak_19960	363.79	315	0	0	1	other
8	77006907	77007129	MACS_peak_19961	513.05	222	0	0	0	intergen
8	77045973	77046351	MACS_peak_19963	125.78	378	0	0	0	intergen
8	77069567	77069778	MACS_peak_19964	596.79	211	0	0	0	intergen
8	77201374	77201506	MACS_peak_19965	596.32	132	0	0	0	intergen
8	77276086	77276393	MACS_peak_19966	81.63	307	0	0	0	intergen
8	77477123	77477387	MACS_peak_19967	380.3	264	0	0	1	other
8	77606226	77606462	MACS_peak_19968	564.74	236	0	0	0	intergen
8	77759913	77760172	MACS_peak_19969	863.12	259	0	0	0	intergen
8	77919495	77919924	MACS_peak_19970	469.55	429	0	0	0	intergen
8	78017494	78017718	MACS_peak_19971	712.32	224	0	0	0	intergen
8	78040148	78040410	MACS_peak_19972	723.53	262	0	0	0	intergen
8	78126913	78127187	MACS_peak_19973	458.32	274	0	0	0	intergen
8	78231552	78231935	MACS_peak_19974	684.11	383	0	0	0	intergen
8	78250734	78250968	MACS_peak_19975	532.66	234	0	0	0	intergen
8	78387977	78388207	MACS_peak_19976	989.9	230	0	0	0	intergen
8	78393468	78393737	MACS_peak_19977	717.14	269	0	0	0	intergen
8	78428402	78428678	MACS_peak_19978	259.8	276	0	0	1	other
8	78507631	78507842	MACS_peak_19979	1123.36	211	0	0	1	other
8	78615245	78615518	MACS_peak_19980	1130.76	273	0	0	0	intergen
8	78633996	78634179	MACS_peak_19981	1339.36	183	0	0	0	intergen
8	78692955	78693235	MACS_peak_19982	50.92	280	0	2	0	gen
8	78720319	78720622	MACS_peak_19983	440.97	303	0	1	0	gen
8	78776289	78776537	MACS_peak_19984	613.04	248	0	1	0	gen
8	78790662	78790936	MACS_peak_19985	650.03	274	0	1	0	gen
8	78921388	78921647	MACS_peak_19986	668.4	259	0	0	1	other
8	78962785	78963060	MACS_peak_19987	844.16	275	0	0	0	intergen
8	79171968	79172215	MACS_peak_19988	79.93	247	0	0	0	intergen
8	79645542	79645798	MACS_peak_19989	456.71	256	0	1	0	gen
8	79823791	79823979	MACS_peak_19991	635.07	188	0	0	1	other
8	79986663	79986924	MACS_peak_19992	66.48	261	0	2	0	gen
8	80006593	80006839	MACS_peak_19993	84.34	246	0	2	0	gen
8	80008070	80008484	MACS_peak_19994	94.8	414	0	2	0	gen
8	80023542	80023957	MACS_peak_19995	959.75	415	0	2	0	gen
8	80067229	80067446	MACS_peak_19996	1805.04	217	0	2	0	gen
8	80085092	80085334	MACS_peak_19997	501.16	242	0	1	0	gen
8	80118458	80118650	MACS_peak_19998	884.92	192	0	1	0	gen
8	80580008	80580204	MACS_peak_19999	1025.76	196	0	0	0	intergen
8	80600229	80600367	MACS_peak_20000	2209.95	138	0	0	0	intergen
8	80683055	80683235	MACS_peak_20001	746.04	180	0	1	0	gen
8	80795714	80795850	MACS_peak_20002	1061.85	136	0	1	0	gen
8	80870408	80870702	MACS_peak_20003	432.87	294	0	1	0	gen
8	80992023	80992222	MACS_peak_20004	645.81	199	0	1	0	gen
8	80998376	80998726	MACS_peak_20005	287	350	0	1	0	gen
8	81025659	81025886	MACS_peak_20006	548.55	227	0	1	0	gen
8	81200211	81200687	MACS_peak_20007	58.28	476	0	0	0	intergen
8	81277743	81278033	MACS_peak_20009	448.52	290	1	0	0	promoter
8	81651427	81651693	MACS_peak_20010	418.76	266	0	0	0	intergen
8	81708630	81708962	MACS_peak_20011	1513.86	332	0	1	0	gen
8	81780475	81780926	MACS_peak_20012	1353.73	451	0	0	0	intergen
8	81890510	81890756	MACS_peak_20013	763.02	246	0	0	1	other
8	81929751	81930016	MACS_peak_20014	722.05	265	0	0	0	intergen
8	82234567	82234845	MACS_peak_20015	709.17	278	0	0	0	intergen
8	82391683	82391887	MACS_peak_20016	127.39	204	0	0	0	intergen
8	82416777	82417087	MACS_peak_20017	423.78	310	0	0	0	intergen
8	82443549	82443838	MACS_peak_20018	395.24	289	0	0	0	intergen
8	82551690	82552083	MACS_peak_20019	508.27	393	0	0	1	other
8	82658150	82658308	MACS_peak_20020	980.21	158	0	0	1	other
8	82931059	82931402	MACS_peak_20021	419.68	343	0	0	2	other
8	83017792	83017978	MACS_peak_20022	879.27	186	0	0	0	intergen
8	83516491	83516684	MACS_peak_20024	678.9	193	0	0	0	intergen
8	83756348	83756572	MACS_peak_20025	549.18	224	0	0	0	intergen
8	83854063	83854266	MACS_peak_20026	970.74	203	0	0	0	intergen
8	83900387	83900712	MACS_peak_20027	114.74	325	0	0	0	intergen
8	83930681	83930928	MACS_peak_20028	471.88	247	0	0	1	other
8	84367236	84367370	MACS_peak_20029	671.02	134	0	1	0	gen
8	84626149	84626535	MACS_peak_20030	722.05	386	0	1	0	gen
8	84649151	84649486	MACS_peak_20031	61.85	335	0	1	0	gen
8	84753869	84754161	MACS_peak_20032	96.97	292	0	1	0	gen
8	84998653	84998933	MACS_peak_20033	109.15	280	0	0	0	intergen
8	85012151	85012602	MACS_peak_20034	76.53	451	0	0	0	intergen
8	85054310	85054773	MACS_peak_20035	701.95	463	0	0	0	intergen
8	85086403	85086636	MACS_peak_20036	225.7	233	0	0	0	intergen
8	85147438	85147663	MACS_peak_20037	488.77	225	0	0	0	intergen
8	85187427	85187660	MACS_peak_20038	532.66	233	0	1	0	gen
8	85211127	85211425	MACS_peak_20039	297.73	298	1	1	0	promoter
8	85344024	85344288	MACS_peak_20040	312.33	264	0	1	0	gen
8	85451522	85451854	MACS_peak_20041	1028.6	332	0	0	1	other
8	85568876	85569069	MACS_peak_20042	574.96	193	0	0	0	intergen
8	85643240	85643511	MACS_peak_20043	69.6	271	0	0	1	other
8	85661985	85662256	MACS_peak_20046	70.9	271	0	0	1	other
8	85715100	85715371	MACS_peak_20047	62.23	271	0	0	1	other
8	85827414	85827659	MACS_peak_20057	55.03	245	0	0	1	other
8	85836247	85836386	MACS_peak_20058	632.31	139	0	0	1	other
8	85973310	85973681	MACS_peak_20059	435.8	371	0	0	0	intergen
8	86033216	86033622	MACS_peak_20060	1417.03	406	0	1	0	gen
8	86044144	86044376	MACS_peak_20061	537.4	232	1	1	0	promoter
8	86088535	86089006	MACS_peak_20062	865.62	471	0	1	0	gen
8	86266509	86266880	MACS_peak_20064	362.19	371	0	1	0	gen
8	86514197	86514392	MACS_peak_20065	640.49	195	1	0	0	promoter
8	86558158	86558534	MACS_peak_20066	349.84	376	1	1	0	promoter
8	86609239	86609500	MACS_peak_20067	715.63	261	0	1	0	gen
8	86619093	86619335	MACS_peak_20068	531.82	242	0	1	0	gen
8	86703299	86703641	MACS_peak_20069	1035.04	342	0	1	0	gen
8	86785199	86785660	MACS_peak_20070	1854.74	461	0	0	1	other
8	86819167	86819635	MACS_peak_20071	857.42	468	0	0	0	intergen
8	86871070	86871479	MACS_peak_20072	1106.95	409	0	0	0	intergen
8	86892826	86893297	MACS_peak_20073	1950.2	471	0	1	0	gen
8	87000946	87001152	MACS_peak_20074	655.89	206	0	1	0	gen
8	87270304	87270533	MACS_peak_20076	717.77	229	0	1	0	gen
8	87348640	87348828	MACS_peak_20077	983.94	188	0	1	0	gen
8	87463151	87463513	MACS_peak_20078	259.36	362	0	1	0	gen
8	87476042	87476392	MACS_peak_20079	666.68	350	0	1	0	gen
8	87581702	87582181	MACS_peak_20080	2606.38	479	0	1	1	gen
8	87651956	87652191	MACS_peak_20081	93.73	235	0	0	1	other
8	87695247	87695555	MACS_peak_20082	722.05	308	0	0	1	other
8	87818650	87819087	MACS_peak_20083	105.65	437	0	0	0	intergen
8	87925811	87926050	MACS_peak_20084	454	239	0	0	0	intergen
8	87932618	87932957	MACS_peak_20085	506.92	339	0	0	0	intergen
8	88155418	88155575	MACS_peak_20086	235.7	157	0	1	0	gen
8	88176993	88177278	MACS_peak_20087	1280.99	285	0	1	0	gen
8	88199611	88199853	MACS_peak_20088	480.03	242	0	1	0	gen
8	88203434	88203733	MACS_peak_20089	428.63	299	0	1	0	gen
8	88212740	88212959	MACS_peak_20090	470.21	219	0	1	0	gen
8	88289841	88290092	MACS_peak_20091	525.79	251	0	1	0	gen
8	88320664	88320922	MACS_peak_20092	727.26	258	0	1	0	gen
8	88346062	88346482	MACS_peak_20093	192.4	420	0	0	1	other
8	88520065	88520347	MACS_peak_20094	722.05	282	0	0	1	other
8	88580181	88580472	MACS_peak_20095	301.56	291	0	0	1	other
8	88647134	88647441	MACS_peak_20096	183.34	307	0	0	1	other
8	88691095	88691472	MACS_peak_20097	50.68	377	0	0	1	other
8	88712903	88713341	MACS_peak_20098	737.12	438	0	0	1	other
8	88805472	88805841	MACS_peak_20099	627.18	369	0	0	1	other
8	88827379	88827771	MACS_peak_20100	75.01	392	0	0	1	other
8	88898754	88899042	MACS_peak_20101	496.17	288	0	0	0	intergen
8	88919135	88919349	MACS_peak_20102	761	214	0	0	0	intergen
8	89047096	89047429	MACS_peak_20103	388.99	333	0	0	0	intergen
8	89176872	89177192	MACS_peak_20104	1955.71	320	0	0	0	intergen
8	89191137	89191487	MACS_peak_20105	76.3	350	0	0	0	intergen
8	89222756	89223232	MACS_peak_20106	61.84	476	0	0	0	intergen
8	89253301	89253539	MACS_peak_20107	516.86	238	0	0	0	intergen
8	89375352	89375733	MACS_peak_20108	149.97	381	0	0	0	intergen
8	89423853	89424081	MACS_peak_20109	544.06	228	0	0	0	intergen
8	89509830	89510238	MACS_peak_20110	78.6	408	0	0	0	intergen
8	89532210	89532671	MACS_peak_20111	104.56	461	0	0	0	intergen
8	89536414	89536717	MACS_peak_20112	56.21	303	0	0	0	intergen
8	89537744	89537993	MACS_peak_20113	50.7	249	0	0	0	intergen
8	89539170	89539525	MACS_peak_20114	64.39	355	0	0	0	intergen
8	89556498	89556711	MACS_peak_20115	67.37	213	0	0	0	intergen
8	89617160	89617394	MACS_peak_20116	1108.27	234	0	0	1	other
8	89654232	89654526	MACS_peak_20117	1671.3	294	0	0	1	other
8	89675852	89676223	MACS_peak_20118	68.83	371	0	0	1	other
8	89677356	89677677	MACS_peak_20119	111.96	321	0	0	1	other
8	89689216	89689522	MACS_peak_20120	1282.62	306	0	0	1	other
8	89702828	89703034	MACS_peak_20121	669.04	206	0	0	1	other
8	89713094	89713470	MACS_peak_20122	66.31	376	0	0	1	other
8	89718282	89718602	MACS_peak_20123	491.79	320	0	0	1	other
8	89848226	89848529	MACS_peak_20124	1097.2	303	0	0	0	intergen
8	89954528	89954666	MACS_peak_20125	989.14	138	0	1	0	gen
8	89984027	89984395	MACS_peak_20126	766.12	368	0	1	0	gen
8	89984641	89984993	MACS_peak_20127	415.24	352	0	1	0	gen
8	89994275	89994632	MACS_peak_20128	774.47	357	0	1	0	gen
8	89994702	89994936	MACS_peak_20129	532.66	234	0	1	0	gen
8	90000587	90001027	MACS_peak_20130	646.41	440	1	1	0	promoter
8	90028127	90028427	MACS_peak_20131	201.59	300	0	1	0	gen
8	90046841	90047231	MACS_peak_20132	116.98	390	0	1	0	gen
8	90208033	90208299	MACS_peak_20133	618.6	266	0	0	0	intergen
8	90233157	90233352	MACS_peak_20134	540.03	195	0	0	1	other
8	90432553	90432796	MACS_peak_20135	402.63	243	0	0	1	other
8	90472694	90473073	MACS_peak_20136	603.02	379	0	0	1	other
8	90501432	90501661	MACS_peak_20137	420.45	229	0	0	1	other
8	90533577	90533874	MACS_peak_20138	488.85	297	0	0	1	other
8	90570938	90571416	MACS_peak_20139	682.75	478	0	0	1	other
8	90758351	90758737	MACS_peak_20140	2180.46	386	0	1	0	gen
8	90816936	90817223	MACS_peak_20141	1804.99	287	0	1	1	gen
8	90948292	90948743	MACS_peak_20142	710.35	451	0	1	0	gen
8	90990956	90991406	MACS_peak_20143	932.02	450	1	0	0	promoter
8	91031203	91031485	MACS_peak_20144	1119.53	282	0	1	0	gen
8	91076657	91076958	MACS_peak_20145	380.3	301	0	1	0	gen
8	91081660	91081967	MACS_peak_20146	685.18	307	0	1	0	gen
8	91132428	91132847	MACS_peak_20147	506.92	419	0	1	0	gen
8	91236452	91236806	MACS_peak_20148	679.6	354	0	1	0	gen
