chr	start	end	id	score	size	phits	ghits	ohits
8	143836495	143836696	MACS_peak_20719	814.37	201	1	0	0
8	144234269	144234635	MACS_peak_20721	306.6	366	0	1	0
8	144443956	144444246	MACS_peak_20722	448.52	290	0	1	0
8	144509755	144510062	MACS_peak_20723	438.71	307	2	0	0
8	144567128	144567476	MACS_peak_20724	603.06	348	0	1	0
8	144730226	144730594	MACS_peak_20725	505.54	368	0	1	0
8	144805143	144805330	MACS_peak_20726	453.36	187	0	1	0
9	2060118	2060260	MACS_peak_20748	1067.21	142	0	1	0
9	2728151	2728356	MACS_peak_20749	629.38	205	0	2	0
9	5080622	5080886	MACS_peak_20765	395.93	264	0	1	0
9	5679914	5680257	MACS_peak_20769	68.83	343	0	1	0
9	5799216	5799480	MACS_peak_20770	590.39	264	0	1	0
9	5963272	5963633	MACS_peak_20771	102.67	361	0	1	0
9	6488248	6488398	MACS_peak_20774	853.84	150	0	1	0
9	6907725	6908068	MACS_peak_20776	536.24	343	0	1	1
9	21813969	21814214	MACS_peak_20844	780.06	245	0	2	0
9	27224830	27225145	MACS_peak_20870	158.81	315	0	1	0
9	32968442	32968690	MACS_peak_20903	485.56	248	1	0	0
9	33111144	33111285	MACS_peak_20905	1025.76	141	0	1	0
9	33886046	33886267	MACS_peak_20909	482.68	221	0	1	0
9	33886640	33886779	MACS_peak_20910	902.92	139	0	1	0
9	33995349	33995721	MACS_peak_20911	638.92	372	0	1	0
9	34176278	34176506	MACS_peak_20912	541.5	228	1	0	0
9	36257463	36257928	MACS_peak_20922	109.53	465	0	2	0
9	36270403	36270535	MACS_peak_20923	857.98	132	0	2	0
9	37808432	37808830	MACS_peak_20930	619.03	398	0	2	0
9	65710542	65710814	MACS_peak_21107	59.86	272	0	1	0
9	75077261	75077458	MACS_peak_21154	662.31	197	0	1	0
9	77215970	77216392	MACS_peak_21167	493.69	422	0	1	0
9	77759944	77760108	MACS_peak_21172	946.88	164	0	1	0
9	77827895	77828198	MACS_peak_21173	534.92	303	0	1	0
9	86287084	86287404	MACS_peak_21230	431.58	320	1	0	0
9	88548046	88548464	MACS_peak_21247	482.54	418	0	1	0
9	88578512	88578808	MACS_peak_21248	693.99	296	0	1	0
9	93109190	93109477	MACS_peak_21277	437.02	287	0	1	0
9	97598798	97599062	MACS_peak_21317	464.74	264	1	1	0
9	99224449	99224662	MACS_peak_21330	914.46	213	1	0	0
9	99947423	99947651	MACS_peak_21334	522.21	228	0	1	0
9	100222761	100223032	MACS_peak_21336	715.34	271	0	1	0
9	100323036	100323257	MACS_peak_21337	729.14	221	0	1	0
9	101530113	101530495	MACS_peak_21349	401.26	382	1	1	0
9	101549614	101549967	MACS_peak_21350	673.34	353	0	1	0
9	107287829	107287962	MACS_peak_21401	1176.51	133	1	0	0
9	107307954	107308240	MACS_peak_21402	518.15	286	0	1	0
9	112711160	112711417	MACS_peak_21459	424.66	257	0	1	0
9	113182066	113182288	MACS_peak_21464	712.32	222	0	1	0
9	113274381	113274806	MACS_peak_21465	492.24	425	1	1	0
9	113285239	113285397	MACS_peak_21466	540.72	158	0	1	0
9	121213292	121213719	MACS_peak_21526	976.47	427	0	2	0
9	121222469	121222730	MACS_peak_21527	705.75	261	0	2	0
9	122809434	122809661	MACS_peak_21548	709.61	227	0	1	0
9	124410353	124410626	MACS_peak_21561	529.8	273	0	1	0
9	125011482	125011895	MACS_peak_21566	90.87	413	0	1	0
9	125089378	125089565	MACS_peak_21567	646.78	187	0	1	0
9	125143716	125144080	MACS_peak_21568	524.01	364	1	0	0
9	126860250	126860526	MACS_peak_21584	581.17	276	1	0	0
9	127786876	127787199	MACS_peak_21591	429.98	323	1	0	0
9	128117661	128117997	MACS_peak_21596	1058.97	336	1	0	1
9	128255286	128255544	MACS_peak_21599	1005.37	258	1	0	0
9	128733175	128733545	MACS_peak_21603	496.77	370	1	0	0
9	128818222	128818499	MACS_peak_21605	610.43	277	2	0	0
9	129139130	129139476	MACS_peak_21609	783.08	346	0	1	0
9	129142896	129143253	MACS_peak_21610	412.83	357	0	1	0
9	129611089	129611307	MACS_peak_21613	580.62	218	2	0	0
9	129617253	129617606	MACS_peak_21614	530.32	353	0	2	0
9	129804836	129804968	MACS_peak_21616	771.26	132	1	0	0
9	130099734	130100016	MACS_peak_21620	142.05	282	0	1	0
9	130107209	130107427	MACS_peak_21621	580.62	218	0	1	0
9	130770970	130771235	MACS_peak_21625	488.85	265	0	1	0
9	130866451	130866798	MACS_peak_21626	655.65	347	0	1	0
9	130870033	130870370	MACS_peak_21627	845.32	337	0	1	0
9	131178373	131178681	MACS_peak_21629	1339.28	308	0	1	0
9	131404105	131404238	MACS_peak_21633	1201.31	133	0	1	0
9	131954379	131954621	MACS_peak_21636	1725.79	242	0	1	0
9	132259233	132259425	MACS_peak_21638	619.53	192	1	0	0
9	132312972	132313221	MACS_peak_21639	763.02	249	0	1	0
9	132651275	132651528	MACS_peak_21640	596.79	253	0	1	0
9	132653236	132653622	MACS_peak_21641	219.32	386	0	1	0
9	132673456	132673661	MACS_peak_21642	608.4	205	1	0	0
9	132768949	132769090	MACS_peak_21643	1025.76	141	0	1	0
9	132800249	132800499	MACS_peak_21644	613.04	250	0	1	0
9	133044042	133044316	MACS_peak_21646	582.68	274	0	1	0
9	133329505	133329725	MACS_peak_21650	1365.09	220	1	0	0
9	133403909	133404181	MACS_peak_21651	849.55	272	1	1	0
9	134698528	134698858	MACS_peak_21660	1065.19	330	0	1	0
9	135500500	135500723	MACS_peak_21663	564.54	223	1	1	0
9	135504637	135504888	MACS_peak_21664	485.56	251	1	0	1
9	135864412	135864747	MACS_peak_21667	423.72	335	0	1	0
9	136791813	136792079	MACS_peak_21671	603.02	266	3	0	0
9	137064156	137064386	MACS_peak_21673	675.38	230	1	0	1
9	137227578	137227801	MACS_peak_21676	712.32	223	3	0	0
9	137262181	137262533	MACS_peak_21678	1207.14	352	0	1	0
9	137559138	137559490	MACS_peak_21684	1402.87	352	1	0	0
10	178212	178666	MACS_peak_1906	591.23	454	0	1	0
10	230883	231132	MACS_peak_1907	471.88	249	0	1	0
10	810565	810800	MACS_peak_1911	662.31	235	1	0	0
10	1050853	1051121	MACS_peak_1912	488.85	268	1	0	0
10	6088653	6089055	MACS_peak_1949	1855.58	402	1	0	0
10	12111036	12111382	MACS_peak_1996	418.18	346	0	1	0
10	12214568	12214946	MACS_peak_1997	516.25	378	0	1	0
10	13171761	13171893	MACS_peak_2011	1116.4	132	0	1	0
10	13206591	13206959	MACS_peak_2012	950.42	368	0	1	0
10	13586686	13586992	MACS_peak_2018	559.8	306	1	0	0
10	13613430	13613850	MACS_peak_2019	506.92	420	1	1	0
10	14904175	14904350	MACS_peak_2025	341.55	175	0	1	0
10	15106483	15106715	MACS_peak_2028	678.9	232	1	1	0
10	18630374	18630754	MACS_peak_2054	74.78	380	0	1	0
10	18630768	18631100	MACS_peak_2055	156.26	332	0	1	0
10	18632877	18633190	MACS_peak_2056	189.21	313	0	1	0
10	19089887	19090200	MACS_peak_2060	78.93	313	0	1	0
10	19090515	19090773	MACS_peak_2061	84.98	258	0	1	0
10	19204331	19204649	MACS_peak_2062	339.76	318	0	1	0
10	19320035	19320169	MACS_peak_2065	1098.16	134	0	1	0
10	19348585	19348810	MACS_peak_2066	346.64	225	0	1	0
10	19609095	19609451	MACS_peak_2067	1316.54	356	0	1	0
10	19684124	19684317	MACS_peak_2068	661.2	193	0	1	0
10	19788217	19788473	MACS_peak_2069	729.14	256	0	1	0
10	19811570	19811883	MACS_peak_2070	422.13	313	1	0	0
10	21781569	21781828	MACS_peak_2089	158.29	259	0	1	0
10	21782523	21782890	MACS_peak_2090	169.77	367	0	1	0
10	21839338	21839628	MACS_peak_2091	104.63	290	0	1	0
10	21907939	21908315	MACS_peak_2092	721.05	376	0	1	0
10	21953498	21953980	MACS_peak_2093	950.42	482	0	1	0
10	21993414	21993653	MACS_peak_2094	797.18	239	0	1	0
10	27046903	27047164	MACS_peak_2135	661.73	261	0	1	0
10	35269387	35269854	MACS_peak_2196	349.84	467	0	1	0
10	35563255	35563562	MACS_peak_2198	816.07	307	0	1	0
10	45539985	45540228	MACS_peak_2378	100.65	243	0	1	0
10	45667234	45667579	MACS_peak_2379	272.37	345	0	1	0
10	46586810	46587014	MACS_peak_2386	797.18	204	0	1	1
10	47460470	47460695	MACS_peak_2395	844.95	225	1	0	0
10	49519119	49519375	MACS_peak_2414	470.06	256	0	1	0
10	49890077	49890301	MACS_peak_2417	564.54	224	0	1	0
10	58216477	58216721	MACS_peak_2482	629.38	244	0	1	0
10	62603564	62603882	MACS_peak_2504	96.1	318	0	2	1
10	63387525	63387730	MACS_peak_2509	321.35	205	0	1	0
10	63446599	63446807	MACS_peak_2510	1108.27	208	0	1	0
10	69289356	69289500	MACS_peak_2556	649.84	144	0	1	0
10	69310419	69310552	MACS_peak_2557	1396.21	133	0	1	0
10	73149979	73150342	MACS_peak_2569	146.63	363	0	1	0
10	74458016	74458322	MACS_peak_2573	623.5	306	0	1	0
10	74570949	74571203	MACS_peak_2574	58.33	254	0	1	0
10	75120279	75120645	MACS_peak_2576	158.81	366	0	1	0
10	75230610	75230857	MACS_peak_2579	471.88	247	1	1	0
10	75235930	75236242	MACS_peak_2580	555.79	312	1	0	0
10	77995270	77995711	MACS_peak_2596	91.01	441	0	1	0
10	78047225	78047658	MACS_peak_2597	602.54	433	0	1	0
10	87081641	87081904	MACS_peak_2667	243.49	263	0	1	0
10	87149180	87149376	MACS_peak_2668	1193.18	196	0	1	0
10	87967122	87967375	MACS_peak_2675	470.06	253	0	1	0
10	88987046	88987336	MACS_peak_2681	448.52	290	1	1	0
10	89764581	89764855	MACS_peak_2686	210.33	274	0	1	0
10	90880140	90880379	MACS_peak_2693	645.81	239	0	1	0
10	92303370	92303635	MACS_peak_2709	406.81	265	0	1	0
10	92524230	92524608	MACS_peak_2710	2991.26	378	0	1	0
10	93916606	93916917	MACS_peak_2722	682.05	311	0	1	0
10	94162339	94162665	MACS_peak_2723	84.24	326	0	1	0
10	94163496	94163748	MACS_peak_2724	124.29	252	0	1	0
10	94320348	94320542	MACS_peak_2725	631.23	194	0	1	0
10	97407184	97407438	MACS_peak_2747	470.06	254	0	1	1
10	98228944	98229277	MACS_peak_2751	76.3	333	0	1	0
10	98230175	98230491	MACS_peak_2752	63.99	316	0	1	0
10	100240862	100241024	MACS_peak_2773	1079.97	162	0	1	0
10	100518824	100519027	MACS_peak_2775	989.9	203	1	2	0
10	100994358	100994537	MACS_peak_2778	746.04	179	1	0	0
10	101012867	101013271	MACS_peak_2779	1232.32	404	0	1	0
10	101034344	101034638	MACS_peak_2780	380.3	294	1	0	0
10	102009938	102010164	MACS_peak_2786	1189.9	226	0	1	0
10	102399527	102399809	MACS_peak_2788	839.55	282	1	1	0
10	102479041	102479299	MACS_peak_2789	468.72	258	0	1	0
10	102596500	102596858	MACS_peak_2790	648.14	358	0	1	0
10	104017126	104017388	MACS_peak_2797	466.05	262	0	1	0
10	109884321	109884572	MACS_peak_2840	746.04	251	0	1	0
10	111007879	111008163	MACS_peak_2843	575.25	284	0	1	0
10	118721107	118721385	MACS_peak_2884	455.81	278	0	1	0
10	119846468	119846707	MACS_peak_2891	588.69	239	0	1	0
10	122142855	122143067	MACS_peak_2898	763.02	212	0	1	0
10	122870523	122870891	MACS_peak_2903	60.54	368	0	1	0
10	125947153	125947526	MACS_peak_2915	59.12	373	0	1	0
10	126344013	126344284	MACS_peak_2916	202.56	271	0	1	0
10	133304725	133304994	MACS_peak_2955	852.62	269	2	1	0
10	133497456	133497669	MACS_peak_2957	451.43	213	0	1	0
11	189731	190106	MACS_peak_2966	352.17	375	1	1	0
11	191875	192263	MACS_peak_2967	628.81	388	2	1	0
11	585244	585533	MACS_peak_2970	76.3	289	0	1	0
11	1953661	1953866	MACS_peak_2972	797.18	205	0	1	0
11	9165970	9166177	MACS_peak_3025	613.04	207	0	1	0
11	13396057	13396492	MACS_peak_3043	66.99	435	0	1	0
11	14455112	14455345	MACS_peak_3058	678.9	233	0	1	0
11	14572408	14572730	MACS_peak_3059	136.91	322	0	1	0
11	14597573	14598025	MACS_peak_3060	178.43	452	0	1	0
11	14628974	14629438	MACS_peak_3061	53.31	464	0	1	0
11	16820370	16820709	MACS_peak_3085	538.66	339	0	1	0
11	16946018	16946351	MACS_peak_3086	424.75	333	0	1	0
11	17864469	17864819	MACS_peak_3090	532.08	350	0	1	0
11	17963361	17963496	MACS_peak_3091	498.22	135	0	1	0
11	17978762	17979026	MACS_peak_3092	464.74	264	0	1	0
11	17979845	17980078	MACS_peak_3093	678.9	233	0	1	0
11	17991772	17992102	MACS_peak_3094	488.85	330	0	1	0
11	18486433	18486811	MACS_peak_3098	153.24	378	0	1	0
11	28360990	28361373	MACS_peak_3179	218.92	383	0	1	0
11	31546099	31546393	MACS_peak_3208	170.9	294	0	1	0
11	31546621	31546980	MACS_peak_3209	52.67	359	0	1	0
11	31696407	31696678	MACS_peak_3210	142.94	271	0	1	1
11	32943341	32943702	MACS_peak_3218	57.34	361	0	1	0
11	34926165	34926357	MACS_peak_3227	833.66	192	0	1	0
11	34951776	34952087	MACS_peak_3228	87.14	311	0	1	0
11	34952537	34952822	MACS_peak_3229	84.69	285	0	1	0
11	35698259	35698638	MACS_peak_3231	125.37	379	0	1	0
11	35705472	35705823	MACS_peak_3232	130.39	351	0	1	0
11	35742396	35742821	MACS_peak_3233	1519.94	425	0	1	0
11	36266095	36266404	MACS_peak_3234	437.6	309	1	0	0
11	46006466	46006872	MACS_peak_3289	1126.43	406	0	1	0
11	46507476	46507608	MACS_peak_3296	857.98	132	0	1	0
11	46537755	46538137	MACS_peak_3297	401.26	382	0	1	0
11	46573888	46574245	MACS_peak_3298	105.65	357	0	1	1
11	46838689	46838825	MACS_peak_3299	1056.36	136	0	1	0
11	47259588	47259932	MACS_peak_3302	657.74	344	0	1	0
11	47355278	47355448	MACS_peak_3303	797.18	170	1	0	0
11	47558519	47558880	MACS_peak_3305	525.71	361	0	1	0
11	47721993	47722149	MACS_peak_3306	784.03	156	0	1	0
11	59802662	59802951	MACS_peak_3431	571.63	289	1	1	0
11	60886577	60886841	MACS_peak_3445	229.33	264	1	0	0
11	61129780	61130117	MACS_peak_3448	834.03	337	1	0	0
11	61446235	61446429	MACS_peak_3450	678.9	194	0	2	0
11	62705565	62705960	MACS_peak_3462	507.23	395	1	2	0
11	63670744	63670963	MACS_peak_3478	580.62	219	0	1	0
11	63738839	63739110	MACS_peak_3479	1737.7	271	0	1	0
11	64887925	64888229	MACS_peak_3482	561.16	304	0	1	0
11	65112544	65112792	MACS_peak_3483	485.56	248	2	0	0
11	65329950	65330315	MACS_peak_3484	495.65	365	1	0	0
11	65593873	65594079	MACS_peak_3486	797.18	206	2	0	0
11	65711836	65712013	MACS_peak_3488	1844.9	177	2	0	0
11	65845028	65845334	MACS_peak_3490	336.45	306	0	2	0
11	65884742	65884927	MACS_peak_3491	901.33	185	1	0	0
11	66094186	66094665	MACS_peak_3494	127.93	479	0	1	0
11	66095005	66095384	MACS_peak_3495	55.29	379	0	1	0
11	66222710	66222921	MACS_peak_3496	596.79	211	0	1	0
11	66282562	66282858	MACS_peak_3497	566.68	296	2	0	0
11	66694646	66694993	MACS_peak_3499	380.3	347	0	1	0
11	67168339	67168537	MACS_peak_3500	831.63	198	0	1	0
11	67345909	67346222	MACS_peak_3501	810.73	313	1	1	0
11	67356922	67357133	MACS_peak_3502	1301.7	211	0	2	0
11	67371377	67371628	MACS_peak_3503	485.56	251	0	3	0
11	68206195	68206412	MACS_peak_3511	580.62	217	0	1	0
11	68409059	68409346	MACS_peak_3512	573.07	287	0	1	0
11	68727905	68728087	MACS_peak_3514	729.14	182	0	1	0
11	69101411	69101761	MACS_peak_3517	416.22	350	0	1	0
11	69670302	69670556	MACS_peak_3518	470.06	254	0	1	0
11	71512621	71513011	MACS_peak_3526	113.09	390	0	1	0
11	71800311	71800787	MACS_peak_3533	815.52	476	0	1	1
11	72025060	72025456	MACS_peak_3536	972.38	396	0	1	0
11	72434154	72434408	MACS_peak_3540	1171.45	254	0	1	0
11	72683729	72684081	MACS_peak_3543	415.24	352	1	0	0
11	73072660	73073011	MACS_peak_3544	371.55	351	0	1	0
11	73351115	73351503	MACS_peak_3550	1102.85	388	0	1	0
11	73393656	73393920	MACS_peak_3551	972.38	264	0	1	0
11	73478776	73479053	MACS_peak_3552	456.44	277	0	1	0
11	73544661	73545026	MACS_peak_3553	643.49	365	0	1	0
11	73729893	73730197	MACS_peak_3555	529.34	304	0	1	0
11	73812197	73812432	MACS_peak_3556	448.43	235	0	1	0
11	74621987	74622394	MACS_peak_3564	473.28	407	0	1	0
11	74757112	74757497	MACS_peak_3566	96.97	385	0	1	0
11	74758221	74758585	MACS_peak_3567	76.89	364	0	1	0
11	74799820	74800033	MACS_peak_3568	370.25	213	0	1	0
11	74830785	74831115	MACS_peak_3569	1069.92	330	0	2	1
11	75121950	75122341	MACS_peak_3575	83.36	391	0	1	1
11	75124685	75124978	MACS_peak_3576	165.91	293	0	1	1
11	75407933	75408266	MACS_peak_3581	1345.06	333	0	1	0
11	76881535	76881748	MACS_peak_3593	511.33	213	0	1	0
11	76908808	76909181	MACS_peak_3594	92.88	373	0	1	0
11	76939804	76940076	MACS_peak_3595	584.2	272	0	1	0
11	77326944	77327354	MACS_peak_3600	82.65	410	0	1	0
11	77329110	77329421	MACS_peak_3601	95.79	311	0	1	0
11	77330156	77330498	MACS_peak_3602	111.37	342	0	1	0
11	77619641	77619864	MACS_peak_3604	564.54	223	0	1	0
11	77758725	77758982	MACS_peak_3605	338.06	257	0	1	0
11	77888606	77888994	MACS_peak_3606	172.39	388	0	2	0
11	77949458	77949750	MACS_peak_3607	142.05	292	0	1	0
11	78104837	78105134	MACS_peak_3608	512.48	297	1	0	0
11	78414155	78414545	MACS_peak_3609	679.18	390	0	1	1
11	82864293	82864528	MACS_peak_3650	972.07	235	0	1	0
11	86041928	86042155	MACS_peak_3676	548.55	227	0	1	0
11	86307891	86308288	MACS_peak_3678	391.67	397	0	1	0
11	86456017	86456498	MACS_peak_3681	671.72	481	0	1	1
11	86571642	86571899	MACS_peak_3682	449.27	257	0	1	1
11	86653304	86653590	MACS_peak_3683	112.91	286	0	1	0
11	86655455	86655908	MACS_peak_3684	57.34	453	0	1	0
11	86826330	86826694	MACS_peak_3685	61.7	364	0	1	0
11	86828322	86828776	MACS_peak_3686	57.09	454	0	1	0
11	95874619	95875059	MACS_peak_3750	119.54	440	0	1	0
11	101456795	101457086	MACS_peak_3776	570.2	291	0	1	0
11	101679425	101679653	MACS_peak_3777	192	228	0	1	0
11	101702969	101703355	MACS_peak_3778	667.43	386	0	1	0
11	101841979	101842355	MACS_peak_3780	114.74	376	0	1	0
11	103138769	103139188	MACS_peak_3786	77.02	419	0	1	0
11	103325943	103326243	MACS_peak_3787	690.75	300	0	1	0
11	107364182	107364564	MACS_peak_3802	78.42	382	0	1	0
11	107364700	107365154	MACS_peak_3803	50.57	454	0	1	0
11	107367080	107367423	MACS_peak_3804	124.94	343	0	1	0
11	107838376	107838752	MACS_peak_3805	265.34	376	0	1	0
11	108359256	108359728	MACS_peak_3807	272.09	472	0	2	0
11	108359933	108360195	MACS_peak_3808	85.37	262	0	2	0
11	108361919	108362382	MACS_peak_3809	100.2	463	0	2	0
11	108684420	108684765	MACS_peak_3811	95.66	345	0	1	0
11	108697922	108698178	MACS_peak_3812	729.14	256	0	1	0
11	113766664	113766986	MACS_peak_3835	229.83	322	0	1	0
11	118198336	118198578	MACS_peak_3867	645.81	242	1	0	0
11	118488535	118488951	MACS_peak_3870	455.81	416	0	1	0
11	118565803	118566217	MACS_peak_3871	497.6	414	0	1	0
11	118772253	118772469	MACS_peak_3875	577.49	216	0	1	0
11	119004064	119004268	MACS_peak_3876	573.39	204	0	1	1
11	126237657	126237887	MACS_peak_3905	762.11	230	0	1	0
11	126310565	126310774	MACS_peak_3906	613.04	209	0	1	0
11	129175073	129175519	MACS_peak_3910	54.32	446	0	1	0
11	129193435	129193835	MACS_peak_3911	889.09	400	0	1	0
11	129245099	129245472	MACS_peak_3912	148.81	373	0	1	0
11	134262103	134262310	MACS_peak_3933	613.04	207	0	1	0
12	2885365	2885586	MACS_peak_3950	1043.77	221	0	2	0
12	4511092	4511528	MACS_peak_3962	81.42	436	0	1	0
12	4512658	4513004	MACS_peak_3963	50.76	346	0	1	0
12	4571515	4571688	MACS_peak_3964	723.41	173	0	1	0
12	6938000	6938332	MACS_peak_3981	542.96	332	1	1	0
12	7319557	7319717	MACS_peak_3983	1472.89	160	0	1	0
12	9748520	9748983	MACS_peak_3996	1076.78	463	1	0	0
12	12409153	12409392	MACS_peak_4021	253.88	239	0	1	0
12	12409864	12410249	MACS_peak_4022	187.51	385	0	1	0
12	13077898	13078249	MACS_peak_4024	114.74	351	0	1	0
12	13098448	13098595	MACS_peak_4025	1087.19	147	0	2	0
12	14630162	14630343	MACS_peak_4032	936.57	181	0	1	0
12	14863592	14863940	MACS_peak_4034	127.5	348	0	1	0
12	26216511	26216811	MACS_peak_4089	69.69	300	0	1	1
12	27039504	27039721	MACS_peak_4095	423.76	217	0	1	0
12	28267592	28267965	MACS_peak_4107	762.41	373	0	1	0
12	28523362	28523680	MACS_peak_4108	133.95	318	0	1	0
12	32717144	32717468	MACS_peak_4127	801.19	324	0	1	0
12	42332334	42332680	MACS_peak_4221	418.18	346	0	1	0
12	45725767	45726011	MACS_peak_4243	918.92	244	1	0	1
12	45762525	45762877	MACS_peak_4244	530.91	352	0	1	0
12	49513987	49514438	MACS_peak_4278	598.13	451	0	1	0
12	49636988	49637187	MACS_peak_4280	831.63	199	1	1	0
12	52894544	52894680	MACS_peak_4319	664.91	136	1	0	0
12	53655229	53655450	MACS_peak_4326	564.54	221	0	1	0
12	53676110	53676481	MACS_peak_4327	520.09	371	0	1	0
12	54032585	54032854	MACS_peak_4330	852.62	269	1	2	1
12	55928417	55928713	MACS_peak_4360	603.02	296	1	1	0
12	55996154	55996384	MACS_peak_4361	532.66	230	1	1	0
12	56271096	56271453	MACS_peak_4366	528	357	2	0	0
12	56594184	56594437	MACS_peak_4373	470.06	253	1	1	0
12	56636801	56637183	MACS_peak_4374	312.33	382	1	0	0
12	64499027	64499167	MACS_peak_4463	1752.27	140	0	1	0
12	65306603	65306809	MACS_peak_4469	629.38	206	0	1	0
12	65351305	65351656	MACS_peak_4470	87.12	351	0	1	0
12	65352473	65352755	MACS_peak_4471	103.45	282	0	1	0
12	68766482	68766614	MACS_peak_4505	977.06	132	0	1	0
12	68830324	68830614	MACS_peak_4506	418.87	290	0	1	0
12	68833044	68833394	MACS_peak_4507	304.28	350	0	1	0
12	70590028	70590322	MACS_peak_4529	625.23	294	0	1	0
12	70630868	70631244	MACS_peak_4530	115.9	376	0	1	0
12	89459403	89459687	MACS_peak_4750	600.96	284	0	1	0
12	89521999	89522280	MACS_peak_4751	1120.76	281	2	1	0
12	93410040	93410315	MACS_peak_4777	581.92	275	1	0	0
12	93735237	93735599	MACS_peak_4779	488.85	362	0	1	1
12	95073652	95073958	MACS_peak_4789	685.97	306	1	0	0
12	100322039	100322334	MACS_peak_4839	243.49	295	0	1	0
12	102091392	102091527	MACS_peak_4857	702.09	135	0	1	0
12	102095706	102095940	MACS_peak_4858	644.94	234	0	1	0
12	106261573	106261828	MACS_peak_4903	866.35	255	0	1	0
12	106357387	106357752	MACS_peak_4904	409.04	365	1	0	0
12	106472038	106472302	MACS_peak_4905	125.63	264	0	1	0
12	106473360	106473777	MACS_peak_4906	82.72	417	0	1	0
12	106778355	106778590	MACS_peak_4908	847.1	235	1	0	0
12	108511978	108512270	MACS_peak_4921	829.92	292	1	0	0
12	108803578	108803828	MACS_peak_4924	485.56	250	0	1	0
12	110430831	110431064	MACS_peak_4935	302.6	233	1	0	1
12	110431204	110431671	MACS_peak_4936	1204.42	467	1	0	1
12	111529320	111529705	MACS_peak_4943	630.67	385	0	1	0
12	111553484	111553709	MACS_peak_4944	181.09	225	0	1	0
12	112058889	112059208	MACS_peak_4948	114.74	319	0	1	0
12	112138736	112138996	MACS_peak_4949	440.77	260	0	1	0
12	112198219	112198476	MACS_peak_4950	469.39	257	0	1	0
12	112411614	112411839	MACS_peak_4951	839.47	225	0	1	0
12	113005822	113006253	MACS_peak_4956	285.42	431	0	1	1
12	113174467	113174636	MACS_peak_4960	1025.76	169	0	1	0
12	113952899	113953114	MACS_peak_4961	453.32	215	0	1	0
12	118377927	118378199	MACS_peak_4984	2566.34	272	1	0	0
12	120552950	120553102	MACS_peak_5004	2041.47	152	0	1	0
12	120583450	120583752	MACS_peak_5005	441.54	302	1	0	0
12	120714050	120714392	MACS_peak_5007	536.84	342	1	0	0
12	120898213	120898421	MACS_peak_5008	760.34	208	0	1	0
12	121255162	121255391	MACS_peak_5013	848.95	229	0	1	0
12	121479018	121479396	MACS_peak_5014	831.33	378	0	1	0
12	121499943	121500214	MACS_peak_5015	1279.99	271	0	1	0
12	121539225	121539366	MACS_peak_5016	1588.16	141	0	1	0
12	122289695	122289828	MACS_peak_5022	1341.63	133	0	1	0
12	122336105	122336442	MACS_peak_5023	922.25	337	0	1	0
12	122471666	122471992	MACS_peak_5024	997.64	326	1	0	0
12	123264081	123264492	MACS_peak_5029	834.03	411	1	0	0
12	123322892	123323130	MACS_peak_5030	690.17	238	0	1	0
12	123582202	123582392	MACS_peak_5033	1167.67	190	1	0	1
12	123801660	123801833	MACS_peak_5034	1208.41	173	0	1	0
12	123810267	123810639	MACS_peak_5035	312.33	372	0	1	0
12	132809461	132809828	MACS_peak_5093	1310.99	367	0	1	0
13	19642444	19642712	MACS_peak_5105	718.04	268	0	1	0
13	19718145	19718437	MACS_peak_5106	447.34	292	0	1	0
13	20828636	20828916	MACS_peak_5112	578.19	280	0	1	0
13	20829194	20829483	MACS_peak_5113	449.12	289	0	1	0
13	21551741	21552117	MACS_peak_5118	91.89	376	0	1	0
13	23781176	23781474	MACS_peak_5136	69	298	0	1	0
13	27580119	27580389	MACS_peak_5157	3100	270	0	1	0
13	27696428	27696713	MACS_peak_5158	703.15	285	0	1	1
13	28293380	28293512	MACS_peak_5164	981.89	132	0	1	0
13	28324299	28324487	MACS_peak_5165	695.57	188	0	1	0
13	29508247	29508448	MACS_peak_5169	645.81	201	1	0	0
13	32604510	32604969	MACS_peak_5186	134.63	459	0	1	0
13	32650778	32651076	MACS_peak_5187	960.47	298	0	1	0
13	32668941	32669331	MACS_peak_5188	722.05	390	0	1	0
13	32713416	32713610	MACS_peak_5189	873.21	194	0	1	0
13	33855777	33856126	MACS_peak_5195	416.71	349	0	1	0
13	39742198	39742448	MACS_peak_5233	157.99	250	0	1	0
13	40737301	40737561	MACS_peak_5240	79.76	260	0	1	0
13	40738050	40738307	MACS_peak_5241	52.18	257	0	1	0
13	40740404	40740783	MACS_peak_5242	108.26	379	0	1	0
13	41075154	41075352	MACS_peak_5246	808.21	198	0	1	0
13	41222273	41222497	MACS_peak_5248	564.54	224	0	1	1
13	41353123	41353305	MACS_peak_5249	710.43	182	0	1	0
13	42141892	42142163	MACS_peak_5253	124.62	271	0	1	0
13	42216072	42216420	MACS_peak_5254	417.2	348	0	1	0
13	42967011	42967371	MACS_peak_5257	164.26	360	0	1	0
13	44483678	44483969	MACS_peak_5271	674.68	291	0	1	0
13	45511633	45511851	MACS_peak_5276	577.49	218	0	1	0
13	45515955	45516307	MACS_peak_5277	415.24	352	0	1	0
13	47784177	47784602	MACS_peak_5306	119.11	425	0	1	0
13	47784823	47785284	MACS_peak_5307	62.5	461	0	1	0
13	47785935	47786316	MACS_peak_5308	54.79	381	0	1	0
