gene_symbol	i_am_tf	gene_description	chromosome_name	upstream	upstream_source	downstream	organism	p_value
HBP1	0	"HMG-box transcription factor 1"	chr7	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
FANCC	0	"Fanconi anemia, complementation group C"	chr9	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
MAP7D2	0	"MAP7 domain containing 2"	chrX	6	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CBFA2T3	0	"core-binding factor, runt domain, alpha subunit 2; translocated to, 3"	chr16	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
RPGRIP1L	0	RPGRIP1-like	chr16	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CFAP74	0	"cilia and flagella associated protein 74"	chr1	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
S100A16	0	"S100 calcium binding protein A16"	chr1	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
H2AFV	0	"H2A histone family, member V"	chr7	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
USP3	0	"ubiquitin specific peptidase 3"	chr15	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CPLX2	0	"complexin 2"	chr5	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
BCAR3	0	"breast cancer anti-estrogen resistance 3"	chr1	11	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
FBXL19	0	"F-box and leucine-rich repeat protein 19"	chr16	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CFD	0	"complement factor D (adipsin)"	chr19	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PPAN-P2RY11	0	"PPAN-P2RY11 readthrough"	chr19	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
MBOAT1	0	"membrane bound O-acyltransferase domain containing 1"	chr6	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PPP1R11	0	"protein phosphatase 1, regulatory (inhibitor) subunit 11"	chr6	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
NT5DC2	0	"5'-nucleotidase domain containing 2"	chr3	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
TSKU	0	"tsukushi, small leucine rich proteoglycan"	chr11	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SLC35G1	0	"solute carrier family 35, member G1"	chr10	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ETV4	0	"ets variant 4"	chr17	8	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
MLXIPL	1	"MLX interacting protein-like"	chr7	2	"Kulakovskiy 2013"	26	"Homo sapiens"	0.00001
FDXR	0	"ferredoxin reductase"	chr17	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
TMEM9B	0	"TMEM9 domain family, member B"	chr11	6	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ATF7IP2	0	"activating transcription factor 7 interacting protein 2"	chr16	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
HSD11B2	0	"hydroxysteroid (11-beta) dehydrogenase 2"	chr16	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
RNF130	0	"ring finger protein 130"	chr5	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SDCCAG3	0	"serologically defined colon cancer antigen 3"	chr9	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SPIRE1	0	"spire-type actin nucleation factor 1"	chr18	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ONECUT1	1	"one cut homeobox 1"	chr15	1	"Kulakovskiy 2013"	64	"Homo sapiens"	0.00001
FUOM	0	"fucose mutarotase"	chr10	6	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
IL17RD	0	"interleukin 17 receptor D"	chr3	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
QSOX2	0	"quiescin Q6 sulfhydryl oxidase 2"	chr9	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
IGFBP4	0	"insulin-like growth factor binding protein 4"	chr17	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
VWA5B2	0	"von Willebrand factor A domain containing 5B2"	chr3	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
FLVCR1	0	"feline leukemia virus subgroup C cellular receptor 1"	chr1	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
HS3ST6	0	"heparan sulfate (glucosamine) 3-O-sulfotransferase 6"	chr16	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PSAT1	0	"phosphoserine aminotransferase 1"	chr9	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ACTN3	0	"actinin, alpha 3 (gene/pseudogene)"	chr11	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
FBXW5	0	"F-box and WD repeat domain containing 5"	chr9	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CLIP3	0	"CAP-GLY domain containing linker protein 3"	chr19	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
TMEM261	0	"transmembrane protein 261"	chr9	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SCAF11	0	"SR-related CTD-associated factor 11"	chr12	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
GPR85	0	"G protein-coupled receptor 85"	chr7	10	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
RUSC1	0	"RUN and SH3 domain containing 1"	chr1	7	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
DNAJC5	0	"DnaJ (Hsp40) homolog, subfamily C, member 5"	chr20	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
FOXI3	0	"forkhead box I3"	chr2	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
DNAJB3	0	"DnaJ (Hsp40) homolog, subfamily B, member 3"	chr2	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ID4	0	"inhibitor of DNA binding 4, dominant negative helix-loop-helix protein"	chr6	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
C2orf15	0	"chromosome 2 open reading frame 15"	chr2	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
MAN1A1	0	"mannosidase, alpha, class 1A, member 1"	chr6	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SYNE1	0	"spectrin repeat containing, nuclear envelope 1"	chr6	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
DNAJC14	0	"DnaJ (Hsp40) homolog, subfamily C, member 14"	chr12	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
RORA	1	"RAR-related orphan receptor A"	chr15	2	"Kulakovskiy 2013"	45	"Homo sapiens"	0.00001
NKX6-2	0	"NK6 homeobox 2"	chr10	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SFXN1	0	"sideroflexin 1"	chr5	6	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
GRTP1	0	"growth hormone regulated TBC protein 1"	chr13	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
WWC2	0	"WW and C2 domain containing 2"	chr4	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
STRA6	0	"stimulated by retinoic acid 6"	chr15	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
TMBIM1	0	"transmembrane BAX inhibitor motif containing 1"	chr2	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
G3BP2	0	"GTPase activating protein (SH3 domain) binding protein 2"	chr4	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
TMOD2	0	"tropomodulin 2 (neuronal)"	chr15	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CTNNAL1	0	"catenin (cadherin-associated protein), alpha-like 1"	chr9	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
C18orf63	0	"chromosome 18 open reading frame 63"	chr18	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
NGEF	0	"neuronal guanine nucleotide exchange factor"	chr2	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
HIVEP1	1	"human immunodeficiency virus type I enhancer binding protein 1"	chr6	4	"Kulakovskiy 2013"	8	"Homo sapiens"	0.00001
SMC1B	0	"structural maintenance of chromosomes 1B"	chr22	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
MED22	0	"mediator complex subunit 22"	chr9	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
GAD2	0	"glutamate decarboxylase 2 (pancreatic islets and brain, 65kDa)"	chr10	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CCER2	0	"coiled-coil glutamate-rich protein 2"	chr19	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
TMEM125	0	"transmembrane protein 125"	chr1	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
LY75	0	"lymphocyte antigen 75"	chr2	7	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
RBM47	0	"RNA binding motif protein 47"	chr4	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
FLT4	0	"fms-related tyrosine kinase 4"	chr5	7	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CASK	0	"calcium/calmodulin-dependent serine protein kinase (MAGUK family)"	chrX	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ZNF250	0	"zinc finger protein 250"	chr8	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
IL11	0	"interleukin 11"	chr19	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SGPP1	0	"sphingosine-1-phosphate phosphatase 1"	chr14	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
LYPD5	0	"LY6/PLAUR domain containing 5"	chr19	6	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ALAS1	0	"5'-aminolevulinate synthase 1"	chr3	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
TNF	0	"tumor necrosis factor"	chr6	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ELOVL6	0	"ELOVL fatty acid elongase 6"	chr4	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ORAI3	0	"ORAI calcium release-activated calcium modulator 3"	chr16	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
MXI1	0	"MAX interactor 1, dimerization protein"	chr10	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
RPL22	0	"ribosomal protein L22"	chr1	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
FLYWCH2	0	"FLYWCH family member 2"	chr16	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ADD2	0	"adducin 2 (beta)"	chr2	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
RHOG	0	"ras homolog family member G"	chr11	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PLCH2	0	"phospholipase C, eta 2"	chr1	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
C2CD4C	0	"C2 calcium-dependent domain containing 4C"	chr19	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ZNF652	0	"zinc finger protein 652"	chr17	6	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
NPM3	0	"nucleophosmin/nucleoplasmin 3"	chr10	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
MSI1	0	"musashi RNA-binding protein 1"	chr12	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
TRIM3	0	"tripartite motif containing 3"	chr11	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CIC	0	"capicua transcriptional repressor"	chr19	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SECTM1	0	"secreted and transmembrane 1"	chr17	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SELPLG	0	"selectin P ligand"	chr12	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ZNF202	0	"zinc finger protein 202"	chr11	6	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
IL6ST	0	"interleukin 6 signal transducer"	chr5	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ANKRD29	0	"ankyrin repeat domain 29"	chr18	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
MED9	0	"mediator complex subunit 9"	chr17	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CSNK1G1	0	"casein kinase 1, gamma 1"	chr15	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
FAM98C	0	"family with sequence similarity 98, member C"	chr19	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
TRIM5	0	"tripartite motif containing 5"	chr11	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
GLYCTK	0	"glycerate kinase"	chr3	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
LGR4	0	"leucine-rich repeat containing G protein-coupled receptor 4"	chr11	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PCDH17	0	"protocadherin 17"	chr13	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CEP72	0	"centrosomal protein 72kDa"	chr5	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
LRRC14	0	"leucine rich repeat containing 14"	chr8	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SEMA3F	0	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F"	chr3	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
RAPGEFL1	0	"Rap guanine nucleotide exchange factor (GEF)-like 1"	chr17	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
C4orf48	0	"chromosome 4 open reading frame 48"	chr4	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
GRIK3	0	"glutamate receptor, ionotropic, kainate 3"	chr1	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PTCHD4	0	"patched domain containing 4"	chr6	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PRAMEF4	0	"PRAME family member 4"	chr1	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
TMEM74B	0	"transmembrane protein 74B"	chr20	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SHANK3	0	"SH3 and multiple ankyrin repeat domains 3"	chr22	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
RAB2B	0	"RAB2B, member RAS oncogene family"	chr14	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ENO4	0	"enolase family member 4"	chr10	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
NCOA5	0	"nuclear receptor coactivator 5"	chr20	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
L1CAM	0	"L1 cell adhesion molecule"	chrX	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PAXIP1	0	"PAX interacting (with transcription-activation domain) protein 1"	chr7	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
MUC5B	0	"mucin 5B, oligomeric mucus/gel-forming"	chr11	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
IQSEC2	0	"IQ motif and Sec7 domain 2"	chrX	6	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ATP6V1B1	0	"ATPase, H+ transporting, lysosomal 56/58kDa, V1 subunit B1"	chr2	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
TMEM237	0	"transmembrane protein 237"	chr2	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
NKX6-1	0	"NK6 homeobox 1"	chr4	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ACSL3	0	"acyl-CoA synthetase long-chain family member 3"	chr2	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PPL	0	periplakin	chr16	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
AGTRAP	0	"angiotensin II receptor-associated protein"	chr1	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
GLRX5	0	"glutaredoxin 5"	chr14	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
TMEM39B	0	"transmembrane protein 39B"	chr1	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
DENND2D	0	"DENN/MADD domain containing 2D"	chr1	8	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CHRND	0	"cholinergic receptor, nicotinic, delta (muscle)"	chr2	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SALL1	0	"spalt-like transcription factor 1"	chr16	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
MAD2L2	0	"MAD2 mitotic arrest deficient-like 2 (yeast)"	chr1	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
MAP3K1	0	"mitogen-activated protein kinase kinase kinase 1, E3 ubiquitin protein ligase"	chr5	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ZNF547	0	"zinc finger protein 547"	chr19	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
FBXO9	0	"F-box protein 9"	chr6	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
DQX1	0	"DEAQ box RNA-dependent ATPase 1"	chr2	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
LOC100996693	0	"CAVP-target protein-like"	chr2	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
WDR76	0	"WD repeat domain 76"	chr15	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
STAP2	0	"signal transducing adaptor family member 2"	chr19	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
NR2C1	1	"nuclear receptor subfamily 2, group C, member 1"	chr12	2	"Kulakovskiy 2013"	112	"Homo sapiens"	0.00001
GABRD	0	"gamma-aminobutyric acid (GABA) A receptor, delta"	chr1	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SLC23A2	0	"solute carrier family 23 (ascorbic acid transporter), member 2"	chr20	6	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ATXN7L3	0	"ataxin 7-like 3"	chr17	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PRR13	0	"proline rich 13"	chr12	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
THAP2	0	"THAP domain containing, apoptosis associated protein 2"	chr12	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
E2F2	1	"E2F transcription factor 2"	chr1	3	"Kulakovskiy 2013"	40	"Homo sapiens"	0.00001
H2AFZ	0	"H2A histone family, member Z"	chr4	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
LCE5A	0	"late cornified envelope 5A"	chr1	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
DSE	0	"dermatan sulfate epimerase"	chr6	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
USP45	0	"ubiquitin specific peptidase 45"	chr6	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PACS1	0	"phosphofurin acidic cluster sorting protein 1"	chr11	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
TMEM63C	0	"transmembrane protein 63C"	chr14	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
EVI5L	0	"ecotropic viral integration site 5-like"	chr19	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SLITRK5	0	"SLIT and NTRK-like family, member 5"	chr13	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
FKBP4	0	"FK506 binding protein 4, 59kDa"	chr12	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PPP2R3B	0	"protein phosphatase 2, regulatory subunit B'', beta"	chrY	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CCDC136	0	"coiled-coil domain containing 136"	chr7	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
C1orf50	0	"chromosome 1 open reading frame 50"	chr1	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
GEMIN4	0	"gem (nuclear organelle) associated protein 4"	chr17	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
RMND1	0	"required for meiotic nuclear division 1 homolog"	chr6	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
S1PR2	0	"sphingosine-1-phosphate receptor 2"	chr19	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CHTF18	0	"chromosome transmission fidelity factor 18"	chr16	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CASKIN1	0	"CASK interacting protein 1"	chr16	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PLEKHJ1	0	"pleckstrin homology domain containing, family J member 1"	chr19	6	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
NOP56	0	"NOP56 ribonucleoprotein"	chr20	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
POLA1	0	"polymerase (DNA directed), alpha 1, catalytic subunit"	chrX	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ZNF408	0	"zinc finger protein 408"	chr11	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
EML5	0	"echinoderm microtubule associated protein like 5"	chr14	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CCDC64B	0	"coiled-coil domain containing 64B"	chr16	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SLC35D3	0	"solute carrier family 35, member D3"	chr6	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
COX4I2	0	"cytochrome c oxidase subunit IV isoform 2 (lung)"	chr20	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
TSPYL6	0	"TSPY-like 6"	chr2	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CCDC155	0	"coiled-coil domain containing 155"	chr19	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
BEST2	0	"bestrophin 2"	chr19	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CYSRT1	0	"cysteine-rich tail protein 1"	chr9	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
TMUB1	0	"transmembrane and ubiquitin-like domain containing 1"	chr7	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
COL22A1	0	"collagen, type XXII, alpha 1"	chr8	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ZNF346	0	"zinc finger protein 346"	chr5	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
TTC3	0	"tetratricopeptide repeat domain 3"	chr21	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
NCOR2	0	"nuclear receptor corepressor 2"	chr12	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SHKBP1	0	"SH3KBP1 binding protein 1"	chr19	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ANKRD16	0	"ankyrin repeat domain 16"	chr10	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
RBM48	0	"RNA binding motif protein 48"	chr7	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
NRGN	0	"neurogranin (protein kinase C substrate, RC3)"	chr11	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
IQCF6	0	"IQ motif containing F6"	chr3	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PJA2	0	"praja ring finger 2, E3 ubiquitin protein ligase"	chr5	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
LTBP4	0	"latent transforming growth factor beta binding protein 4"	chr19	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
DENND5A	0	"DENN/MADD domain containing 5A"	chr11	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
A1BG	0	"alpha-1-B glycoprotein"	chr19	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
LNP1	0	"leukemia NUP98 fusion partner 1"	chr3	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PPIG	0	"peptidylprolyl isomerase G (cyclophilin G)"	chr2	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CHCHD10	0	"coiled-coil-helix-coiled-coil-helix domain containing 10"	chr22	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PDE7B	0	"phosphodiesterase 7B"	chr6	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
MB21D2	0	"Mab-21 domain containing 2"	chr3	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
FAM46A	0	"family with sequence similarity 46, member A"	chr6	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SERTAD3	0	"SERTA domain containing 3"	chr19	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
NDUFAF2	0	"NADH dehydrogenase (ubiquinone) complex I, assembly factor 2"	chr5	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
FAM13B	0	"family with sequence similarity 13, member B"	chr5	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
EGR1	1	"early growth response 1"	chr5	1	"Kulakovskiy 2013"	451	"Homo sapiens"	0.00001
RAVER1	0	"ribonucleoprotein, PTB-binding 1"	chr19	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
TRAPPC10	0	"trafficking protein particle complex 10"	chr21	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
C5orf38	0	"chromosome 5 open reading frame 38"	chr5	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
RTP4	0	"receptor (chemosensory) transporter protein 4"	chr3	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CFAP58	0	"cilia and flagella associated protein 58"	chr10	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
LRRC3	0	"leucine rich repeat containing 3"	chr21	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
OVOL1	1	"ovo-like zinc finger 1"	chr11	4	"Kulakovskiy 2013"	31	"Homo sapiens"	0.00001
IP6K3	0	"inositol hexakisphosphate kinase 3"	chr6	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PPP1R9B	0	"protein phosphatase 1, regulatory subunit 9B"	chr17	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
MPV17	0	"MpV17 mitochondrial inner membrane protein"	chr2	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
RASA4	0	"RAS p21 protein activator 4"	chr7	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
STRIP1	0	"striatin interacting protein 1"	chr1	6	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
IMP4	0	"IMP4, U3 small nucleolar ribonucleoprotein"	chr2	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
MCIDAS	0	"multiciliate differentiation and DNA synthesis associated cell cycle protein"	chr5	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
TKTL2	0	"transketolase-like 2"	chr4	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CHRAC1	0	"chromatin accessibility complex 1"	chr8	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
RBL2	0	"retinoblastoma-like 2"	chr16	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
STX1B	0	"syntaxin 1B"	chr16	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
TSTA3	0	"tissue specific transplantation antigen P35B"	chr8	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
C5orf60	0	"chromosome 5 open reading frame 60"	chr5	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
